k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[1.0535459176313935, 0.9155438888829704]                                        |  5.3159408569335938|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.0535459176313935, 0.9155438888829704]                                        |  5.3159408569335938|      0.10000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[1.109952234369305, 0.8329707247673668]                                         |  4.7016167640686035|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.109952234369305, 0.8329707247673668]                                         |  4.7016167640686035|      0.10000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       6|[1.160930570128809, 0.7469404435682956]                                         |  4.1486349105834961|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.160930570128809, 0.7469404435682956]                                         |  4.1486349105834961|      0.10000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[1.2082086614212593, 0.6588224426618817]                                        |  3.6507439613342285|      1.00000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[1.2082086614212593, 0.6588224426618817]                                        |  3.6507439613342285|      0.10000000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      10|[1.2534372827731073, 0.5696351576341876]                                        |  3.2019636631011963|      1.00000000|[61, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[1.2534372827731073, 0.5696351576341876]                                        |  3.2019636631011963|      0.10000000|[67, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[1.2534372827731073, 0.5696351576341876]                                        |  3.2019636631011963|      0.01000000|[73, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[1.2580681586122935, 0.560772032397453]                                         |  3.1595735549926758|      0.10000000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[1.3028031525869312, 0.47133613180888]                                          |  2.7589006423950195|      1.00000000|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[1.3028031525869312, 0.47133613180888]                                          |  2.7589006423950195|      0.10000000|[91, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.3458932802867876, 0.381096224368712]                                         |  2.3974215984344482|      1.00000000|[96, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[1.3458932802867876, 0.381096224368712]                                         |  2.3974215984344482|      0.10000000|[104, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.388366937120275, 0.290564525637322]                                          |  2.0712358951568604|      1.00000000|[109, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[1.388366937120275, 0.290564525637322]                                          |  2.0712358951568604|      0.10000000|[117, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.4349439731162394, 0.2020739627629079]                                        |  1.7773078680038452|      1.00000000|[122, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[1.4349439731162394, 0.2020739627629079]                                        |  1.7773078680038452|      0.10000000|[128, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.4764549993344462, 0.1110968518925832]                                        |  1.5120186805725098|      1.00000000|[135, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      23|[1.4764549993344462, 0.1110968518925832]                                        |  1.5120186805725098|      0.10000000|[141, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.5148811398162307, 0.0187744183908921]                                        |  1.2733246088027954|      1.00000000|[146, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[1.5148811398162307, 0.0187744183908921]                                        |  1.2733246088027954|      0.10000000|[153, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.5614188333552435, -0.0697368412322131]                                       |  1.0586783885955811|      1.00000000|[158, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[1.5614188333552435, -0.0697368412322131]                                       |  1.0586783885955811|      0.10000000|[164, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.6028717491366544, -0.1607404443104388]                                       |  0.8661422729492188|      1.00000000|[170, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.6028717491366544, -0.1607404443104388]                                       |  0.8661422729492188|      0.10000000|[176, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.6517969832787025, -0.2479546717285946]                                       |  0.6942718625068665|      1.00000000|[182, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.6517969832787025, -0.2479546717285946]                                       |  0.6942718625068665|      0.10000000|[188, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.6949902862119193, -0.3381452398702766]                                       |  0.5417200326919556|      1.00000000|[195, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      33|[1.6949902862119193, -0.3381452398702766]                                       |  0.5417200326919556|      0.10000000|[202, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.7425022020764158, -0.4261373863998675]                                       |  0.4076639711856842|      1.00000000|[208, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[1.7425022020764158, -0.4261373863998675]                                       |  0.4076639711856842|      0.10000000|[214, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.8010352119392663, -0.5072168952562708]                                       |  0.2926066815853119|      1.00000000|[219, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.8010352119392663, -0.5072168952562708]                                       |  0.2926066815853119|      0.10000000|[226, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.8010352119392663, -0.5072168952562708]                                       |  0.2926066815853119|      0.01000000|[233, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.8055935909670844, -0.5161175233598795]                                       |  0.2820035219192505|      0.10000000|[238, 89, 0, 89]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[1.8055935909670844, -0.5161175233598795]                                       |  0.2820035219192505|      0.01000000|[244, 91, 0, 91]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.8101545322557921, -0.5250168387583223]                                       |  0.2715848386287689|      0.10000000|[249, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      42|[1.8579739570128433, -0.6128422486116485]                                       |  0.1776384115219116|      1.00000000|[256, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      43|[1.8579739570128433, -0.6128422486116485]                                       |  0.1776384115219116|      0.10000000|[262, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[1.8579739570128433, -0.6128422486116485]                                       |  0.1776384115219116|      0.01000000|[268, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.8625618774866324, -0.6217276853328337]                                       |  0.1692807227373123|      0.10000000|[274, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[1.8625618774866324, -0.6217276853328337]                                       |  0.1692807227373123|      0.01000000|[282, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.867289281273206, -0.6305397028906174]                                        |  0.1611152887344360|      0.10000000|[287, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[1.867289281273206, -0.6305397028906174]                                        |  0.1611152887344360|      0.01000000|[293, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.8720605980530676, -0.6393280210565814]                                       |  0.1531432271003723|      0.10000000|[299, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      50|[1.8720605980530676, -0.6393280210565814]                                       |  0.1531432271003723|      0.01000000|[305, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.8764578917511994, -0.6483093243101392]                                       |  0.1453639566898346|      0.10000000|[310, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[1.8764578917511994, -0.6483093243101392]                                       |  0.1453639566898346|      0.01000000|[318, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.8810223655705551, -0.6572068283844521]                                       |  0.1377769708633423|      0.10000000|[323, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[1.8810223655705551, -0.6572068283844521]                                       |  0.1377769708633423|      0.01000000|[329, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.8857192036720871, -0.6660351754465016]                                       |  0.1303860992193222|      0.10000000|[334, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      56|[1.8857192036720871, -0.6660351754465016]                                       |  0.1303860992193222|      0.01000000|[342, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.890374208300456, -0.6748856518127694]                                        |  0.1231909170746803|      0.10000000|[348, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[1.890374208300456, -0.6748856518127694]                                        |  0.1231909170746803|      0.01000000|[355, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.8948612750978184, -0.6838224427108496]                                       |  0.1161914691329002|      0.10000000|[360, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[1.8948612750978184, -0.6838224427108496]                                       |  0.1161914691329002|      0.01000000|[366, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.899429427826359, -0.6927180585213895]                                        |  0.1093901321291924|      0.10000000|[372, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      62|[1.899429427826359, -0.6927180585213895]                                        |  0.1093901321291924|      0.01000000|[378, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.9040171229739813, -0.701603611584226]                                        |  0.1027880534529686|      0.10000000|[383, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[1.9040171229739813, -0.701603611584226]                                        |  0.1027880534529686|      0.01000000|[391, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.9084134199332874, -0.7105854027778352]                                       |  0.0963843315839767|      0.10000000|[396, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      66|[1.9084134199332874, -0.7105854027778352]                                       |  0.0963843315839767|      0.01000000|[402, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.9126144128515001, -0.719660184235321]                                        |  0.0901815444231033|      0.10000000|[407, 151, 0, 151]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[1.9126144128515001, -0.719660184235321]                                        |  0.0901815444231033|      0.01000000|[414, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.9167265638208169, -0.7287755676285496]                                       |  0.0841801464557648|      0.10000000|[419, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      70|[1.9167265638208169, -0.7287755676285496]                                       |  0.0841801464557648|      0.01000000|[426, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.921171702851257, -0.7377332871486093]                                        |  0.0783796459436417|      0.10000000|[431, 161, 0, 161]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
