k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[96.00000049372035, 0.0089000058285649, 103.00000025098892, 106.00000039779617, 18.000000092075624, 71.99999956639145, 150.99999928994666, 17.999999996547707]|9088.7353515625000000|      0.00100000|[134, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[96.00000049372035, 0.0089000058285649, 103.00000025098892, 106.00000039779617, 18.000000092075624, 71.99999956639145, 150.99999928994666, 17.999999996547707]|9088.7353515625000000|      0.00010000|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[95.99999988698667, 0.0088000537373458, 102.99999830171342, 105.99999967412694, 18.000001511258272, 71.9999980060287, 150.99999887006663, 17.999999483856232]|9073.7714843750000000|      0.00100000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[95.99999988698667, 0.0088000537373458, 102.99999830171342, 105.99999967412694, 18.000001511258272, 71.9999980060287, 150.99999887006663, 17.999999483856232]|9073.7714843750000000|      0.00010000|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[95.99999988698667, 0.0088000537373458, 102.99999830171342, 105.99999967412694, 18.000001511258272, 71.9999980060287, 150.99999887006663, 17.999999483856232]|9073.7714843750000000|      0.00001000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[95.999999552442, 0.0088096590591861, 102.99999972056119, 106.00000179427511, 18.000001191904083, 71.99999775751148, 150.99999839599235, 17.999998629912067]|9072.7851562500000000|      0.00010000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[95.999999552442, 0.0088096590591861, 102.99999972056119, 106.00000179427511, 18.000001191904083, 71.99999775751148, 150.99999839599235, 17.999998629912067]|9072.7851562500000000|      0.00001000|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[95.9999998355425, 0.0088195681682555, 102.99999949893304, 106.00000112973822, 18.000001362069693, 71.99999736427894, 150.999997813696, 17.99999947609531]|9072.3125000000000000|      0.00010000|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[95.9999998355425, 0.0088195681682555, 102.99999949893304, 106.00000112973822, 18.000001362069693, 71.99999736427894, 150.999997813696, 17.99999947609531]|9072.3125000000000000|      0.00001000|[343, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[95.9999998355425, 0.0088195681682555, 102.99999949893304, 106.00000112973822, 18.000001362069693, 71.99999736427894, 150.999997813696, 17.99999947609531]|9072.3125000000000000|      0.00000100|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[95.99999987909497, 0.0088205461636246, 102.99999950816881, 106.00000121811144, 18.000001515766325, 71.99999737516183, 150.99999778612442, 17.999999572177728]|9072.2949218750000000|      0.00001000|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[95.99999987909497, 0.0088205461636246, 102.99999950816881, 106.00000121811144, 18.000001515766325, 71.99999737516183, 150.99999778612442, 17.999999572177728]|9072.2949218750000000|      0.00000100|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[95.99999991959044, 0.0088215215871166, 102.99999950337445, 106.00000126240965, 18.000001675624627, 71.99999737451347, 150.99999771773278, 17.999999693385387]|9072.2832031250000000|      0.00001000|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[95.99999694006688, 0.0088244360269064, 103.00000030467145, 106.0000071402562, 18.00000317728411, 72.00000294301526, 150.9999939744311, 17.99999929111395]|9072.2695312500000000|      0.00010000|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[95.99999694006688, 0.0088244360269064, 103.00000030467145, 106.0000071402562, 18.00000317728411, 72.00000294301526, 150.9999939744311, 17.99999929111395]|9072.2695312500000000|      0.00001000|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[95.99999694006688, 0.0088244360269064, 103.00000030467145, 106.0000071402562, 18.00000317728411, 72.00000294301526, 150.9999939744311, 17.99999929111395]|9072.2695312500000000|      0.00000100|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[95.99999689305277, 0.008823554453966, 103.00000033484217, 106.00000728997618, 18.000003543479743, 72.00000295751683, 150.99999386179618, 17.999999515382346]|9072.2636718750000000|      0.00001000|[555, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[95.99999689305277, 0.008823554453966, 103.00000033484217, 106.00000728997618, 18.000003543479743, 72.00000295751683, 150.99999386179618, 17.999999515382346]|9072.2636718750000000|      0.00000100|[582, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[95.99999682752535, 0.0088230059831471, 103.00000040387513, 106.00000766343824, 18.00000416066549, 72.00000293774949, 150.99999383108585, 17.99999992574114]|9072.2607421875000000|      0.00001000|[608, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[95.9999969204275, 0.0088254395970594, 103.00000041143643, 106.00001116284218, 18.000010877424735, 72.00000563792032, 150.9999959766607, 18.000004907080164]|9072.2470703125000000|      0.00010000|[634, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
