k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, 0.0, 0.0]                                                                |2499.9997982897020847|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0948809526749828, -0.9829609176219597, -0.1574339202563493]                 |1375.1679687500000000|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[-1.0948809526749828, -0.9829609176219597, -0.1574339202563493]                 |1375.1679687500000000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-1.0948809526749828, -0.9829609176219597, -0.1574339202563493]                 |1375.1679687500000000|      0.20000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.9568331639695191, -1.0755460860941943, -0.2686579941455015]                 |1167.5755615234375000|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[-0.9568331639695191, -1.0755460860941943, -0.2686579941455015]                 |1167.5755615234375000|      0.20000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.7668449741438723, -1.1377119821425163, -0.2623422126987432]                 |1026.1486816406250000|      1.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[-1.1793924402412208, -1.4196771562412285, -1.1285409363252212]                 |685.2194213867187500|      5.00000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[-1.1793924402412208, -1.4196771562412285, -1.1285409363252212]                 |685.2194213867187500|      1.00000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-1.1793924402412208, -1.4196771562412285, -1.1285409363252212]                 |685.2194213867187500|      0.20000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-1.0837373129836767, -1.483411692455953, -1.2922113536975643]                  |561.0302734375000000|      1.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[-1.0837373129836767, -1.483411692455953, -1.2922113536975643]                  |561.0302734375000000|      0.20000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.9544883522447263, -1.4885975941970633, -1.4447492590556517]                 |446.3364868164062500|      1.00000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[-0.9544883522447263, -1.4885975941970633, -1.4447492590556517]                 |446.3364868164062500|      0.20000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.7982785792821763, -1.470444987926005, -1.5683170126022647]                  |344.7360229492187500|      1.00000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[-0.7982785792821763, -1.470444987926005, -1.5683170126022647]                  |344.7360229492187500|      0.20000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[-0.6183984369431053, -1.4990182230394058, -1.4856931381637595]                 |308.8269653320312500|      1.00000000|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[-0.6183984369431053, -1.4990182230394058, -1.4856931381637595]                 |308.8269653320312500|      0.20000000|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[-0.6183984369431053, -1.4990182230394058, -1.4856931381637595]                 |308.8269653320312500|      0.04000000|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-0.6007976294017905, -1.4917040992450492, -1.5208600994628882]                 |291.6358947753906250|      0.20000000|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[-0.4568263524565436, -1.478138597718872, -1.659020327398059]                   |206.4084167480468750|      1.00000000|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[-0.4568263524565436, -1.478138597718872, -1.659020327398059]                   |206.4084167480468750|      0.20000000|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[-0.4568263524565436, -1.478138597718872, -1.659020327398059]                   |206.4084167480468750|      0.04000000|[118, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[-0.4568263524565436, -1.478138597718872, -1.659020327398059]                   |206.4084167480468750|      0.00800000|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[-0.450007159638994, -1.4796202285284983, -1.6629322808053795]                  |203.4526367187500000|      0.04000000|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[-0.4225166739907594, -1.466659121995934, -1.6889377209338552]                  |188.6753997802734375|      0.20000000|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[-0.2501192509602177, -1.4177303590143677, -1.7777358328818138]                 |122.5251235961914062|      1.00000000|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[-0.2501192509602177, -1.4177303590143677, -1.7777358328818138]                 |122.5251235961914062|      0.20000000|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[-0.0619725754490459, -1.3753484798847084, -1.7247773131183914]                 | 88.8904876708984375|      1.00000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[-0.0619725754490459, -1.3753484798847084, -1.7247773131183914]                 | 88.8904876708984375|      0.20000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.0974533040358148, -1.2548783798675287, -1.7163901829578767]                  | 53.2304267883300781|      1.00000000|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.0974533040358148, -1.2548783798675287, -1.7163901829578767]                  | 53.2304267883300781|      0.20000000|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[0.0974533040358148, -1.2548783798675287, -1.7163901829578767]                  | 53.2304267883300781|      0.04000000|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.0885991837208405, -1.2400899071442706, -1.7524859670324942]                  | 49.1835708618164062|      0.20000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[0.1218509996300397, -1.0720142011416753, -1.8556599646795269]                  | 25.6152477264404297|      1.00000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.1218509996300397, -1.0720142011416753, -1.8556599646795269]                  | 25.6152477264404297|      0.20000000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.1218509996300397, -1.0720142011416753, -1.8556599646795269]                  | 25.6152477264404297|      0.04000000|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.148686534346795, -1.0694558762492004, -1.8261081618544814]                   | 24.5846881866455078|      0.20000000|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.148686534346795, -1.0694558762492004, -1.8261081618544814]                   | 24.5846881866455078|      0.04000000|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.1672010295641514, -1.0473444799171194, -1.798389943674156]                   | 23.8206272125244141|      0.20000000|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.3255212083825585, -1.002423061661385, -1.9120419879179837]                   |  4.7253532409667969|      1.00000000|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.3255212083825585, -1.002423061661385, -1.9120419879179837]                   |  4.7253532409667969|      0.20000000|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.3255212083825585, -1.002423061661385, -1.9120419879179837]                   |  4.7253532409667969|      0.04000000|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[0.3255212083825585, -1.002423061661385, -1.9120419879179837]                   |  4.7253532409667969|      0.00800000|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.3255212083825585, -1.002423061661385, -1.9120419879179837]                   |  4.7253532409667969|      0.00160000|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.3261340421786686, -1.001236261521198, -1.9129228625773977]                   |  4.6783509254455566|      0.00800000|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.3312552261306959, -0.9965373977757704, -1.9168844474157427]                  |  4.4495816230773926|      0.04000000|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.3312552261306959, -0.9965373977757704, -1.9168844474157427]                  |  4.4495816230773926|      0.00800000|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.3382647129896138, -0.9957252350335608, -1.9206537292644272]                  |  4.2933130264282227|      0.04000000|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.3382647129896138, -0.9957252350335608, -1.9206537292644272]                  |  4.2933130264282227|      0.00800000|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.3424489571180548, -0.989978421296457, -1.924323365887397]                    |  4.1372785568237305|      0.04000000|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.3424489571180548, -0.989978421296457, -1.924323365887397]                    |  4.1372785568237305|      0.00800000|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.3424489571180548, -0.989978421296457, -1.924323365887397]                    |  4.1372785568237305|      0.00160000|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.3433147771178473, -0.9886366169408772, -1.9242237827597777]                  |  4.1114239692687988|      0.00800000|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.3482430331607313, -0.982505483412473, -1.9227672478193605]                   |  4.0000224113464355|      0.04000000|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[0.3482430331607313, -0.982505483412473, -1.9227672478193605]                   |  4.0000224113464355|      0.00800000|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.3482430331607313, -0.982505483412473, -1.9227672478193605]                   |  4.0000224113464355|      0.00160000|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.3479772225972003, -0.9812198815961598, -1.9236818913095834]                  |  3.9844808578491211|      0.00800000|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.3479772225972003, -0.9812198815961598, -1.9236818913095834]                  |  3.9844808578491211|      0.00160000|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.3472557468383174, -0.980084983926906, -1.9228150118429523]                   |  3.9797234535217285|      0.00800000|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.3472557468383174, -0.980084983926906, -1.9228150118429523]                   |  3.9797234535217285|      0.00160000|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.3463519444075134, -0.9792691726727961, -1.9238530836919783]                  |  3.9742555618286133|      0.00800000|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.3468317409296121, -0.971807042463627, -1.9266967447193843]                   |  3.8903763294219971|      0.04000000|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.3468317409296121, -0.971807042463627, -1.9266967447193843]                   |  3.8903763294219971|      0.00800000|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.3505288727983038, -0.9705452661778139, -1.9336780867501162]                  |  3.8625428676605225|      0.04000000|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.3505288727983038, -0.9705452661778139, -1.9336780867501162]                  |  3.8625428676605225|      0.00800000|[358, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.3505288727983038, -0.9705452661778139, -1.9336780867501162]                  |  3.8625428676605225|      0.00160000|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.3517322232959108, -0.9696030187083433, -1.933204676477535]                   |  3.8528089523315430|      0.00800000|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.3517322232959108, -0.9696030187083433, -1.933204676477535]                   |  3.8528089523315430|      0.00160000|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.3522595900316263, -0.968094920673002, -1.9332914211710925]                   |  3.8415272235870361|      0.00800000|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.3522595900316263, -0.968094920673002, -1.9332914211710925]                   |  3.8415272235870361|      0.00160000|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      71|[0.3522981082580243, -0.9665140535904198, -1.9335350922884686]                  |  3.8313591480255127|      0.00800000|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.3522981082580243, -0.9665140535904198, -1.9335350922884686]                  |  3.8313591480255127|      0.00160000|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[0.3511003252251578, -0.9654793841879931, -1.9333010516213633]                  |  3.8258137702941895|      0.00800000|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.3511003252251578, -0.9654793841879931, -1.9333010516213633]                  |  3.8258137702941895|      0.00160000|[409, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[0.3514524055271278, -0.9649285477892683, -1.931840702785364]                   |  3.8195762634277344|      0.00800000|[415, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.3514524055271278, -0.9649285477892683, -1.931840702785364]                   |  3.8195762634277344|      0.00160000|[421, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[0.3518858797141963, -0.9634519184898043, -1.9314029059819156]                  |  3.8090641498565674|      0.00800000|[426, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.3518858797141963, -0.9634519184898043, -1.9314029059819156]                  |  3.8090641498565674|      0.00160000|[431, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[0.3522686143504616, -0.9619595581135405, -1.9309711946135677]                  |  3.7990365028381348|      0.00800000|[436, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
