k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.10000000|[230, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.6080653016147196, 0.5986090139366469, -1.8400970124712375, 0.0115693278522741, -0.018802467499572, 0.0094505458984216, -0.0319946393930203, -0.1188520662437509, 1.12596248821769, 0.0107145414605331, -0.0012051806751528, 399.74725057844074, 0.014508265237697, -0.0200213257347128, -0.0083350787926795, -0.0040591753681133, -0.1127860404385564, 0.7231196125819566, -0.0032779469451404, -0.0096905303129386, 402.0040958515119, 0.0339944261475892, -0.0261293124753216, 0.0041844337954625, -0.0180733615755352, -0.1041857694823791, 0.9126096421425269, -0.0222470366961253, 0.0052495308626912, 400.4091814621167, 0.0499284690431384, -1.206580222961289, 0.0071133102651009, -1.4043040007272787, -0.0830159247853347, 0.4470872822735147, 0.0011896816355713, -0.0103585107539413, 407.0393487259254, 0.0436726400583213, -1.214493685556566, 0.0023778560790409, -1.054283483606783, -0.1053782501274185, 0.3547701754180209, -0.0023332694127385, -0.0031027522878294, 405.9195382490296, 0.0416739135479647, -1.227973917657602, 0.0113567731965514, -0.8540894287103091, -0.1012594924326562, 0.271828445771514, -0.0077923113777314, -0.0034081471015537, 404.7461155484951]|86454.6406250000000000|      1.00000000|[346, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[-0.6080653016147196, 0.5986090139366469, -1.8400970124712375, 0.0115693278522741, -0.018802467499572, 0.0094505458984216, -0.0319946393930203, -0.1188520662437509, 1.12596248821769, 0.0107145414605331, -0.0012051806751528, 399.74725057844074, 0.014508265237697, -0.0200213257347128, -0.0083350787926795, -0.0040591753681133, -0.1127860404385564, 0.7231196125819566, -0.0032779469451404, -0.0096905303129386, 402.0040958515119, 0.0339944261475892, -0.0261293124753216, 0.0041844337954625, -0.0180733615755352, -0.1041857694823791, 0.9126096421425269, -0.0222470366961253, 0.0052495308626912, 400.4091814621167, 0.0499284690431384, -1.206580222961289, 0.0071133102651009, -1.4043040007272787, -0.0830159247853347, 0.4470872822735147, 0.0011896816355713, -0.0103585107539413, 407.0393487259254, 0.0436726400583213, -1.214493685556566, 0.0023778560790409, -1.054283483606783, -0.1053782501274185, 0.3547701754180209, -0.0023332694127385, -0.0031027522878294, 405.9195382490296, 0.0416739135479647, -1.227973917657602, 0.0113567731965514, -0.8540894287103091, -0.1012594924326562, 0.271828445771514, -0.0077923113777314, -0.0034081471015537, 404.7461155484951]|86454.6406250000000000|      0.10000000|[575, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.577387741149688, 0.6246784405848418, -1.8514510047531512, -0.002241707131959, -0.0231700498304674, 0.0224779144737958, -0.0314917195883809, -0.137416579675439, 1.110490862972563, 0.0051858613074758, -0.0006936857016877, 399.74184359985276, -0.0035610377489139, -0.0249638041897698, 0.0006208680105372, -0.0027675468050431, -0.108146663296847, 0.7162548172044859, -0.0011512785305691, -0.0119533321856818, 402.0010017615334, 0.0326864684541787, -0.0180967818163801, 0.0012708300856294, -0.0156732236234151, -0.1081336608157875, 0.9057485212544545, -0.0218492088087502, 0.0003004731046143, 400.4063295490904, 0.085637909539296, -1.1931106599239394, 0.0022717063628402, -1.4171706443512486, -0.050032805276139, 0.4353914640874009, 0.0055344932311428, -0.0109055062401345, 407.0501511642542, 0.0776595891231346, -1.2032092169022544, -0.008721577850959, -1.0536236584204701, -0.0915623592251612, 0.3534101701824522, 0.0110930987527681, -0.0133358418545069, 405.9168930589724, 0.0513252279085308, -1.2346165932564825, -0.0152988401004427, -0.8555525796936292, -0.0789733744465457, 0.2843168719640001, -0.0162293866191739, -0.0105815911467252, 404.7489017885411]|52247.6054687500000000|      1.00000000|[691, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[-0.577387741149688, 0.6246784405848418, -1.8514510047531512, -0.002241707131959, -0.0231700498304674, 0.0224779144737958, -0.0314917195883809, -0.137416579675439, 1.110490862972563, 0.0051858613074758, -0.0006936857016877, 399.74184359985276, -0.0035610377489139, -0.0249638041897698, 0.0006208680105372, -0.0027675468050431, -0.108146663296847, 0.7162548172044859, -0.0011512785305691, -0.0119533321856818, 402.0010017615334, 0.0326864684541787, -0.0180967818163801, 0.0012708300856294, -0.0156732236234151, -0.1081336608157875, 0.9057485212544545, -0.0218492088087502, 0.0003004731046143, 400.4063295490904, 0.085637909539296, -1.1931106599239394, 0.0022717063628402, -1.4171706443512486, -0.050032805276139, 0.4353914640874009, 0.0055344932311428, -0.0109055062401345, 407.0501511642542, 0.0776595891231346, -1.2032092169022544, -0.008721577850959, -1.0536236584204701, -0.0915623592251612, 0.3534101701824522, 0.0110930987527681, -0.0133358418545069, 405.9168930589724, 0.0513252279085308, -1.2346165932564825, -0.0152988401004427, -0.8555525796936292, -0.0789733744465457, 0.2843168719640001, -0.0162293866191739, -0.0105815911467252, 404.7489017885411]|52247.6054687500000000|      0.10000000|[919, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.5668185569658384, 0.6545561837882673, -1.8580719259156824, -0.0070950207981543, -0.0187683764377571, 0.0298032764154054, -0.0613758747704702, -0.1300133208147924, 1.1302865198195706, -0.0054360577377269, 0.0201989106085147, 399.75146429530594, -0.009160152311295, -0.0372978228485695, 0.009091831666577, -0.0038414575761357, -0.1102361711879497, 0.7064174892050662, -0.012309932070601, -0.0004501305882872, 402.01972318398776, 0.0148000366707554, -0.0170160822601602, 0.0068141833574713, -0.0091407881427202, -0.1235811509057642, 0.9011220765981421, -0.0303141760131369, 0.012867102252082, 400.41233865705857, 0.0968026185593826, -1.188063043118282, -0.0147545806093573, -1.4113706265087245, -0.0221702596862422, 0.4546433796718695, 0.017966246743839, 0.0128122981613127, 407.04416141852886, 0.0914490756700014, -1.216274289659324, -0.0097905093314561, -1.0545951004125438, -0.0791295768438615, 0.3751429580738341, 0.0189272223818903, -0.0054655394127227, 405.9045077676974, 0.0839588483125461, -1.2258937597687132, -0.0135470091338908, -0.8614082303978842, -0.0667609734670569, 0.286895979641233, -0.0198657911950584, -0.0096903431930808, 404.74848518033417]|29685.4628906250000000|      1.00000000|[1035, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[-0.5668185569658384, 0.6545561837882673, -1.8580719259156824, -0.0070950207981543, -0.0187683764377571, 0.0298032764154054, -0.0613758747704702, -0.1300133208147924, 1.1302865198195706, -0.0054360577377269, 0.0201989106085147, 399.75146429530594, -0.009160152311295, -0.0372978228485695, 0.009091831666577, -0.0038414575761357, -0.1102361711879497, 0.7064174892050662, -0.012309932070601, -0.0004501305882872, 402.01972318398776, 0.0148000366707554, -0.0170160822601602, 0.0068141833574713, -0.0091407881427202, -0.1235811509057642, 0.9011220765981421, -0.0303141760131369, 0.012867102252082, 400.41233865705857, 0.0968026185593826, -1.188063043118282, -0.0147545806093573, -1.4113706265087245, -0.0221702596862422, 0.4546433796718695, 0.017966246743839, 0.0128122981613127, 407.04416141852886, 0.0914490756700014, -1.216274289659324, -0.0097905093314561, -1.0545951004125438, -0.0791295768438615, 0.3751429580738341, 0.0189272223818903, -0.0054655394127227, 405.9045077676974, 0.0839588483125461, -1.2258937597687132, -0.0135470091338908, -0.8614082303978842, -0.0667609734670569, 0.286895979641233, -0.0198657911950584, -0.0096903431930808, 404.74848518033417]|29685.4628906250000000|      0.10000000|[1264, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.540949062946537, 0.6584193845404965, -1.859919833726862, -0.0046902611443031, -0.0259608018634225, 0.0098155244204542, -0.0434411925013254, -0.1294185430351011, 1.1143750951781448, -0.0060548813599976, 0.0204369007943491, 399.7435771163315, 0.0002655677694904, -0.0074684092559369, -0.0027125893165593, -0.0130647678456369, -0.1216490362132766, 0.6955430432413212, -0.0138835810447334, -0.0035172256584168, 402.019864188331, 0.0156918008690689, -0.0191711526373104, 0.0191964181837999, -0.0259025408930212, -0.1278293551870636, 0.8907388636013682, -0.0271895717094556, 0.0293704006808871, 400.40648863790904, 0.122264035601562, -1.2108150175858063, -0.0372793283807777, -1.4037867621013635, -0.0058925424805711, 0.4695876147270258, -0.000196242386373, 0.0049358780338462, 407.0435888135016, 0.1217265385361938, -1.198543913397108, -0.0119932782147953, -1.0467907150079638, -0.060189434468995, 0.3966151379727962, 0.0414370137093562, 0.0011083475048162, 405.9050817189203, 0.0872717526951669, -1.237201759111406, -0.0282713788255228, -0.8585690343514697, -0.0530713733669087, 0.2917598323778025, -0.0186273520003716, -0.0059037267649431, 404.75030903331344]|17900.4277343750000000|      1.00000000|[1380, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[-0.540949062946537, 0.6584193845404965, -1.859919833726862, -0.0046902611443031, -0.0259608018634225, 0.0098155244204542, -0.0434411925013254, -0.1294185430351011, 1.1143750951781448, -0.0060548813599976, 0.0204369007943491, 399.7435771163315, 0.0002655677694904, -0.0074684092559369, -0.0027125893165593, -0.0130647678456369, -0.1216490362132766, 0.6955430432413212, -0.0138835810447334, -0.0035172256584168, 402.019864188331, 0.0156918008690689, -0.0191711526373104, 0.0191964181837999, -0.0259025408930212, -0.1278293551870636, 0.8907388636013682, -0.0271895717094556, 0.0293704006808871, 400.40648863790904, 0.122264035601562, -1.2108150175858063, -0.0372793283807777, -1.4037867621013635, -0.0058925424805711, 0.4695876147270258, -0.000196242386373, 0.0049358780338462, 407.0435888135016, 0.1217265385361938, -1.198543913397108, -0.0119932782147953, -1.0467907150079638, -0.060189434468995, 0.3966151379727962, 0.0414370137093562, 0.0011083475048162, 405.9050817189203, 0.0872717526951669, -1.237201759111406, -0.0282713788255228, -0.8585690343514697, -0.0530713733669087, 0.2917598323778025, -0.0186273520003716, -0.0059037267649431, 404.75030903331344]|17900.4277343750000000|      0.10000000|[1608, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.5661398820199728, 0.6496936923484219, -1.825245556919145, -0.0064024185552827, -0.0073221790079943, 0.0053798505813623, -0.0563347715399119, -0.1337024376412978, 1.123175476836184, -0.0018725789849214, 0.036147632897775, 399.7248947233652, 0.0158833921888164, -0.0060940942026551, 0.0058948506308573, -0.0094959562079095, -0.1303946112446549, 0.6914860344798144, -0.0128188556432823, 0.0038410195865644, 402.01002983418323, 0.0105690573462897, -0.0123133180473619, 0.0077819660771556, -0.0293488150021107, -0.1256344343970084, 0.8895549342057268, -0.0161196940353603, 0.0259965597241956, 400.4099736707013, 0.1266265628653278, -1.2036894349391605, -0.0516755304015569, -1.419805053309362, 0.0052926928365518, 0.4677774006107705, -0.0022005544118006, -0.0085897988491886, 407.03153433654586, 0.1380780597751718, -1.192299588848205, -0.0438551311143543, -1.0579334456923442, -0.044416938659116, 0.4274388730650416, 0.0532631371405796, 0.0088587907199396, 405.90865306765807, 0.1136614244595723, -1.207476703288986, -0.0320736216989585, -0.8678012669986596, -0.036567953235174, 0.2908715500789221, -0.0239008515992763, -0.000769669796465, 404.75645102787]|8578.5625000000000000|      1.00000000|[1724, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
