k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[23, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[33, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.7842911009491043, 10.01130928380298, 1.5416773483739963]                     |  0.5798743963241577|      0.25000000|[38, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.7842911009491043, 10.01130928380298, 1.5416773483739963]                     |  0.5798743963241577|      0.12500000|[50, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.621557797539279, 10.013972856410744, 1.2211843038005044]                     |  0.0386396199464798|      0.25000000|[55, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.621557797539279, 10.013972856410744, 1.2211843038005044]                     |  0.0386396199464798|      0.12500000|[66, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.621557797539279, 10.013972856410744, 1.2211843038005044]                     |  0.0386396199464798|      0.06250000|[76, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.621557797539279, 10.013972856410744, 1.2211843038005044]                     |  0.0386396199464798|      0.03125000|[87, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      10|[0.621557797539279, 10.013972856410744, 1.2211843038005044]                     |  0.0386396199464798|      0.01562500|[99, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.621557797539279, 10.013972856410744, 1.2211843038005044]                     |  0.0386396199464798|      0.00781250|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.6228501436396554, 10.014027124097163, 1.2206242885574907]                    |  0.0383490435779095|      0.01562500|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.6228501436396554, 10.014027124097163, 1.2206242885574907]                    |  0.0383490435779095|      0.00781250|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.6241547837168337, 10.01433610163048, 1.2196193171434415]                     |  0.0380065962672234|      0.01562500|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.6241547837168337, 10.01433610163048, 1.2196193171434415]                     |  0.0380065962672234|      0.00781250|[141, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.6259970575085216, 10.01369975395837, 1.2193006364560401]                     |  0.0376600883901119|      0.01562500|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.6259970575085216, 10.01369975395837, 1.2193006364560401]                     |  0.0376600883901119|      0.00781250|[157, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.6272811639299765, 10.013821861051499, 1.218353947891798]                     |  0.0373333245515823|      0.01562500|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.6272811639299765, 10.013821861051499, 1.218353947891798]                     |  0.0373333245515823|      0.00781250|[174, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.6287058913227983, 10.013969931928704, 1.217786117565242]                     |  0.0370265021920204|      0.01562500|[180, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[0.6287058913227983, 10.013969931928704, 1.217786117565242]                     |  0.0370265021920204|      0.00781250|[192, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.6302217878213711, 10.014153358803439, 1.2170017470591765]                    |  0.0366818830370903|      0.01562500|[197, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.6302217878213711, 10.014153358803439, 1.2170017470591765]                    |  0.0366818830370903|      0.00781250|[208, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
