k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[91, 28, 0, 4]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       3|[0.9888567711769756, 1.008738385551122, 0.9713733807921402, 0.9520549456560646, 0.9288445869174866, 0.9987646831166078, 0.9516445408674393, 0.9931602860352926, 0.9905736611502883, 0.9237061020510032, 1.0293636634958825, 0.8457314883151851, 1.012051114739914, 1.0278688544390642, 1.0177639489628652, 0.9838079066229851, 0.9965021457762642, 0.9312118847612991, 1.0679181970885936, 0.9011507792016318, 1.019976682594944, 0.9884158880499518]|  1.4722802639007568|      0.50000000|[136, 42, 0, 6]                                                            |  | trying linear partial model with 26 points | iterate success | actual_k=7
       4|[0.9888567711769756, 1.008738385551122, 0.9713733807921402, 0.9520549456560646, 0.9288445869174866, 0.9987646831166078, 0.9516445408674393, 0.9931602860352926, 0.9905736611502883, 0.9237061020510032, 1.0293636634958825, 0.8457314883151851, 1.012051114739914, 1.0278688544390642, 1.0177639489628652, 0.9838079066229851, 0.9965021457762642, 0.9312118847612991, 1.0679181970885936, 0.9011507792016318, 1.019976682594944, 0.9884158880499518]|  1.4722802639007568|      0.25000000|[181, 56, 0, 8]                                                            |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       5|[0.9334483212007674, 0.949914991196504, 0.938714597557516, 0.9620865212626445, 0.8336302745222838, 0.8761423051522008, 0.9146164049026422, 0.9450486490679869, 0.9128935398841445, 0.9058783007759161, 1.0619737307851194, 0.7532274254857597, 1.0185247661718095, 1.0572150690489928, 0.995673086110725, 1.0136204659880992, 1.0062578803883775, 0.8684171731972807, 1.0390081914213756, 0.8879880477438156, 1.0771743009508998, 0.9673602213752268]|  1.4134743213653564|      0.50000000|[227, 70, 0, 10]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       6|[0.9334483212007674, 0.949914991196504, 0.938714597557516, 0.9620865212626445, 0.8336302745222838, 0.8761423051522008, 0.9146164049026422, 0.9450486490679869, 0.9128935398841445, 0.9058783007759161, 1.0619737307851194, 0.7532274254857597, 1.0185247661718095, 1.0572150690489928, 0.995673086110725, 1.0136204659880992, 1.0062578803883775, 0.8684171731972807, 1.0390081914213756, 0.8879880477438156, 1.0771743009508998, 0.9673602213752268]|  1.4134743213653564|      0.25000000|[271, 84, 0, 12]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       7|[0.9016733751653487, 0.8800021799202673, 0.9025999837546077, 0.9468867681968063, 0.7183750277067559, 0.8307435644702605, 0.8700320172142695, 0.9118008047524067, 0.8334345290311216, 0.8695307026153398, 1.0741125364465782, 0.6259699620478945, 0.9445715267374278, 1.0142089595767132, 1.0022848705045022, 1.021576456388155, 1.0410365724912818, 0.8256061443470749, 1.0180368617362054, 0.8627383495721452, 1.0457287011135248, 0.9782424410865095]|  1.3506861925125122|      0.50000000|[316, 98, 0, 14]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       8|[0.9016733751653487, 0.8800021799202673, 0.9025999837546077, 0.9468867681968063, 0.7183750277067559, 0.8307435644702605, 0.8700320172142695, 0.9118008047524067, 0.8334345290311216, 0.8695307026153398, 1.0741125364465782, 0.6259699620478945, 0.9445715267374278, 1.0142089595767132, 1.0022848705045022, 1.021576456388155, 1.0410365724912818, 0.8256061443470749, 1.0180368617362054, 0.8627383495721452, 1.0457287011135248, 0.9782424410865095]|  1.3506861925125122|      0.25000000|[363, 112, 0, 16]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       9|[0.809328370535965, 0.8579889360286094, 0.8574048406049484, 0.9156815759813581, 0.6492050171326731, 0.8018548125429602, 0.7849272012197416, 0.8837410335808402, 0.7682700824542712, 0.8167511528299909, 1.0886293142966654, 0.4679233167036355, 0.9404298624699551, 0.9832262361453145, 0.9885652447327113, 1.0105974076464654, 1.0187808824575333, 0.814670671621984, 1.0338393354390845, 0.8378434962862902, 1.0047068248987256, 0.9660917294302495]|  1.2828538417816162|      0.50000000|[408, 126, 0, 18]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      10|[0.809328370535965, 0.8579889360286094, 0.8574048406049484, 0.9156815759813581, 0.6492050171326731, 0.8018548125429602, 0.7849272012197416, 0.8837410335808402, 0.7682700824542712, 0.8167511528299909, 1.0886293142966654, 0.4679233167036355, 0.9404298624699551, 0.9832262361453145, 0.9885652447327113, 1.0105974076464654, 1.0187808824575333, 0.814670671621984, 1.0338393354390845, 0.8378434962862902, 1.0047068248987256, 0.9660917294302495]|  1.2828538417816162|      0.25000000|[452, 140, 0, 20]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      11|[0.754671732394982, 0.8289080201583622, 0.8205268649612302, 0.8756945926973951, 0.5792678840809382, 0.7300858041992674, 0.7098203654567644, 0.8468566571040301, 0.7292473926116416, 0.7527299697829275, 1.1237577704002117, 0.2954245004677238, 0.9373844276737545, 0.9747460009283614, 0.9867606825301648, 1.0289536554703316, 1.0291801294538394, 0.7794078701580589, 1.0262863436621326, 0.8334534122885522, 1.0159000072083844, 0.9749559408256325]|  1.2151314020156860|      0.50000000|[497, 154, 0, 22]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      12|[0.754671732394982, 0.8289080201583622, 0.8205268649612302, 0.8756945926973951, 0.5792678840809382, 0.7300858041992674, 0.7098203654567644, 0.8468566571040301, 0.7292473926116416, 0.7527299697829275, 1.1237577704002117, 0.2954245004677238, 0.9373844276737545, 0.9747460009283614, 0.9867606825301648, 1.0289536554703316, 1.0291801294538394, 0.7794078701580589, 1.0262863436621326, 0.8334534122885522, 1.0159000072083844, 0.9749559408256325]|  1.2151314020156860|      0.25000000|[541, 168, 0, 24]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      13|[0.8196740702511798, 0.81749141492613, 0.747107001386097, 0.8808297415316351, 0.5786214748962937, 0.662515643264723, 0.6431976327985394, 0.8127407342379882, 0.666718461159786, 0.7065616408014719, 1.1812035081077652, 0.1281276315813379, 0.9344586039963262, 0.9573968003022356, 0.9939568157404817, 1.0013581829741471, 1.0608045073698666, 0.7915802756911784, 1.0057535156074997, 0.8227503234926796, 0.9715382973090947, 0.9962634999186759]|  1.1655318737030029|      0.50000000|[585, 182, 0, 26]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
