k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.50000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.25000000|[91, 28, 0, 4]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.12500000|[136, 42, 0, 6]                                                            |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       4|[0.0585182041623756, 0.0209869365989121, 0.0321787996737511, 0.0946487351324777, -0.0039572934743863, -0.0200328520470782, -0.0099675977303086, 0.006248918788966, -0.0083466530379596, -0.0013940574211576, -0.0091323020907519, -0.0066268505064688, -0.0039598995534467, 0.0040668144048354, 0.0044474075553608, -0.0068526100787066, 0.0024686259781302, 0.0111018664702441, 0.0077852789589273, -0.0234200877611193, -0.0007529857266394, 0.0131919496257649]| 14.7396993637084961|      0.25000000|[181, 56, 0, 8]                                                            |  | trying linear partial model with 26 points | iterate success | actual_k=7
       5|[0.0585182041623756, 0.0209869365989121, 0.0321787996737511, 0.0946487351324777, -0.0039572934743863, -0.0200328520470782, -0.0099675977303086, 0.006248918788966, -0.0083466530379596, -0.0013940574211576, -0.0091323020907519, -0.0066268505064688, -0.0039598995534467, 0.0040668144048354, 0.0044474075553608, -0.0068526100787066, 0.0024686259781302, 0.0111018664702441, 0.0077852789589273, -0.0234200877611193, -0.0007529857266394, 0.0131919496257649]| 14.7396993637084961|      0.12500000|[227, 70, 0, 10]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       6|[0.1308396550293607, 0.0193316876584552, 0.0372124209631224, 0.1710827194922668, -0.031953020952463, -0.0441285369253224, -0.0295092882238847, -0.0056677233277863, 0.0046148988124745, -0.0090098609591525, -0.0260934335296795, 0.0051008750265967, -0.0005693189146073, -0.0102281878589262, 0.0056208140340326, -0.0122757176969774, 0.0031805551405434, -0.0135237412663847, 0.0238388850913536, -0.0379568358983218, 0.0094983630597919, 0.0367975630320234]| 14.5142402648925781|      0.25000000|[271, 84, 0, 12]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       7|[0.1308396550293607, 0.0193316876584552, 0.0372124209631224, 0.1710827194922668, -0.031953020952463, -0.0441285369253224, -0.0295092882238847, -0.0056677233277863, 0.0046148988124745, -0.0090098609591525, -0.0260934335296795, 0.0051008750265967, -0.0005693189146073, -0.0102281878589262, 0.0056208140340326, -0.0122757176969774, 0.0031805551405434, -0.0135237412663847, 0.0238388850913536, -0.0379568358983218, 0.0094983630597919, 0.0367975630320234]| 14.5142402648925781|      0.12500000|[316, 98, 0, 14]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       8|[0.194720350114733, 0.0339030158535787, 0.0404139737739987, 0.2626963508467866, -0.0363370064804759, -0.0426730913253772, -0.0150860963715842, 0.0066254851269867, -0.0005417400656638, -0.015657026814495, -0.0285722598382203, 0.0129798821675493, -0.0144971425049562, 0.0036699486123827, -0.0144149275873833, -0.0007816573990605, 0.0336341041259809, -0.0251365395333647, 0.0329102399519999, -0.0215561976878273, 0.0174296709217732, 0.040261523369386]| 14.2843742370605469|      0.25000000|[363, 112, 0, 16]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
       9|[0.194720350114733, 0.0339030158535787, 0.0404139737739987, 0.2626963508467866, -0.0363370064804759, -0.0426730913253772, -0.0150860963715842, 0.0066254851269867, -0.0005417400656638, -0.015657026814495, -0.0285722598382203, 0.0129798821675493, -0.0144971425049562, 0.0036699486123827, -0.0144149275873833, -0.0007816573990605, 0.0336341041259809, -0.0251365395333647, 0.0329102399519999, -0.0215561976878273, 0.0174296709217732, 0.040261523369386]| 14.2843742370605469|      0.12500000|[408, 126, 0, 18]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      10|[0.272292157891916, 0.0312182984987252, 0.0576728606686075, 0.3466963957135817, -0.0257664204878715, -0.0525097189893922, 0.0041272316237009, 0.0101113686916753, -0.0180558678551023, -0.0183864161374402, -0.0314754305091729, 0.0137045709326684, -0.006798108870424, -0.0179764410033349, -0.0146970483096313, -0.0051405935041246, 0.0211191684866985, -0.0028857818952849, 0.0358743931719192, -0.0218692665419151, 0.0267391485506606, 0.0339853081529466]| 14.0597391128540039|      0.25000000|[452, 140, 0, 20]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      11|[0.272292157891916, 0.0312182984987252, 0.0576728606686075, 0.3466963957135817, -0.0257664204878715, -0.0525097189893922, 0.0041272316237009, 0.0101113686916753, -0.0180558678551023, -0.0183864161374402, -0.0314754305091729, 0.0137045709326684, -0.006798108870424, -0.0179764410033349, -0.0146970483096313, -0.0051405935041246, 0.0211191684866985, -0.0028857818952849, 0.0358743931719192, -0.0218692665419151, 0.0267391485506606, 0.0339853081529466]| 14.0597391128540039|      0.12500000|[497, 154, 0, 22]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
