k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.837395171255915, 10.08438660562418, 9.016923924378009]                       |33321014.0000000000000000|     10.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[9.837395171255915, 10.08438660562418, 9.016923924378009]                       |33321014.0000000000000000|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.584916972063676, 9.919177964166288, 8.063529533939152]                       |12336312.0000000000000000|     10.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[9.584916972063676, 9.919177964166288, 8.063529533939152]                       |12336312.0000000000000000|      1.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[8.749308299221864, 10.195618472675738, 7.588830902040361]                      |6586776.0000000000000000|     10.00000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[8.749308299221864, 10.195618472675738, 7.588830902040361]                      |6586776.0000000000000000|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[8.434080390038405, 10.405854945719996, 6.66339479367105]                       |1966906.2500000000000000|     10.00000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[8.434080390038405, 10.405854945719996, 6.66339479367105]                       |1966906.2500000000000000|      1.00000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[8.434080390038405, 10.405854945719996, 6.66339479367105]                       |1966906.2500000000000000|      0.10000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[8.440626003811275, 10.432440300964785, 6.5672159299491035]                     |1765242.3750000000000000|      1.00000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[8.440626003811275, 10.432440300964785, 6.5672159299491035]                     |1765242.3750000000000000|      0.10000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[8.439278750781419, 10.399456137513692, 6.472821915993212]                      |1604679.7500000000000000|      1.00000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[8.439278750781419, 10.399456137513692, 6.472821915993212]                      |1604679.7500000000000000|      0.10000000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[8.430624510510347, 10.445364664766686, 6.384405224973973]                      |1468379.1250000000000000|      1.00000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[8.430624510510347, 10.445364664766686, 6.384405224973973]                      |1468379.1250000000000000|      0.10000000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
