k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.10000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.0534462713872612, -0.0158364212040346, -0.0259075189871286, 0.0368106858223159, 0.021152026719143, -0.0130292973838848, 0.0195729342748466, -0.0018928632150868, -0.0061447356480033, -0.0012406744426198, -0.0059240698431004, -0.0051985383716707, 0.0307304688483813, 0.0019647773213741, -0.0171718621983119, -0.017550164383514, -0.006895543332255, 0.0085304107136669, -0.0029474226126957, 0.0258679029020132, -0.0375212278703498, -0.0020272859879325]| 14.8694391250610352|      1.00000000|[53, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.0534462713872612, -0.0158364212040346, -0.0259075189871286, 0.0368106858223159, 0.021152026719143, -0.0130292973838848, 0.0195729342748466, -0.0018928632150868, -0.0061447356480033, -0.0012406744426198, -0.0059240698431004, -0.0051985383716707, 0.0307304688483813, 0.0019647773213741, -0.0171718621983119, -0.017550164383514, -0.006895543332255, 0.0085304107136669, -0.0029474226126957, 0.0258679029020132, -0.0375212278703498, -0.0020272859879325]| 14.8694391250610352|      0.10000000|[79, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.0869704874708337, -0.0085029065475931, 0.0007125482644268, 0.0888482758846695, 0.03253460852635, -0.0193547196016107, 0.047043037189812, -0.0248426516429111, -0.0034805576792623, -0.0039604654165002, -0.0222515161146684, 0.0049038423011419, -0.0049231294420341, 0.0125957755227149, -0.0442165122800478, -0.0154784501643114, -0.0142379924165301, -0.0045783434288744, -0.0198897617091789, 0.0315664595553588, -0.0138546947486156, -0.020642362655528]| 14.7241687774658203|      1.00000000|[105, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[0.0869704874708337, -0.0085029065475931, 0.0007125482644268, 0.0888482758846695, 0.03253460852635, -0.0193547196016107, 0.047043037189812, -0.0248426516429111, -0.0034805576792623, -0.0039604654165002, -0.0222515161146684, 0.0049038423011419, -0.0049231294420341, 0.0125957755227149, -0.0442165122800478, -0.0154784501643114, -0.0142379924165301, -0.0045783434288744, -0.0198897617091789, 0.0315664595553588, -0.0138546947486156, -0.020642362655528]| 14.7241687774658203|      0.10000000|[131, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.1320759110958063, -0.0216209980911613, 0.0198798864756179, 0.1391892634012543, 0.0308333665605346, -0.0177310014112077, 0.0330670889057693, -0.0066949392869027, 0.0002906821006845, 0.0090540651208431, -0.0185327471500959, 0.0149129935778555, -0.0127671855750521, 0.0026864356207777, -0.0594738403338516, -0.0125071778357439, -0.0027968942673873, 0.0062032955729445, -0.0388950716884304, 0.0036671403482558, -0.0613144643807283, -0.0254920943875782]| 14.5750246047973633|      1.00000000|[157, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.1320759110958063, -0.0216209980911613, 0.0198798864756179, 0.1391892634012543, 0.0308333665605346, -0.0177310014112077, 0.0330670889057693, -0.0066949392869027, 0.0002906821006845, 0.0090540651208431, -0.0185327471500959, 0.0149129935778555, -0.0127671855750521, 0.0026864356207777, -0.0594738403338516, -0.0125071778357439, -0.0027968942673873, 0.0062032955729445, -0.0388950716884304, 0.0036671403482558, -0.0613144643807283, -0.0254920943875782]| 14.5750246047973633|      0.10000000|[184, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.1309019926734157, -0.0369244848700066, 0.0629311851014434, 0.1921253347996951, 0.0495586322994044, -0.0145252399754405, 0.0213161558747559, -0.0188907342813059, 0.0028735805842864, 0.0004881016073558, -0.0258484696923315, 0.0119090228476559, -0.013487171290537, -0.0009539343457093, -0.0290510444996825, -0.0302494357400497, -0.007763819079483, 0.0241121180299836, -0.0156513454989014, 0.0367169204822324, -0.0460050796155998, -0.0546814929222866]| 14.4784517288208008|      1.00000000|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.1309019926734157, -0.0369244848700066, 0.0629311851014434, 0.1921253347996951, 0.0495586322994044, -0.0145252399754405, 0.0213161558747559, -0.0188907342813059, 0.0028735805842864, 0.0004881016073558, -0.0258484696923315, 0.0119090228476559, -0.013487171290537, -0.0009539343457093, -0.0290510444996825, -0.0302494357400497, -0.007763819079483, 0.0241121180299836, -0.0156513454989014, 0.0367169204822324, -0.0460050796155998, -0.0546814929222866]| 14.4784517288208008|      0.10000000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      10|[0.1914444335363458, 0.0068686244053501, 0.0663334898484643, 0.2144867502388935, 0.0360823098506885, -0.0346098666104351, 0.0131995802100381, -0.000348639657953, -0.0003599030832128, -0.0035342772183849, -0.046978879606059, -0.0066018261028503, -0.0143327288886249, -0.0022543561812657, -0.0211953320270784, -0.0176205365121727, -0.0014801878093357, 0.0388463860936255, 0.0164193627997281, 0.0200829322383227, -0.0326077189436988, -0.0432886721911586]| 14.3602933883666992|      1.00000000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[0.1914444335363458, 0.0068686244053501, 0.0663334898484643, 0.2144867502388935, 0.0360823098506885, -0.0346098666104351, 0.0131995802100381, -0.000348639657953, -0.0003599030832128, -0.0035342772183849, -0.046978879606059, -0.0066018261028503, -0.0143327288886249, -0.0022543561812657, -0.0211953320270784, -0.0176205365121727, -0.0014801878093357, 0.0388463860936255, 0.0164193627997281, 0.0200829322383227, -0.0326077189436988, -0.0432886721911586]| 14.3602933883666992|      0.10000000|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
