k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[14, 5, 0, 5]                                                              |  | trying linear partial model with 4 points | DECALRED SUCCESS
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[24, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[31, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | DECALRED SUCCESS
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.25000000|[48, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.25000000|[51, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.25000000|[54, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[66, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[72, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[75, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[78, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[81, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[84, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[87, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[90, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[93, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[96, 35, 0, 35]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[102, 37, 0, 37]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[105, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[108, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[114, 41, 0, 41]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[117, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       5|[0.8959060525708057, 9.871363272108221, 1.5170948762923953]                     |  0.6737349629402161|      0.12500000|[120, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[125, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[128, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[131, 47, 0, 47]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[134, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[137, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[140, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[143, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[148, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[151, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[154, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[157, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[160, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[163, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[166, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[169, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[172, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.8427368020091028, 9.868555706678572, 1.0110132132899143]                     |  0.0187986195087433|      0.25000000|[175, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
