k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |26656.1334557436784962|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.10000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[-1.1014917442072172, 0.9827917595128471]                                       |10556.2890625000000000|      1.00000000|[17, 0, 0, 4]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       3|[-1.1014917442072172, 0.9827917595128471]                                       |10556.2890625000000000|      0.10000000|[25, 0, 0, 6]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-1.0030719992834705, 0.965084308845271]                                        |3942.3461914062500000|      1.00000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[-1.0030719992834705, 0.965084308845271]                                        |3942.3461914062500000|      0.10000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.904855305911993, 0.9462832146437844]                                        |1376.4370117187500000|      1.00000000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[-0.904855305911993, 0.9462832146437844]                                        |1376.4370117187500000|      0.10000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.8057604132478233, 0.9328592715614901]                                       |444.7735290527343750|      1.00000000|[65, 0, 0, 16]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       9|[-0.8057604132478233, 0.9328592715614901]                                       |444.7735290527343750|      0.10000000|[73, 0, 0, 18]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.7071362011003011, 0.9163285493062306]                                       |130.7351684570312500|      1.00000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
