k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089246306237099, 0.0547627230148155, 0.1369095758715928, 0.7790905807788936, -0.0027062693678941, 0.0008228510716478, -0.0073877657276309, 0.0044154624338403, -0.0047443692281261, 0.0025997519153439, -0.0030349374239684, -0.0076431646152507, -0.0039602489175381, -0.0079572901180379, 0.002029310685563, 0.0022668858499807, 0.0063480730495962, 0.0019722217699703, -0.0002234826966085, 0.0079065081748448, -0.0010089908116513, 0.0105106115877916]| 13.1515474319458008|      2.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[0.6089246306237099, 0.0547627230148155, 0.1369095758715928, 0.7790905807788936, -0.0027062693678941, 0.0008228510716478, -0.0073877657276309, 0.0044154624338403, -0.0047443692281261, 0.0025997519153439, -0.0030349374239684, -0.0076431646152507, -0.0039602489175381, -0.0079572901180379, 0.002029310685563, 0.0022668858499807, 0.0063480730495962, 0.0019722217699703, -0.0002234826966085, 0.0079065081748448, -0.0010089908116513, 0.0105106115877916]| 13.1515474319458008|      1.00000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[1.2170308682396898, 0.1114257233569993, 0.2702450626992164, 1.5592732701128187, 0.0047316620535523, 0.010412075551818, -0.0144226902892227, 0.0062324767645573, -0.0066037491781222, -0.0023275166746803, -0.0049211087465236, -0.0192496988321024, -0.005346114698597, 0.000400514849158, -0.0027169531217407, -0.0029599480277991, 0.0007692026530308, 0.0044859007771533, 0.0006233144046688, 0.0101693755948777, -0.001816836869242, 0.0115604263197518]| 12.2452001571655273|      2.00000000|[315, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[1.2170308682396898, 0.1114257233569993, 0.2702450626992164, 1.5592732701128187, 0.0047316620535523, 0.010412075551818, -0.0144226902892227, 0.0062324767645573, -0.0066037491781222, -0.0023275166746803, -0.0049211087465236, -0.0192496988321024, -0.005346114698597, 0.000400514849158, -0.0027169531217407, -0.0029599480277991, 0.0007692026530308, 0.0044859007771533, 0.0006233144046688, 0.0101693755948777, -0.001816836869242, 0.0115604263197518]| 12.2452001571655273|      1.00000000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       5|[1.2170308682396898, 0.1114257233569993, 0.2702450626992164, 1.5592732701128187, 0.0047316620535523, 0.010412075551818, -0.0144226902892227, 0.0062324767645573, -0.0066037491781222, -0.0023275166746803, -0.0049211087465236, -0.0192496988321024, -0.005346114698597, 0.000400514849158, -0.0027169531217407, -0.0029599480277991, 0.0007692026530308, 0.0044859007771533, 0.0006233144046688, 0.0101693755948777, -0.001816836869242, 0.0115604263197518]| 12.2452001571655273|      0.50000000|[526, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[1.2170308682396898, 0.1114257233569993, 0.2702450626992164, 1.5592732701128187, 0.0047316620535523, 0.010412075551818, -0.0144226902892227, 0.0062324767645573, -0.0066037491781222, -0.0023275166746803, -0.0049211087465236, -0.0192496988321024, -0.005346114698597, 0.000400514849158, -0.0027169531217407, -0.0029599480277991, 0.0007692026530308, 0.0044859007771533, 0.0006233144046688, 0.0101693755948777, -0.001816836869242, 0.0115604263197518]| 12.2452001571655273|      0.25000000|[630, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[1.366646837365261, 0.1241369988010079, 0.3029366472258836, 1.7559782851026946, 0.0021183347468831, 0.0087378104383002, -0.0126986709922001, 0.0135659287534995, -0.0034556606923699, -0.0003308969185196, -0.0035415927197833, -0.0209727765196816, -0.0062571832003963, -0.0019964497115253, -0.0017314547830338, -0.0015298369733088, -0.0043401483524484, -0.0003633590336995, 0.0017545157637552, 0.0060733628208183, -0.0020285376961116, 0.0169839647582371]| 12.1658697128295898|      0.50000000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[1.366646837365261, 0.1241369988010079, 0.3029366472258836, 1.7559782851026946, 0.0021183347468831, 0.0087378104383002, -0.0126986709922001, 0.0135659287534995, -0.0034556606923699, -0.0003308969185196, -0.0035415927197833, -0.0209727765196816, -0.0062571832003963, -0.0019964497115253, -0.0017314547830338, -0.0015298369733088, -0.0043401483524484, -0.0003633590336995, 0.0017545157637552, 0.0060733628208183, -0.0020285376961116, 0.0169839647582371]| 12.1658697128295898|      0.25000000|[839, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       9|[1.366646837365261, 0.1241369988010079, 0.3029366472258836, 1.7559782851026946, 0.0021183347468831, 0.0087378104383002, -0.0126986709922001, 0.0135659287534995, -0.0034556606923699, -0.0003308969185196, -0.0035415927197833, -0.0209727765196816, -0.0062571832003963, -0.0019964497115253, -0.0017314547830338, -0.0015298369733088, -0.0043401483524484, -0.0003633590336995, 0.0017545157637552, 0.0060733628208183, -0.0020285376961116, 0.0169839647582371]| 12.1658697128295898|      0.12500000|[943, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[1.4420331647182947, 0.1303016329663457, 0.3190547033226503, 1.854134287441563, 0.0021505846178786, 0.0095117992870555, -0.0138622652036539, 0.0133037127147684, -0.0025606256482629, -0.0001475685993887, -0.0038890158402461, -0.0208453940765998, -0.0049439478350237, -0.0019613449573455, -0.0008652754982158, -0.0002701175623771, -0.0042952040569356, 0.0003985649659744, 0.0022925087860393, 0.0058185068503868, -0.0025412607607162, 0.0158663008955062]| 12.1482114791870117|      0.25000000|[1048, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      11|[1.4420331647182947, 0.1303016329663457, 0.3190547033226503, 1.854134287441563, 0.0021505846178786, 0.0095117992870555, -0.0138622652036539, 0.0133037127147684, -0.0025606256482629, -0.0001475685993887, -0.0038890158402461, -0.0208453940765998, -0.0049439478350237, -0.0019613449573455, -0.0008652754982158, -0.0002701175623771, -0.0042952040569356, 0.0003985649659744, 0.0022925087860393, 0.0058185068503868, -0.0025412607607162, 0.0158663008955062]| 12.1482114791870117|      0.12500000|[1152, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      12|[1.4420331647182947, 0.1303016329663457, 0.3190547033226503, 1.854134287441563, 0.0021505846178786, 0.0095117992870555, -0.0138622652036539, 0.0133037127147684, -0.0025606256482629, -0.0001475685993887, -0.0038890158402461, -0.0208453940765998, -0.0049439478350237, -0.0019613449573455, -0.0008652754982158, -0.0002701175623771, -0.0042952040569356, 0.0003985649659744, 0.0022925087860393, 0.0058185068503868, -0.0025412607607162, 0.0158663008955062]| 12.1482114791870117|      0.06250000|[1258, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[1.479347214928953, 0.1329449387247918, 0.3276352659800664, 1.9034448105201758, 0.0025205196538109, 0.0095708928014807, -0.0143028069304065, 0.0136083545280222, -0.0023132880174777, 0.0002967555821894, -0.0042269955232747, -0.0210333103444504, -0.0049524778111841, -0.0016450482707932, -0.0010810322511263, 0.0001926139823343, -0.0040560800126413, 0.0002121171162212, 0.0023866067534767, 0.0063896451122585, -0.0024919818523395, 0.0162474396774611]| 12.1448993682861328|      0.12500000|[1362, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[1.479347214928953, 0.1329449387247918, 0.3276352659800664, 1.9034448105201758, 0.0025205196538109, 0.0095708928014807, -0.0143028069304065, 0.0136083545280222, -0.0023132880174777, 0.0002967555821894, -0.0042269955232747, -0.0210333103444504, -0.0049524778111841, -0.0016450482707932, -0.0010810322511263, 0.0001926139823343, -0.0040560800126413, 0.0002121171162212, 0.0023866067534767, 0.0063896451122585, -0.0024919818523395, 0.0162474396774611]| 12.1448993682861328|      0.06250000|[1468, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      15|[1.479347214928953, 0.1329449387247918, 0.3276352659800664, 1.9034448105201758, 0.0025205196538109, 0.0095708928014807, -0.0143028069304065, 0.0136083545280222, -0.0023132880174777, 0.0002967555821894, -0.0042269955232747, -0.0210333103444504, -0.0049524778111841, -0.0016450482707932, -0.0010810322511263, 0.0001926139823343, -0.0040560800126413, 0.0002121171162212, 0.0023866067534767, 0.0063896451122585, -0.0024919818523395, 0.0162474396774611]| 12.1448993682861328|      0.03125000|[1574, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.479347214928953, 0.1329449387247918, 0.3276352659800664, 1.9034448105201758, 0.0025205196538109, 0.0095708928014807, -0.0143028069304065, 0.0136083545280222, -0.0023132880174777, 0.0002967555821894, -0.0042269955232747, -0.0210333103444504, -0.0049524778111841, -0.0016450482707932, -0.0010810322511263, 0.0001926139823343, -0.0040560800126413, 0.0002121171162212, 0.0023866067534767, 0.0063896451122585, -0.0024919818523395, 0.0162474396774611]| 12.1448993682861328|      0.01562500|[1678, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      17|[1.4878287398188603, 0.1331842417455334, 0.3300458182492793, 1.9163312664616703, 0.0024920972298407, 0.0095735364445645, -0.0143711874561289, 0.0134475800317371, -0.0023370938116475, 0.0005198984413994, -0.0040671748763466, -0.0211188032371184, -0.0048449413198467, -0.0017488488720585, -0.0009162384304333, 0.0001347720095736, -0.0039152565208633, 0.0002219790265089, 0.0025932050936057, 0.0065146959256997, -0.002329859117559, 0.0161869325302415]| 12.1446447372436523|      0.03125000|[1783, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[1.4878287398188603, 0.1331842417455334, 0.3300458182492793, 1.9163312664616703, 0.0024920972298407, 0.0095735364445645, -0.0143711874561289, 0.0134475800317371, -0.0023370938116475, 0.0005198984413994, -0.0040671748763466, -0.0211188032371184, -0.0048449413198467, -0.0017488488720585, -0.0009162384304333, 0.0001347720095736, -0.0039152565208633, 0.0002219790265089, 0.0025932050936057, 0.0065146959256997, -0.002329859117559, 0.0161869325302415]| 12.1446447372436523|      0.01562500|[1887, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
