k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.0113270016061654, -0.0055226645822813, 0.0595051090063683, -0.0250669181339379, 0.2215981303740187, 0.0002509026027483, 0.0392823919363515, 0.083043421473699, -0.0250375782426341]|339912.0000000000000000|      0.50000000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[-0.0113270016061654, -0.0055226645822813, 0.0595051090063683, -0.0250669181339379, 0.2215981303740187, 0.0002509026027483, 0.0392823919363515, 0.083043421473699, -0.0250375782426341]|339912.0000000000000000|      0.25000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.0063758568992192, 0.0448554088535111, 0.1033549974367853, -0.0325807133305341, 0.4559845565044157, -0.0108485404544484, 0.0724542800398697, 0.0482239443936807, -0.0422545509492851]|83505.4765625000000000|      0.50000000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[0.0063758568992192, 0.0448554088535111, 0.1033549974367853, -0.0325807133305341, 0.4559845565044157, -0.0108485404544484, 0.0724542800398697, 0.0482239443936807, -0.0422545509492851]|83505.4765625000000000|      0.25000000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.0063758568992192, 0.0448554088535111, 0.1033549974367853, -0.0325807133305341, 0.4559845565044157, -0.0108485404544484, 0.0724542800398697, 0.0482239443936807, -0.0422545509492851]|83505.4765625000000000|      0.12500000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.0270445519925424, 0.0427474817399654, 0.0757529644116564, 0.0062816570534773, 0.5682213153663901, -0.0159262581039551, 0.0781127292403168, 0.0645429959755849, -0.0422008929318682]|33505.0039062500000000|      0.25000000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[0.0270445519925424, 0.0427474817399654, 0.0757529644116564, 0.0062816570534773, 0.5682213153663901, -0.0159262581039551, 0.0781127292403168, 0.0645429959755849, -0.0422008929318682]|33505.0039062500000000|      0.12500000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.0393656135803079, 0.0155309988274504, 0.0816901815684455, -0.0086517016243745, 0.6822420708984629, -0.0213610285355702, 0.1054553741288737, 0.0878666837070144, -0.0545424766880564]|10652.5000000000000000|      0.25000000|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[0.0393656135803079, 0.0155309988274504, 0.0816901815684455, -0.0086517016243745, 0.6822420708984629, -0.0213610285355702, 0.1054553741288737, 0.0878666837070144, -0.0545424766880564]|10652.5000000000000000|      0.12500000|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.0393656135803079, 0.0155309988274504, 0.0816901815684455, -0.0086517016243745, 0.6822420708984629, -0.0213610285355702, 0.1054553741288737, 0.0878666837070144, -0.0545424766880564]|10652.5000000000000000|      0.06250000|[350, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.0365865856339295, 0.0117909916949843, 0.0827617241925946, 0.005188384795448, 0.736112101660651, 0.00402309248726, 0.1157449027580093, 0.0933046906970996, -0.0577147031560161]|5192.1279296875000000|      0.12500000|[379, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      14|[0.0365865856339295, 0.0117909916949843, 0.0827617241925946, 0.005188384795448, 0.736112101660651, 0.00402309248726, 0.1157449027580093, 0.0933046906970996, -0.0577147031560161]|5192.1279296875000000|      0.06250000|[408, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.0451842894373983, 0.0069885281384607, 0.0883936571422136, -0.0059706454525889, 0.7920498024671866, -0.0145166231202746, 0.1121104870306367, 0.0820255501979671, -0.0640272140559811]|2267.3784179687500000|      0.12500000|[438, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[0.0451842894373983, 0.0069885281384607, 0.0883936571422136, -0.0059706454525889, 0.7920498024671866, -0.0145166231202746, 0.1121104870306367, 0.0820255501979671, -0.0640272140559811]|2267.3784179687500000|      0.06250000|[467, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.0451842894373983, 0.0069885281384607, 0.0883936571422136, -0.0059706454525889, 0.7920498024671866, -0.0145166231202746, 0.1121104870306367, 0.0820255501979671, -0.0640272140559811]|2267.3784179687500000|      0.03125000|[497, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.0451842894373983, 0.0069885281384607, 0.0883936571422136, -0.0059706454525889, 0.7920498024671866, -0.0145166231202746, 0.1121104870306367, 0.0820255501979671, -0.0640272140559811]|2267.3784179687500000|      0.01562500|[527, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.0442811667238708, 0.0073801289819098, 0.0892955797674286, -0.0002415628583754, 0.8045473170232681, -0.0073364956553737, 0.1115048240698722, 0.0823137354973416, -0.0628679847990978]|1661.2465820312500000|      0.03125000|[557, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[0.0442811667238708, 0.0073801289819098, 0.0892955797674286, -0.0002415628583754, 0.8045473170232681, -0.0073364956553737, 0.1115048240698722, 0.0823137354973416, -0.0628679847990978]|1661.2465820312500000|      0.01562500|[586, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.0391969962481376, 0.0123386489074392, 0.0900389422750093, 0.0036450504997788, 0.816903448047591, -0.0030484759728233, 0.1136522810124597, 0.0823850524081748, -0.0644070820663752]|1291.9106445312500000|      0.03125000|[615, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[0.0391969962481376, 0.0123386489074392, 0.0900389422750093, 0.0036450504997788, 0.816903448047591, -0.0030484759728233, 0.1136522810124597, 0.0823850524081748, -0.0644070820663752]|1291.9106445312500000|      0.01562500|[644, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.0400319404726246, 0.0127074410318139, 0.0857914430906198, 0.0049647435222449, 0.8306862392680686, -0.0065666779827674, 0.1154229938625277, 0.084950498639387, -0.06102113626891]|982.7896118164062500|      0.03125000|[673, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[0.0400319404726246, 0.0127074410318139, 0.0857914430906198, 0.0049647435222449, 0.8306862392680686, -0.0065666779827674, 0.1154229938625277, 0.084950498639387, -0.06102113626891]|982.7896118164062500|      0.01562500|[702, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
