k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[23, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[33, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       4|[-0.0061084454267813, 9.937054461616931, 1.1078218256761294]                    |  1.5121188163757324|      0.25000000|[41, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       5|[-0.0061084454267813, 9.937054461616931, 1.1078218256761294]                    |  1.5121188163757324|      0.12500000|[52, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       6|[-0.0061084454267813, 9.937054461616931, 1.1078218256761294]                    |  1.5121188163757324|      0.06250000|[64, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.3061850945865907, 9.925911837585348, 1.3403069451513998]                     |  0.2009411305189133|      0.12500000|[69, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.3061850945865907, 9.925911837585348, 1.3403069451513998]                     |  0.2009411305189133|      0.12500000|[72, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       7|[0.3061850945865907, 9.925911837585348, 1.3403069451513998]                     |  0.2009411305189133|      0.12500000|[77, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
       7|[0.3061850945865907, 9.925911837585348, 1.3403069451513998]                     |  0.2009411305189133|      0.12500000|[82, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
       8|[0.3061850945865907, 9.925911837585348, 1.3403069451513998]                     |  0.2009411305189133|      0.06250000|[92, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.3061850945865907, 9.925911837585348, 1.3403069451513998]                     |  0.2009411305189133|      0.06250000|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[106, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[112, 41, 0, 41]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[120, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[123, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[129, 47, 0, 47]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[135, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[143, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[146, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[149, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[152, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       9|[0.3834547866408978, 9.934401882200527, 1.3741434885479762]                     |  0.1347854137420654|      0.12500000|[157, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
