k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      0.10000000|[27, 4, 0, 4]                                                              |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.124600415559309, 0.2728320114641262, 5.5632359315193, 5.534878497999925, 6.468240016161692, 7.5999882657806594]|259.2898559570312500|      1.00000000|[41, 6, 0, 6]                                                              |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
       3|[1.124600415559309, 0.2728320114641262, 5.5632359315193, 5.534878497999925, 6.468240016161692, 7.5999882657806594]|259.2898559570312500|      0.10000000|[66, 10, 0, 10]                                                            |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.036688525489752, 0.2791098244866403, 5.534338945037106, 5.533130357089892, 6.431136025246055, 7.595830059221167]|247.8895263671875000|      1.00000000|[79, 12, 0, 12]                                                            |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
       5|[0.3226458572821748, 0.2988573173011274, 4.994475272050602, 5.547294930354574, 6.071242101410538, 7.33395977158515]|158.2367858886718750|     10.00000000|[92, 14, 0, 14]                                                            |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
       6|[0.3226458572821748, 0.2988573173011274, 4.994475272050602, 5.547294930354574, 6.071242101410538, 7.33395977158515]|158.2367858886718750|      1.00000000|[118, 18, 0, 18]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.3226458572821748, 0.2988573173011274, 4.994475272050602, 5.547294930354574, 6.071242101410538, 7.33395977158515]|158.2367858886718750|      0.10000000|[144, 22, 0, 22]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.2546578759414279, 0.3302400167970236, 4.962340879726556, 5.568276178375828, 6.025611325720205, 7.362903871793894]|150.7557983398437500|      1.00000000|[158, 24, 0, 24]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
       9|[0.2546578759414279, 0.3302400167970236, 4.962340879726556, 5.568276178375828, 6.025611325720205, 7.362903871793894]|150.7557983398437500|      0.10000000|[185, 28, 0, 28]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.1728113785740325, 0.3362683361668882, 4.926348556944616, 5.589676305177768, 5.990215664476731, 7.378983196189607]|143.2184906005859375|      1.00000000|[198, 30, 0, 30]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      11|[0.1728113785740325, 0.3362683361668882, 4.926348556944616, 5.589676305177768, 5.990215664476731, 7.378983196189607]|143.2184906005859375|      0.10000000|[224, 34, 0, 34]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.1221619288036076, 0.3391641880031867, 4.890022139534453, 5.634113574208374, 5.926044130572745, 7.375243940147397]|136.7017974853515625|      1.00000000|[237, 36, 0, 36]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      13|[0.1221619288036076, 0.3391641880031867, 4.890022139534453, 5.634113574208374, 5.926044130572745, 7.375243940147397]|136.7017974853515625|      0.10000000|[262, 40, 0, 40]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.0471276401626028, 0.3600693450234881, 4.838247104796554, 5.613655789041647, 5.910127162860126, 7.399333458218369]|130.5470275878906250|      1.00000000|[275, 42, 0, 42]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      15|[0.0471276401626028, 0.3600693450234881, 4.838247104796554, 5.613655789041647, 5.910127162860126, 7.399333458218369]|130.5470275878906250|      0.10000000|[300, 46, 0, 46]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.0122415631128008, 0.3461111630727748, 4.778819205295937, 5.5997002841048005, 5.859892187122096, 7.447687844164298]|124.9995651245117188|      1.00000000|[313, 48, 0, 48]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      17|[0.0122415631128008, 0.3461111630727748, 4.778819205295937, 5.5997002841048005, 5.859892187122096, 7.447687844164298]|124.9995651245117188|      0.10000000|[338, 52, 0, 52]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[-0.0462091768448695, 0.2999313008735148, 4.729820023486893, 5.594747132975545, 5.8320716701610165, 7.483064342544034]|119.5974578857421875|      1.00000000|[351, 54, 0, 54]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      19|[-0.0462091768448695, 0.2999313008735148, 4.729820023486893, 5.594747132975545, 5.8320716701610165, 7.483064342544034]|119.5974578857421875|      0.10000000|[378, 58, 0, 58]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[-0.086111301517649, 0.3091071806880886, 4.68252023726402, 5.612606870877076, 5.756306602843419, 7.4778645121674145]|113.9786605834960938|      1.00000000|[391, 60, 0, 60]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      21|[-0.086111301517649, 0.3091071806880886, 4.68252023726402, 5.612606870877076, 5.756306602843419, 7.4778645121674145]|113.9786605834960938|      0.10000000|[418, 64, 0, 64]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[-0.1151875795302513, 0.2613369478048855, 4.603250565116012, 5.621523614160652, 5.762832275756612, 7.499470096330091]|110.2325210571289062|      1.00000000|[432, 66, 0, 66]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      23|[-0.1151875795302513, 0.2613369478048855, 4.603250565116012, 5.621523614160652, 5.762832275756612, 7.499470096330091]|110.2325210571289062|      0.10000000|[457, 70, 0, 70]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[-0.1837687631378636, 0.2284407780254613, 4.563398511290646, 5.6597386875759375, 5.762711282114638, 7.533614943659159]|105.8395919799804688|      1.00000000|[470, 72, 0, 72]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      25|[-0.032127687097256, 0.2555736062679708, 3.991010354849891, 5.947707711343629, 5.055207558922115, 7.788865634303011]| 74.1654129028320312|     10.00000000|[484, 74, 0, 74]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      26|[-0.032127687097256, 0.2555736062679708, 3.991010354849891, 5.947707711343629, 5.055207558922115, 7.788865634303011]| 74.1654129028320312|      1.00000000|[510, 78, 0, 78]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[-0.032127687097256, 0.2555736062679708, 3.991010354849891, 5.947707711343629, 5.055207558922115, 7.788865634303011]| 74.1654129028320312|      0.10000000|[535, 82, 0, 82]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[-0.0863194380017161, 0.2282679094966557, 3.927876144231322, 5.948047971567705, 5.006923476826973, 7.789371743502284]| 69.8314743041992188|      1.00000000|[548, 84, 0, 84]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      29|[-0.0863194380017161, 0.2282679094966557, 3.927876144231322, 5.948047971567705, 5.006923476826973, 7.789371743502284]| 69.8314743041992188|      0.10000000|[573, 88, 0, 88]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-0.1462622675912286, 0.2041303212432008, 3.85801502919606, 5.929048348905626, 5.000948501226091, 7.765984297609096]| 66.5247726440429688|      1.00000000|[586, 90, 0, 90]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      31|[-0.1462622675912286, 0.2041303212432008, 3.85801502919606, 5.929048348905626, 5.000948501226091, 7.765984297609096]| 66.5247726440429688|      0.10000000|[611, 94, 0, 94]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.179451343980929, 0.2173503278606067, 3.792167146443413, 5.955845309806549, 4.942929257444907, 7.748564102203708]| 62.8741493225097656|      1.00000000|[624, 96, 0, 96]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      33|[-0.5138212321551346, 0.8533059280203961, 3.316166392832679, 6.004900427185906, 4.472440550533794, 7.565767747760321]| 38.1638793945312500|     10.00000000|[637, 98, 0, 98]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      34|[-0.5138212321551346, 0.8533059280203961, 3.316166392832679, 6.004900427185906, 4.472440550533794, 7.565767747760321]| 38.1638793945312500|      1.00000000|[664, 102, 0, 102]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[-0.5138212321551346, 0.8533059280203961, 3.316166392832679, 6.004900427185906, 4.472440550533794, 7.565767747760321]| 38.1638793945312500|      0.10000000|[690, 106, 0, 106]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-0.5416135614804595, 0.8619488938009079, 3.254777493195916, 6.054660483917391, 4.419324695493272, 7.575091441876425]| 35.8783226013183594|      1.00000000|[704, 108, 0, 108]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      37|[-0.5416135614804595, 0.8619488938009079, 3.254777493195916, 6.054660483917391, 4.419324695493272, 7.575091441876425]| 35.8783226013183594|      0.10000000|[730, 112, 0, 112]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[-0.5919593911138097, 0.8586658149262035, 3.169458038244954, 6.048235093226417, 4.416795437599699, 7.563803100657314]| 33.9603576660156250|      1.00000000|[743, 114, 0, 114]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      39|[-0.5919593911138097, 0.8586658149262035, 3.169458038244954, 6.048235093226417, 4.416795437599699, 7.563803100657314]| 33.9603576660156250|      0.10000000|[768, 118, 0, 118]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-0.6209581510777702, 0.8877960004868874, 3.110038102877411, 6.081619068441834, 4.391259276635588, 7.618695633598517]| 32.2331428527832031|      1.00000000|[782, 120, 0, 120]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
