k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1602125897914289, 0.0402999063953745, -0.4157046727084812, -0.343363490997492, 0.7512186107465448, -0.0099400759443921, 0.0336815235042409, 0.2633412078410284, 0.2169970938531427]|239323.0312500000000000|      1.11111111|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[-0.1602125897914289, 0.0402999063953745, -0.4157046727084812, -0.343363490997492, 0.7512186107465448, -0.0099400759443921, 0.0336815235042409, 0.2633412078410284, 0.2169970938531427]|239323.0312500000000000|      1.00000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.1602125897914289, 0.0402999063953745, -0.4157046727084812, -0.343363490997492, 0.7512186107465448, -0.0099400759443921, 0.0336815235042409, 0.2633412078410284, 0.2169970938531427]|239323.0312500000000000|      0.90000000|[80, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.1602125897914289, 0.0402999063953745, -0.4157046727084812, -0.343363490997492, 0.7512186107465448, -0.0099400759443921, 0.0336815235042409, 0.2633412078410284, 0.2169970938531427]|239323.0312500000000000|      0.81000000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.0947456509161363, 0.3314642580484219, -0.1515719862071532, 0.2461108757995624, 0.8933387246401574, 0.1342222575733857, 0.1213093539499764, 0.0752023144967109, 0.1461611877271444]|79929.1093750000000000|      0.90000000|[135, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.0947456509161363, 0.3314642580484219, -0.1515719862071532, 0.2461108757995624, 0.8933387246401574, 0.1342222575733857, 0.1213093539499764, 0.0752023144967109, 0.1461611877271444]|79929.1093750000000000|      0.81000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.0947456509161363, 0.3314642580484219, -0.1515719862071532, 0.2461108757995624, 0.8933387246401574, 0.1342222575733857, 0.1213093539499764, 0.0752023144967109, 0.1461611877271444]|79929.1093750000000000|      0.72900000|[188, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.0947456509161363, 0.3314642580484219, -0.1515719862071532, 0.2461108757995624, 0.8933387246401574, 0.1342222575733857, 0.1213093539499764, 0.0752023144967109, 0.1461611877271444]|79929.1093750000000000|      0.65610000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.0947456509161363, 0.3314642580484219, -0.1515719862071532, 0.2461108757995624, 0.8933387246401574, 0.1342222575733857, 0.1213093539499764, 0.0752023144967109, 0.1461611877271444]|79929.1093750000000000|      0.59049000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.0947456509161363, 0.3314642580484219, -0.1515719862071532, 0.2461108757995624, 0.8933387246401574, 0.1342222575733857, 0.1213093539499764, 0.0752023144967109, 0.1461611877271444]|79929.1093750000000000|      0.53144100|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.59049000|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.53144100|[323, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.47829690|[349, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.43046721|[376, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.38742049|[403, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.34867844|[429, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.31381060|[457, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.28242954|[484, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.25418658|[511, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.22876792|[537, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.20589113|[564, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[0.1259944671104791, 0.4005106155595015, -0.1109524666964145, -0.1425601435633608, 1.208922853662846, 0.0344331347854211, 0.1574535757444779, 0.0050938241063379, 0.236702477270975]|10532.0000000000000000|      0.18530202|[590, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[0.1638544887586247, 0.3971646821178142, -0.1190577228173744, 0.0154612904084419, 1.2813289184681858, -0.0150962928576198, 0.1521092933465856, 0.0066955390706286, 0.2480542900522979]|5985.1928710937500000|      0.20589113|[616, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[0.2531683761858352, 0.3475167109667347, -0.1643399497418645, -0.0896896804724437, 1.184801246560167, 0.0184156048297556, 0.1224148813009756, 0.0857700522378233, 0.2836476114209053]|3155.4560546875000000|      0.22876792|[642, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
