k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.658630871974967, -1.1227995499149162, 0.5097108010044812, -0.7090145362960649, 0.2926226388180874, 0.1047486187538266, 0.1618998566980025]|89163.8906250000000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[9.658630871974967, -1.1227995499149162, 0.5097108010044812, -0.7090145362960649, 0.2926226388180874, 0.1047486187538266, 0.1618998566980025]|89163.8906250000000000|      1.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[10.026377496897798, -1.1619674105124422, -0.0989118410435698, -0.119815703505569, 0.4725228294051064, 0.092945740121041, -0.174475123140839]|50989.5507812500000000|      2.00000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[10.026377496897798, -1.1619674105124422, -0.0989118410435698, -0.119815703505569, 0.4725228294051064, 0.092945740121041, -0.174475123140839]|50989.5507812500000000|      1.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[10.026377496897798, -1.1619674105124422, -0.0989118410435698, -0.119815703505569, 0.4725228294051064, 0.092945740121041, -0.174475123140839]|50989.5507812500000000|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[10.026377496897798, -1.1619674105124422, -0.0989118410435698, -0.119815703505569, 0.4725228294051064, 0.092945740121041, -0.174475123140839]|50989.5507812500000000|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[10.026377496897798, -1.1619674105124422, -0.0989118410435698, -0.119815703505569, 0.4725228294051064, 0.092945740121041, -0.174475123140839]|50989.5507812500000000|      0.12500000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[10.03175572321049, -1.1670384502756659, -0.106419335222789, -0.2169415322094455, 0.4781830482434827, 0.094080356355283, -0.0967110907358371]|41585.3437500000000000|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[10.03175572321049, -1.1670384502756659, -0.106419335222789, -0.2169415322094455, 0.4781830482434827, 0.094080356355283, -0.0967110907358371]|41585.3437500000000000|      0.12500000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[10.03175572321049, -1.1670384502756659, -0.106419335222789, -0.2169415322094455, 0.4781830482434827, 0.094080356355283, -0.0967110907358371]|41585.3437500000000000|      0.06250000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
