k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.86359970063579, 36.336453993669274, 269.06823089315145]                     |233073.5312500000000000|      2.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[99.01856501767612, 36.53404689680868, 267.4474248711171]                       |226543.9687500000000000|      4.00000000|[17, 0, 0, 4]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       3|[100.12646440337181, 34.161688456997936, 264.42344167271244]                    |218201.7187500000000000|      8.00000000|[25, 0, 0, 6]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       4|[105.51173538190342, 35.09770204177288, 258.58197481438805]                     |193186.5156250000000000|     16.00000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[117.31386700469255, 44.093260706702, 264.5644169130781]                        |177466.3437500000000000|     32.00000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       6|[145.8780675159793, 57.362788352269945, 258.90702482709764]                     |109885.6250000000000000|     64.00000000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[137.49451737892605, 99.62954895859343, 211.58644753827693]                     |35122.7187500000000000|    128.00000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       8|[137.49451737892605, 99.62954895859343, 211.58644753827693]                     |35122.7187500000000000|     64.00000000|[69, 0, 0, 17]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[201.1418546585087, 105.38280523392591, 208.1344192288052]                      |1492.5804443359375000|    128.00000000|[77, 0, 0, 19]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      10|[201.1418546585087, 105.38280523392591, 208.1344192288052]                      |1492.5804443359375000|     64.00000000|[89, 0, 0, 22]                                                             |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[201.1418546585087, 105.38280523392591, 208.1344192288052]                      |1492.5804443359375000|     32.00000000|[101, 0, 0, 25]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[221.7354695955252, 84.57257213881633, 195.21787083718382]                      |614.6532592773437500|     64.00000000|[109, 0, 0, 27]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      13|[221.7354695955252, 84.57257213881633, 195.21787083718382]                      |614.6532592773437500|     32.00000000|[121, 0, 0, 30]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
