k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.10000000|[188, 52, 0, 2]                                                            |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.01000000|[374, 104, 0, 4]                                                           |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       3|[1.542582829550861, 1.1768981303994548, 0.8292223696408973, -1.2625560576664001, 1.0070686747715971, 0.7094702588579047, 1.3122958723329827, 1.7893058322684152, 2.0361415100677123, 2.1383382551987746, 1.8259098466407129, 1.0281765694957081, 1.2619175919427978, 2.974823745210241, 1.9448649847396011, 1.9809978163389472, 1.743283050436443, 1.7014425107303879, 2.6110510958747617, 1.0264732983692193, 0.713155504567193, 1.672464093343577, 0.4112033640387652, 1.7791973887356631, 2.004954114810355, 2.9430594533556147, 1.3123659930749796, 0.774496298508427, 1.7603357507225759, 2.86020663324224, 0.4744829311318193, 2.3516664436080488, 2.552690257744893, 3.031297320739424, 3.2463941420332656, 2.0468452644466484, 2.6969155533225093, 2.625799692611085, 2.000114205176631, 1.746856664379084, 3.3399075370171545, 1.6440790672472236, 1.7348196439659747, 1.654947132099628, 3.2933991898996107, 1.6056794919928394, 0.7901319601713612, 4.612399606221764, 6.342799625695364, 2.5245313459986196, 1.8227437554665495, 1.939354063792838, 1.5731230876707287, 2.4015584064993725, 4.278841040291648, 4.28052683515695, 5.2194640951781235, 0.9382917770765653, 4.033255893352862, 3.656847540870915, 4.655333424789452, 5.11780361540172, 2.338030447940121, 3.8099419265643557, 3.459485837459503, 3.3310901191102564, 3.231055136644181, 3.0775738514721738, 1.263880745497911, 6.077619007214918, 4.350410939097298, 3.192120276141059, 4.143426569003857, 3.9076337608825717, 2.4679940470789896, 1.2316796527496774, 1.7435810899680315, 1.6406205327819658, 4.791110177335488, 6.519004230386357, 3.3089087901556398, 5.6165568976170315, 4.369665269530342, 5.801629224162584, 5.19768979654846, 5.157379806014963, 6.100893690333531, 4.517948930648899, 5.051201029836872, 4.937486596993808, 4.328270668109537, 4.395739991142418, 4.872516873949525, 3.4192273646424423, 1.4500296835606379, 4.462162792252469, 6.081961890911482, 3.7414323080751277, 4.249576708653273, 6.376399132952275]|209095.0156250000000000|      0.10000000|[556, 156, 0, 6]                                                           |  | trying linear partial model with 103 points | iterate success | actual_k=26
       4|[1.542582829550861, 1.1768981303994548, 0.8292223696408973, -1.2625560576664001, 1.0070686747715971, 0.7094702588579047, 1.3122958723329827, 1.7893058322684152, 2.0361415100677123, 2.1383382551987746, 1.8259098466407129, 1.0281765694957081, 1.2619175919427978, 2.974823745210241, 1.9448649847396011, 1.9809978163389472, 1.743283050436443, 1.7014425107303879, 2.6110510958747617, 1.0264732983692193, 0.713155504567193, 1.672464093343577, 0.4112033640387652, 1.7791973887356631, 2.004954114810355, 2.9430594533556147, 1.3123659930749796, 0.774496298508427, 1.7603357507225759, 2.86020663324224, 0.4744829311318193, 2.3516664436080488, 2.552690257744893, 3.031297320739424, 3.2463941420332656, 2.0468452644466484, 2.6969155533225093, 2.625799692611085, 2.000114205176631, 1.746856664379084, 3.3399075370171545, 1.6440790672472236, 1.7348196439659747, 1.654947132099628, 3.2933991898996107, 1.6056794919928394, 0.7901319601713612, 4.612399606221764, 6.342799625695364, 2.5245313459986196, 1.8227437554665495, 1.939354063792838, 1.5731230876707287, 2.4015584064993725, 4.278841040291648, 4.28052683515695, 5.2194640951781235, 0.9382917770765653, 4.033255893352862, 3.656847540870915, 4.655333424789452, 5.11780361540172, 2.338030447940121, 3.8099419265643557, 3.459485837459503, 3.3310901191102564, 3.231055136644181, 3.0775738514721738, 1.263880745497911, 6.077619007214918, 4.350410939097298, 3.192120276141059, 4.143426569003857, 3.9076337608825717, 2.4679940470789896, 1.2316796527496774, 1.7435810899680315, 1.6406205327819658, 4.791110177335488, 6.519004230386357, 3.3089087901556398, 5.6165568976170315, 4.369665269530342, 5.801629224162584, 5.19768979654846, 5.157379806014963, 6.100893690333531, 4.517948930648899, 5.051201029836872, 4.937486596993808, 4.328270668109537, 4.395739991142418, 4.872516873949525, 3.4192273646424423, 1.4500296835606379, 4.462162792252469, 6.081961890911482, 3.7414323080751277, 4.249576708653273, 6.376399132952275]|209095.0156250000000000|      0.01000000|[741, 208, 0, 8]                                                           |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       5|[1.542582829550861, 1.1768981303994548, 0.8292223696408973, -1.2625560576664001, 1.0070686747715971, 0.7094702588579047, 1.3122958723329827, 1.7893058322684152, 2.0361415100677123, 2.1383382551987746, 1.8259098466407129, 1.0281765694957081, 1.2619175919427978, 2.974823745210241, 1.9448649847396011, 1.9809978163389472, 1.743283050436443, 1.7014425107303879, 2.6110510958747617, 1.0264732983692193, 0.713155504567193, 1.672464093343577, 0.4112033640387652, 1.7791973887356631, 2.004954114810355, 2.9430594533556147, 1.3123659930749796, 0.774496298508427, 1.7603357507225759, 2.86020663324224, 0.4744829311318193, 2.3516664436080488, 2.552690257744893, 3.031297320739424, 3.2463941420332656, 2.0468452644466484, 2.6969155533225093, 2.625799692611085, 2.000114205176631, 1.746856664379084, 3.3399075370171545, 1.6440790672472236, 1.7348196439659747, 1.654947132099628, 3.2933991898996107, 1.6056794919928394, 0.7901319601713612, 4.612399606221764, 6.342799625695364, 2.5245313459986196, 1.8227437554665495, 1.939354063792838, 1.5731230876707287, 2.4015584064993725, 4.278841040291648, 4.28052683515695, 5.2194640951781235, 0.9382917770765653, 4.033255893352862, 3.656847540870915, 4.655333424789452, 5.11780361540172, 2.338030447940121, 3.8099419265643557, 3.459485837459503, 3.3310901191102564, 3.231055136644181, 3.0775738514721738, 1.263880745497911, 6.077619007214918, 4.350410939097298, 3.192120276141059, 4.143426569003857, 3.9076337608825717, 2.4679940470789896, 1.2316796527496774, 1.7435810899680315, 1.6406205327819658, 4.791110177335488, 6.519004230386357, 3.3089087901556398, 5.6165568976170315, 4.369665269530342, 5.801629224162584, 5.19768979654846, 5.157379806014963, 6.100893690333531, 4.517948930648899, 5.051201029836872, 4.937486596993808, 4.328270668109537, 4.395739991142418, 4.872516873949525, 3.4192273646424423, 1.4500296835606379, 4.462162792252469, 6.081961890911482, 3.7414323080751277, 4.249576708653273, 6.376399132952275]|209095.0156250000000000|      0.00100000|[924, 260, 0, 10]                                                          |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       6|[1.536791635738647, 1.1730727358061865, 0.8422334571428104, -1.2814636504554127, 1.0182684787021647, 0.7251461118200933, 1.3433710871219025, 1.8415873748700042, 2.063477310261108, 2.1889973106962484, 1.8888524260240447, 1.0750419578236003, 1.3201807520572597, 3.020227784132811, 2.0380604955452335, 2.083108520709952, 1.8453386996960874, 1.823108646622107, 2.7275252514811, 1.112826869168198, 0.7815271729052738, 1.7950254350803674, 0.4594062897864564, 1.924743207746537, 2.16057473228476, 3.155308974369043, 1.4365349247232744, 0.8626344620025117, 1.9464619708837103, 3.1176750799492883, 0.5370798493402562, 2.6027930050852492, 2.8030626586695675, 3.3289486985965335, 3.5641459471107906, 2.3121560920249506, 3.0071089072034227, 2.92721239874414, 2.283540445858058, 1.9970111416275254, 3.7408490746619587, 1.9157684856822494, 2.017842645992039, 1.9091721540475093, 3.7446873718713114, 1.8704830155645884, 0.928343672928495, 5.096208081468033, 6.5536191185930965, 2.9638963907991545, 2.1685611210045463, 2.3068739487899763, 1.8852158950447406, 2.8735327146923324, 4.905943407171258, 4.912952850750637, 5.829415907872404, 1.166413509968359, 4.7175199380188895, 4.349856573290846, 5.394777864811829, 5.843027931615203, 2.876786204232811, 4.560590944625162, 4.202226483414709, 4.060856856093631, 3.956131593754937, 3.8012136198960755, 1.597718999693144, 6.87531938293084, 5.251188526962885, 3.976286455746699, 5.075167839780557, 4.833052773789625, 3.156690877941196, 1.5881981157875318, 2.2603693516102377, 2.1350761178065287, 5.865637631111989, 7.48404977817136, 4.24440430991935, 6.757885323124394, 5.496969825843588, 6.963721558203103, 6.407142166034346, 6.380236477646022, 7.324319980738114, 5.749096782598009, 6.328732426742723, 6.22573203262893, 5.581738376901187, 5.67965987895437, 6.221632051198027, 4.537901810976395, 1.9765529309224381, 5.829877871713823, 7.534266421478781, 5.009666760102127, 5.64079439321601, 7.879507475721637]|162087.8125000000000000|      0.01000000|[1106, 312, 0, 12]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
       7|[1.536791635738647, 1.1730727358061865, 0.8422334571428104, -1.2814636504554127, 1.0182684787021647, 0.7251461118200933, 1.3433710871219025, 1.8415873748700042, 2.063477310261108, 2.1889973106962484, 1.8888524260240447, 1.0750419578236003, 1.3201807520572597, 3.020227784132811, 2.0380604955452335, 2.083108520709952, 1.8453386996960874, 1.823108646622107, 2.7275252514811, 1.112826869168198, 0.7815271729052738, 1.7950254350803674, 0.4594062897864564, 1.924743207746537, 2.16057473228476, 3.155308974369043, 1.4365349247232744, 0.8626344620025117, 1.9464619708837103, 3.1176750799492883, 0.5370798493402562, 2.6027930050852492, 2.8030626586695675, 3.3289486985965335, 3.5641459471107906, 2.3121560920249506, 3.0071089072034227, 2.92721239874414, 2.283540445858058, 1.9970111416275254, 3.7408490746619587, 1.9157684856822494, 2.017842645992039, 1.9091721540475093, 3.7446873718713114, 1.8704830155645884, 0.928343672928495, 5.096208081468033, 6.5536191185930965, 2.9638963907991545, 2.1685611210045463, 2.3068739487899763, 1.8852158950447406, 2.8735327146923324, 4.905943407171258, 4.912952850750637, 5.829415907872404, 1.166413509968359, 4.7175199380188895, 4.349856573290846, 5.394777864811829, 5.843027931615203, 2.876786204232811, 4.560590944625162, 4.202226483414709, 4.060856856093631, 3.956131593754937, 3.8012136198960755, 1.597718999693144, 6.87531938293084, 5.251188526962885, 3.976286455746699, 5.075167839780557, 4.833052773789625, 3.156690877941196, 1.5881981157875318, 2.2603693516102377, 2.1350761178065287, 5.865637631111989, 7.48404977817136, 4.24440430991935, 6.757885323124394, 5.496969825843588, 6.963721558203103, 6.407142166034346, 6.380236477646022, 7.324319980738114, 5.749096782598009, 6.328732426742723, 6.22573203262893, 5.581738376901187, 5.67965987895437, 6.221632051198027, 4.537901810976395, 1.9765529309224381, 5.829877871713823, 7.534266421478781, 5.009666760102127, 5.64079439321601, 7.879507475721637]|162087.8125000000000000|      0.00100000|[1289, 364, 0, 14]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       8|[1.5268012103034247, 1.177320396385014, 0.8470101200049236, -1.287086031193508, 1.0344786322381243, 0.7403787711501351, 1.3704902018527247, 1.8783412522183227, 2.1141124899292185, 2.234170760928192, 1.9488217283549643, 1.121910336201932, 1.3783740725888334, 3.083280600588356, 2.122767878909988, 2.1781553630741315, 1.943832638863705, 1.930994218472779, 2.8543609150115543, 1.1950637484006967, 0.8460798386314387, 1.9326511414598546, 0.5070413356576317, 2.084827920316698, 2.3384673539991048, 3.3639276641146107, 1.578584637022349, 0.957600348370375, 2.140133627804561, 3.368941501053792, 0.600323388952552, 2.8649663972230073, 3.0816253017230597, 3.626526462229263, 3.877287363169412, 2.5892205241019313, 3.342250606113623, 3.2781457593574936, 2.5937955827741197, 2.2867854763058673, 4.143493795014939, 2.2151213460580914, 2.324432093909329, 2.2257296133952966, 4.203907504910736, 2.180679031757153, 1.0991264895146318, 5.541633766880907, 6.713139189344575, 3.4519176392536615, 2.5711188733827184, 2.7298889315016486, 2.2510693826365933, 3.3955844881609347, 5.515625890588573, 5.535370952534977, 6.363367986903291, 1.428923608383955, 5.411610649417014, 5.061389014017963, 6.086900650454156, 6.488755973210662, 3.509872345585637, 5.3514823714740825, 4.998322473846523, 4.8631681795011525, 4.769152607477482, 4.623780900868701, 2.0226103248801652, 7.495536765131418, 6.163775073711965, 4.8727206823520515, 6.039836524816777, 5.809772218485704, 3.9809536003182613, 2.0564495570161845, 2.912951061476595, 2.756051236955458, 6.905219809275511, 8.205031683071873, 5.317438855371586, 7.745097459166763, 6.658825098872571, 7.956138139217231, 7.530945929411406, 7.535743842629078, 8.302395241918786, 7.00947412238364, 7.568245432663135, 7.496596607255428, 6.914614412516083, 7.036312736389133, 7.568345060715426, 5.878388493314575, 2.696582726941804, 7.277009818034315, 8.755444945647158, 6.4722008083977345, 7.159633988746216, 9.071638709061148]|116980.3359375000000000|      0.01000000|[1475, 416, 0, 16]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
       9|[1.5268012103034247, 1.177320396385014, 0.8470101200049236, -1.287086031193508, 1.0344786322381243, 0.7403787711501351, 1.3704902018527247, 1.8783412522183227, 2.1141124899292185, 2.234170760928192, 1.9488217283549643, 1.121910336201932, 1.3783740725888334, 3.083280600588356, 2.122767878909988, 2.1781553630741315, 1.943832638863705, 1.930994218472779, 2.8543609150115543, 1.1950637484006967, 0.8460798386314387, 1.9326511414598546, 0.5070413356576317, 2.084827920316698, 2.3384673539991048, 3.3639276641146107, 1.578584637022349, 0.957600348370375, 2.140133627804561, 3.368941501053792, 0.600323388952552, 2.8649663972230073, 3.0816253017230597, 3.626526462229263, 3.877287363169412, 2.5892205241019313, 3.342250606113623, 3.2781457593574936, 2.5937955827741197, 2.2867854763058673, 4.143493795014939, 2.2151213460580914, 2.324432093909329, 2.2257296133952966, 4.203907504910736, 2.180679031757153, 1.0991264895146318, 5.541633766880907, 6.713139189344575, 3.4519176392536615, 2.5711188733827184, 2.7298889315016486, 2.2510693826365933, 3.3955844881609347, 5.515625890588573, 5.535370952534977, 6.363367986903291, 1.428923608383955, 5.411610649417014, 5.061389014017963, 6.086900650454156, 6.488755973210662, 3.509872345585637, 5.3514823714740825, 4.998322473846523, 4.8631681795011525, 4.769152607477482, 4.623780900868701, 2.0226103248801652, 7.495536765131418, 6.163775073711965, 4.8727206823520515, 6.039836524816777, 5.809772218485704, 3.9809536003182613, 2.0564495570161845, 2.912951061476595, 2.756051236955458, 6.905219809275511, 8.205031683071873, 5.317438855371586, 7.745097459166763, 6.658825098872571, 7.956138139217231, 7.530945929411406, 7.535743842629078, 8.302395241918786, 7.00947412238364, 7.568245432663135, 7.496596607255428, 6.914614412516083, 7.036312736389133, 7.568345060715426, 5.878388493314575, 2.696582726941804, 7.277009818034315, 8.755444945647158, 6.4722008083977345, 7.159633988746216, 9.071638709061148]|116980.3359375000000000|      0.00100000|[1660, 468, 0, 18]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      10|[1.516186000626906, 1.1762870413624984, 0.8422463016564217, -1.3122599473849366, 1.0329656337385855, 0.7498585762250352, 1.4212902038487993, 1.914132764673433, 2.1459742488143267, 2.2722960156546663, 2.0162322936537533, 1.1540802394537046, 1.4150202037640849, 3.1244434701232247, 2.225471050858371, 2.2810707333323292, 2.037347905702141, 2.043669446817822, 2.981472719029607, 1.299576221810561, 0.9224061721825552, 2.066649725181474, 0.5463131826122549, 2.267926713269232, 2.5162175624301586, 3.56110690868921, 1.7516412921648743, 1.0721039998817699, 2.35014510478331, 3.6230282343861573, 0.6735052554476044, 3.1231581516156215, 3.380869572418478, 3.9339379002978108, 4.174777157859011, 2.867908465312333, 3.7013090665736694, 3.6454601694274467, 2.9510182206821596, 2.594375418560481, 4.521835178125008, 2.548091232406799, 2.691266211987654, 2.581658568004147, 4.665634643057673, 2.526048341807337, 1.3062032801880936, 5.917999523633581, 6.817807583770852, 3.9642241485294774, 3.0175066076475456, 3.2098253868118785, 2.6489615683381373, 3.9423509183697254, 6.057494090925054, 6.0864971179326215, 6.770138762543148, 1.7436794409910576, 6.038210775515279, 5.759724623376785, 6.677294711841521, 7.004130066188752, 4.2149009170925025, 6.120386831736937, 5.789317526470832, 5.686690880844697, 5.607582118726422, 5.478439629190125, 2.5431253987499076, 7.897213182849381, 6.971693438884566, 5.80692009605394, 6.909123604167267, 6.741499623198147, 4.9112998072674605, 2.6615984712830194, 3.689224906482192, 3.54717445688439, 7.766430936508937, 8.610653151707757, 6.44029944985451, 8.418697638030128, 7.671491021634651, 8.62984479535127, 8.396896445595816, 8.437812073037533, 8.882749342788781, 8.100609852757218, 8.509965871962189, 8.505259428963454, 8.099192121911635, 8.235230534911317, 8.64790861431516, 7.269008529612749, 3.63803233691357, 8.525647922859598, 9.495420795511802, 7.923895721778988, 8.513692510150683, 9.684916945604272]|82100.8515625000000000|      0.01000000|[1843, 520, 0, 20]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
