k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      0.50000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.568556329460112, -1.2859379903455943, 0.4603837265248216, -0.2528757714613814, -0.003586783387355, 0.3248759861217611, 0.8540968801120061]|57499.2851562500000000|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[9.121815149694578, -1.2951042593962097, 0.4212852063534082, 0.6016138482389943, -0.2089521793906079, 0.2670626351075389, 1.0062144791169774]|51576.3710937500000000|      2.00000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[9.121815149694578, -1.2951042593962097, 0.4212852063534082, 0.6016138482389943, -0.2089521793906079, 0.2670626351075389, 1.0062144791169774]|51576.3710937500000000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[9.121815149694578, -1.2951042593962097, 0.4212852063534082, 0.6016138482389943, -0.2089521793906079, 0.2670626351075389, 1.0062144791169774]|51576.3710937500000000|      0.50000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[9.144131642770382, -1.2998559476063016, 0.4076162514868146, 1.0165273476357037, -0.207840166182083, 0.2431981796430067, 0.7295041712511716]|46616.7226562500000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[9.144131642770382, -1.2998559476063016, 0.4076162514868146, 1.0165273476357037, -0.207840166182083, 0.2431981796430067, 0.7295041712511716]|46616.7226562500000000|      0.50000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.144131642770382, -1.2998559476063016, 0.4076162514868146, 1.0165273476357037, -0.207840166182083, 0.2431981796430067, 0.7295041712511716]|46616.7226562500000000|      0.25000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[9.14467130330016, -1.3029081479061757, 0.4059881850811714, 1.155835696418059, -0.2079296924437283, 0.2408316053890161, 0.5219582305283925]|41813.8750000000000000|      0.50000000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[9.14467130330016, -1.3029081479061757, 0.4059881850811714, 1.155835696418059, -0.2079296924437283, 0.2408316053890161, 0.5219582305283925]|41813.8750000000000000|      0.25000000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[9.142805304251118, -1.2895371577917816, 0.4198283298060724, 1.2418502267213327, -0.2019947318217997, 0.2504693251167076, 0.2882927083765839]|31011.9218750000000000|      0.50000000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      14|[9.142805304251118, -1.2895371577917816, 0.4198283298060724, 1.2418502267213327, -0.2019947318217997, 0.2504693251167076, 0.2882927083765839]|31011.9218750000000000|      0.25000000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[9.142805304251118, -1.2895371577917816, 0.4198283298060724, 1.2418502267213327, -0.2019947318217997, 0.2504693251167076, 0.2882927083765839]|31011.9218750000000000|      0.12500000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[9.1389659835096, -1.2894203396214479, 0.4207602305751676, 1.2668830934706865, -0.2030147090585779, 0.2498420986498311, 0.1658945901458685]|18029.6328125000000000|      0.25000000|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      17|[9.1389659835096, -1.2894203396214479, 0.4207602305751676, 1.2668830934706865, -0.2030147090585779, 0.2498420986498311, 0.1658945901458685]|18029.6328125000000000|      0.12500000|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[9.1389659835096, -1.2894203396214479, 0.4207602305751676, 1.2668830934706865, -0.2030147090585779, 0.2498420986498311, 0.1658945901458685]|18029.6328125000000000|      0.06250000|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[9.137500427526517, -1.2915783014513504, 0.4202834685695935, 1.2748212406350385, -0.2025204817459517, 0.2518239784212043, 0.1039911834874015]|8319.5625000000000000|      0.12500000|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      20|[9.137500427526517, -1.2915783014513504, 0.4202834685695935, 1.2748212406350385, -0.2025204817459517, 0.2518239784212043, 0.1039911834874015]|8319.5625000000000000|      0.06250000|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[9.137500427526517, -1.2915783014513504, 0.4202834685695935, 1.2748212406350385, -0.2025204817459517, 0.2518239784212043, 0.1039911834874015]|8319.5625000000000000|      0.03125000|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[9.137500427526517, -1.2915783014513504, 0.4202834685695935, 1.2748212406350385, -0.2025204817459517, 0.2518239784212043, 0.1039911834874015]|8319.5625000000000000|      0.01562500|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[9.137514065615507, -1.2912795977883098, 0.4204945226994903, 1.2763219463563655, -0.2023962632977787, 0.252063769894343, 0.0884450706792752]|7006.7817382812500000|      0.03125000|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      24|[9.137514065615507, -1.2912795977883098, 0.4204945226994903, 1.2763219463563655, -0.2023962632977787, 0.252063769894343, 0.0884450706792752]|7006.7817382812500000|      0.01562500|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[9.137514065615507, -1.2912795977883098, 0.4204945226994903, 1.2763219463563655, -0.2023962632977787, 0.252063769894343, 0.0884450706792752]|7006.7817382812500000|      0.00781250|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[9.137514065615507, -1.2912795977883098, 0.4204945226994903, 1.2763219463563655, -0.2023962632977787, 0.252063769894343, 0.0884450706792752]|7006.7817382812500000|      0.00390625|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[9.137514065615507, -1.2912795977883098, 0.4204945226994903, 1.2763219463563655, -0.2023962632977787, 0.252063769894343, 0.0884450706792752]|7006.7817382812500000|      0.00195312|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
