k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|     10.00000000|[117, 8, 0, 2]                                                             |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[233, 16, 0, 4]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.10000000|[350, 24, 0, 6]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.766982291557115, -0.997269365694447, 0.8219661159923712, 0.2512997839332189, -0.1761492348740452, 0.1539391239078097, 0.5091679997257877]|52219.6054687500000000|      1.00000000|[466, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       5|[9.766982291557115, -0.997269365694447, 0.8219661159923712, 0.2512997839332189, -0.1761492348740452, 0.1539391239078097, 0.5091679997257877]|52219.6054687500000000|      0.10000000|[582, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[9.768714710508936, -0.993061856657479, 0.8229584822715001, 0.3415117984144785, -0.1765111040575841, 0.1551113532919482, 0.4662891217828515]|50686.0312500000000000|      1.00000000|[700, 48, 0, 12]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       7|[9.768714710508936, -0.993061856657479, 0.8229584822715001, 0.3415117984144785, -0.1765111040575841, 0.1551113532919482, 0.4662891217828515]|50686.0312500000000000|      0.10000000|[816, 56, 0, 14]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[9.767372765854008, -0.992370218976788, 0.8173503757102695, 0.4227019256944667, -0.1742012812349756, 0.15778892520435, 0.4083069821008681]|48780.2070312500000000|      1.00000000|[933, 64, 0, 16]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       9|[9.767372765854008, -0.992370218976788, 0.8173503757102695, 0.4227019256944667, -0.1742012812349756, 0.15778892520435, 0.4083069821008681]|48780.2070312500000000|      0.10000000|[1049, 72, 0, 18]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[9.769436208500357, -0.992046061977721, 0.8176486007870626, 0.4932023190796294, -0.1754701726313851, 0.1609971730563506, 0.3375020403145046]|46172.3085937500000000|      1.00000000|[1165, 80, 0, 20]                                                          |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
