k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.10000000|[45, 3, 0, 3]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.01000000|[88, 6, 0, 6]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00100000|[131, 9, 0, 9]                                                             |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00010000|[175, 12, 0, 12]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00001000|[218, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[97.00000014427042, 0.0090099968087599, 100.00000011879206, 65.00000014500792, 20.00000006450001, 69.99999997050374, 178.00000004079064, 16.50000003417105]|7370.3540039062500000|      0.00010000|[247, 17, 0, 17]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       7|[97.00000014427042, 0.0090099968087599, 100.00000011879206, 65.00000014500792, 20.00000006450001, 69.99999997050374, 178.00000004079064, 16.50000003417105]|7370.3540039062500000|      0.00001000|[290, 20, 0, 20]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[97.00000003490563, 0.0090199846091158, 100.00000004701384, 65.00000048103264, 20.00000027155516, 69.99999976938257, 178.00000021404236, 16.500000012240314]|7369.5336914062500000|      0.00010000|[319, 22, 0, 22]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       9|[97.00000003490563, 0.0090199846091158, 100.00000004701384, 65.00000048103264, 20.00000027155516, 69.99999976938257, 178.00000021404236, 16.500000012240314]|7369.5336914062500000|      0.00001000|[362, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[96.99999970118405, 0.0090299179435529, 99.9999998276043, 65.00000085528359, 20.00000008648524, 69.9999997521403, 178.000000895962, 16.500000740065833]|7369.2568359375000000|      0.00010000|[392, 27, 0, 27]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      11|[96.99999970118405, 0.0090299179435529, 99.9999998276043, 65.00000085528359, 20.00000008648524, 69.9999997521403, 178.000000895962, 16.500000740065833]|7369.2568359375000000|      0.00001000|[436, 30, 0, 30]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[96.99999971148667, 0.0090311786678062, 99.99999785105938, 65.00000908011134, 20.000004231559465, 70.00000057600498, 178.00000375174625, 16.500001656608106]|7369.2304687500000000|      0.00010000|[465, 32, 0, 32]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      13|[96.99999971148667, 0.0090311786678062, 99.99999785105938, 65.00000908011134, 20.000004231559465, 70.00000057600498, 178.00000375174625, 16.500001656608106]|7369.2304687500000000|      0.00001000|[508, 35, 0, 35]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[96.99999971148667, 0.0090311786678062, 99.99999785105938, 65.00000908011134, 20.000004231559465, 70.00000057600498, 178.00000375174625, 16.500001656608106]|7369.2304687500000000|      0.00000100|[551, 38, 0, 38]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[96.99999973152603, 0.0090302933835986, 99.99999776663893, 65.00000944290066, 20.00000449009967, 70.00000062827225, 178.00000383464058, 16.500001630511733]|7369.2255859375000000|      0.00001000|[581, 40, 0, 40]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      16|[96.99999995716195, 0.0090285326635691, 99.9999970214192, 65.00001685370607, 20.00001022041131, 70.00000269883947, 178.00000581554715, 16.50000220134718]|7369.2021484375000000|      0.00010000|[624, 43, 0, 43]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
