k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5833154796432704, 0.0909488405512692]                                        |  0.5794726610183716|      1.11111111|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[0.5833154796432704, 0.0909488405512692]                                        |  0.5794726610183716|      1.00000000|[17, 0, 0, 4]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.5833154796432704, 0.0909488405512692]                                        |  0.5794726610183716|      0.90000000|[25, 0, 0, 6]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.2324962338996929, -0.2891185851064609]                                      |  0.3380433619022369|      1.00000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[-0.2324962338996929, -0.2891185851064609]                                      |  0.3380433619022369|      0.90000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
       6|[-0.2324962338996929, -0.2891185851064609]                                      |  0.3380433619022369|      0.81000000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.2324962338996929, -0.2891185851064609]                                      |  0.3380433619022369|      0.72900000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.3823955702638948, 0.1024795113806777]                                        |  0.2681315541267395|      0.81000000|[65, 0, 0, 16]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       9|[0.3823955702638948, 0.1024795113806777]                                        |  0.2681315541267395|      0.72900000|[73, 0, 0, 18]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.3823955702638948, 0.1024795113806777]                                        |  0.2681315541267395|      0.65610000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
