k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.10000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.5094027562761918, 10.129882275284555, 1.450755214279742]                     |  0.1645169556140900|      1.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.5094027562761918, 10.129882275284555, 1.450755214279742]                     |  0.1645169556140900|      0.10000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.5094027562761918, 10.129882275284555, 1.450755214279742]                     |  0.1645169556140900|      0.01000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.5063213339554367, 10.130343601170802, 1.4402948302072136]                    |  0.1527734845876694|      0.10000000|[28, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.5272544521974425, 10.133549154579152, 1.344505863545778]                     |  0.0837210938334465|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.5272544521974425, 10.133549154579152, 1.344505863545778]                     |  0.0837210938334465|      0.10000000|[39, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.502363499839719, 10.129618801842524, 1.2976142715434382]                     |  0.0740841925144196|      1.00000000|[45, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.502363499839719, 10.129618801842524, 1.2976142715434382]                     |  0.0740841925144196|      0.10000000|[50, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.502363499839719, 10.129618801842524, 1.2976142715434382]                     |  0.0740841925144196|      0.10000000|[53, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
      10|[0.502363499839719, 10.129618801842524, 1.2976142715434382]                     |  0.0740841925144196|      0.01000000|[58, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.502363499839719, 10.129618801842524, 1.2976142715434382]                     |  0.0740841925144196|      0.01000000|[61, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
      10|[0.502363499839719, 10.129618801842524, 1.2976142715434382]                     |  0.0740841925144196|      0.01000000|[64, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
      11|[0.5056529520479434, 10.13321363348021, 1.2937840317647618]                     |  0.0725949779152870|      0.10000000|[70, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.5592051019173082, 10.115940759744976, 1.3019666825963065]                    |  0.0640553981065750|      1.00000000|[76, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.5592051019173082, 10.115940759744976, 1.3019666825963065]                    |  0.0640553981065750|      0.10000000|[82, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.5592051019173082, 10.115940759744976, 1.3019666825963065]                    |  0.0640553981065750|      0.01000000|[88, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.5592051019173082, 10.115940759744976, 1.3019666825963065]                    |  0.0640553981065750|      0.01000000|[91, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
