k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       2|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      1.00000000|[81, 0, 0, 5]                                                              |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.50000000|[129, 0, 0, 8]                                                             |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.25000000|[177, 0, 0, 11]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.12500000|[225, 0, 0, 14]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.06250000|[273, 0, 0, 17]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.12500000|[305, 0, 0, 19]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       8|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.06250000|[353, 0, 0, 22]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.03125000|[401, 0, 0, 25]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.01562500|[449, 0, 0, 28]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.00781250|[497, 0, 0, 31]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[10.637870686988263, -1.0400450328136075, -0.3602447442182379, -0.3728695022716404, 0.456081274411326, 0.1750092813890569, -0.0269288048494021]|13013.8505859375000000|      0.00390625|[545, 0, 0, 34]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[10.638056391804229, -1.039874577896269, -0.3603713834720954, -0.3727617012642414, 0.4560155365936495, 0.1747121966529046, -0.0308114596816066]|11737.5380859375000000|      0.00781250|[593, 0, 0, 37]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | iterate success | actual_k=0
      14|[10.638056391804229, -1.039874577896269, -0.3603713834720954, -0.3727617012642414, 0.4560155365936495, 0.1747121966529046, -0.0308114596816066]|11737.5380859375000000|      0.00390625|[641, 0, 0, 40]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[10.638056391804229, -1.039874577896269, -0.3603713834720954, -0.3727617012642414, 0.4560155365936495, 0.1747121966529046, -0.0308114596816066]|11737.5380859375000000|      0.00195312|[689, 0, 0, 43]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[10.638056391804229, -1.039874577896269, -0.3603713834720954, -0.3727617012642414, 0.4560155365936495, 0.1747121966529046, -0.0308114596816066]|11737.5380859375000000|      0.00097656|[737, 0, 0, 46]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[10.63808883221689, -1.0398183201638365, -0.3603376782211127, -0.3731602325102794, 0.4560292617987883, 0.1739591087479289, -0.0312828024779713]|11720.1542968750000000|      0.00195312|[769, 0, 0, 48]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      18|[10.63808883221689, -1.0398183201638365, -0.3603376782211127, -0.3731602325102794, 0.4560292617987883, 0.1739591087479289, -0.0312828024779713]|11720.1542968750000000|      0.00097656|[817, 0, 0, 51]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[10.63808883221689, -1.0398183201638365, -0.3603376782211127, -0.3731602325102794, 0.4560292617987883, 0.1739591087479289, -0.0312828024779713]|11720.1542968750000000|      0.00048828|[865, 0, 0, 54]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[10.63809246525346, -1.0398115707808415, -0.3603140809035016, -0.3733431448361368, 0.456011276871803, 0.1736930593601747, -0.0309177814658309]|11706.0009765625000000|      0.00097656|[897, 0, 0, 56]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      21|[10.63800456143777, -1.039878913895447, -0.3602120181700537, -0.373927781881193, 0.45607116506767, 0.1729317350251358, -0.0309951993279253]|11681.3388671875000000|      0.00195312|[929, 0, 0, 58]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      22|[10.637843413723559, -1.0397712836034003, -0.3600997255157506, -0.3750205488398449, 0.4559034366989357, 0.171344040958307, -0.031141793592512]|11633.0898437500000000|      0.00390625|[961, 0, 0, 60]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      23|[10.637169301198433, -1.0383984502883556, -0.3608688822941806, -0.3758797692732254, 0.4562820992592067, 0.1679674064916371, -0.0309301748408033]|11548.2958984375000000|      0.00781250|[993, 0, 0, 62]                                                            |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
      24|[10.637169301198433, -1.0383984502883556, -0.3608688822941806, -0.3758797692732254, 0.4562820992592067, 0.1679674064916371, -0.0309301748408033]|11548.2958984375000000|      0.00390625|[1041, 0, 0, 65]                                                           |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[10.637169301198433, -1.0383984502883556, -0.3608688822941806, -0.3758797692732254, 0.4562820992592067, 0.1679674064916371, -0.0309301748408033]|11548.2958984375000000|      0.00195312|[1089, 0, 0, 68]                                                           |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[10.637547442200924, -1.038455112623605, -0.3606771151289648, -0.3768475199255328, 0.4561759357074433, 0.1663747683596377, -0.031314119026468]|11508.4013671875000000|      0.00390625|[1121, 0, 0, 70]                                                           |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
