k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.10000000|[110, 14, 0, 2]                                                            |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       2|[-0.592284725400965, 0.5863596951691327, -1.8584190168836199, 0.0148293381579503, -0.0243317570523294, -0.0096539591971331, -0.019661980829851, -0.1275489402833705, 1.1118830022000343, 0.0077442407394383, -0.0024411740457258, 399.74554342339684, 0.0321727568010851, -0.0305096942944608, -0.021824502750277, -0.0032247898080745, -0.1231766459763858, 0.7099732631607185, -0.0045221501808529, 0.0077389609451764, 402.0142840270391, 0.0039490755463367, -0.0250263335262223, -0.0066621109317969, -0.0347326966049607, -0.1222652371738194, 0.939093945633217, 0.0003613205662809, 0.0023568345159913, 400.39762515131684, 0.0570858907624241, -1.2105136526917255, 0.0044060516628553, -1.4135095938975675, -0.0875971794703803, 0.4450151109175873, 0.0105900802450535, 0.0131957117941448, 407.047377946062, 0.0357824276581258, -1.2449410028048573, 0.0096485979100515, -1.038685677526121, -0.1046603467242944, 0.3248158759648003, 0.0161305197591511, -0.0014574255678174, 405.91662319520816, 0.0502306546271608, -1.2388045037589444, 0.0146509262203014, -0.8644434936990453, -0.0987030573981547, 0.2953013339690738, -0.0016024938818808, -0.0062469747219441, 404.7412033171473]|88166.3593750000000000|      1.00000000|[218, 28, 0, 4]                                                            |  | trying linear partial model with 58 points | iterate success | actual_k=7
       3|[-0.592284725400965, 0.5863596951691327, -1.8584190168836199, 0.0148293381579503, -0.0243317570523294, -0.0096539591971331, -0.019661980829851, -0.1275489402833705, 1.1118830022000343, 0.0077442407394383, -0.0024411740457258, 399.74554342339684, 0.0321727568010851, -0.0305096942944608, -0.021824502750277, -0.0032247898080745, -0.1231766459763858, 0.7099732631607185, -0.0045221501808529, 0.0077389609451764, 402.0142840270391, 0.0039490755463367, -0.0250263335262223, -0.0066621109317969, -0.0347326966049607, -0.1222652371738194, 0.939093945633217, 0.0003613205662809, 0.0023568345159913, 400.39762515131684, 0.0570858907624241, -1.2105136526917255, 0.0044060516628553, -1.4135095938975675, -0.0875971794703803, 0.4450151109175873, 0.0105900802450535, 0.0131957117941448, 407.047377946062, 0.0357824276581258, -1.2449410028048573, 0.0096485979100515, -1.038685677526121, -0.1046603467242944, 0.3248158759648003, 0.0161305197591511, -0.0014574255678174, 405.91662319520816, 0.0502306546271608, -1.2388045037589444, 0.0146509262203014, -0.8644434936990453, -0.0987030573981547, 0.2953013339690738, -0.0016024938818808, -0.0062469747219441, 404.7412033171473]|88166.3593750000000000|      0.10000000|[326, 42, 0, 6]                                                            |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       4|[-0.5982570810239739, 0.6272651320198434, -1.8469263279916237, 0.00873126304426, -0.0121272050822691, 0.0018906758453698, -0.0325235443059437, -0.1324627747721515, 1.1158906930274315, 0.0116973770189742, 0.0027232131938676, 399.7350175705062, 0.0223887854190266, -0.0126231468826778, -0.0226285633877393, -0.0068485482003213, -0.1170192402870071, 0.7041690492183078, -0.0076784384556749, 0.0134400254192457, 402.01886604323437, 0.0051221337139206, -0.0129572414899534, -0.0015295955574753, -0.0272666103949899, -0.1222417105494967, 0.9304598684573976, 0.0173678242643421, -0.0003819250618503, 400.3895678808463, 0.0841688693560191, -1.1984945527407516, -0.0198451830894511, -1.423878586516933, -0.0489229462985784, 0.4628105296601596, 0.0042587034769316, 0.011440882416582, 407.0441885546318, 0.0558486414103668, -1.2325217128651444, -0.0063194381153548, -1.0366121934101453, -0.0834308005340191, 0.3305130231702069, 0.0202791856658423, -0.0015427306443545, 405.91860054286695, 0.0734315903519245, -1.2321785667027496, -0.005388314877386, -0.8707651722945002, -0.0931456005538132, 0.3026034111577878, 0.0087225165679141, -0.0206573273498801, 404.7328897766693]|52510.8789062500000000|      1.00000000|[433, 56, 0, 8]                                                            |  | trying linear partial model with 58 points | iterate success | actual_k=7
       5|[-0.5982570810239739, 0.6272651320198434, -1.8469263279916237, 0.00873126304426, -0.0121272050822691, 0.0018906758453698, -0.0325235443059437, -0.1324627747721515, 1.1158906930274315, 0.0116973770189742, 0.0027232131938676, 399.7350175705062, 0.0223887854190266, -0.0126231468826778, -0.0226285633877393, -0.0068485482003213, -0.1170192402870071, 0.7041690492183078, -0.0076784384556749, 0.0134400254192457, 402.01886604323437, 0.0051221337139206, -0.0129572414899534, -0.0015295955574753, -0.0272666103949899, -0.1222417105494967, 0.9304598684573976, 0.0173678242643421, -0.0003819250618503, 400.3895678808463, 0.0841688693560191, -1.1984945527407516, -0.0198451830894511, -1.423878586516933, -0.0489229462985784, 0.4628105296601596, 0.0042587034769316, 0.011440882416582, 407.0441885546318, 0.0558486414103668, -1.2325217128651444, -0.0063194381153548, -1.0366121934101453, -0.0834308005340191, 0.3305130231702069, 0.0202791856658423, -0.0015427306443545, 405.91860054286695, 0.0734315903519245, -1.2321785667027496, -0.005388314877386, -0.8707651722945002, -0.0931456005538132, 0.3026034111577878, 0.0087225165679141, -0.0206573273498801, 404.7328897766693]|52510.8789062500000000|      0.10000000|[541, 70, 0, 10]                                                           |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       6|[-0.5668622447636121, 0.6392120510877369, -1.8608184667059526, -0.005300726979171, -0.0176487444906715, 0.0155818213786817, -0.0292955833446333, -0.152348728508578, 1.0974492728658254, -0.0016956583864909, -0.0027875929021556, 399.7344962948466, -0.0023740718943314, -0.0216478174491729, -0.0082283456926772, -0.0109413762360391, -0.113217874771432, 0.7001654141030358, -0.0029408843079099, 0.0083875939156117, 402.0180988169216, 0.0030945254496337, -0.014244204831328, -0.000961428719408, -0.019364765317429, -0.1209575919871283, 0.9105533585418988, 0.0227035981895106, -0.0058574701954599, 400.3928971744091, 0.1140925485120224, -1.1910632035461937, -0.0231757239254638, -1.433348649200056, -0.0218133006197556, 0.4479134238379807, 0.0100219101016726, 0.0057843982305838, 407.0551867130767, 0.0960866620279885, -1.2182924081454858, -0.009620297593563, -1.0395933093709713, -0.0700271770515296, 0.3280020899608322, 0.0335676506972675, -0.0056456947862072, 405.91497679483734, 0.0814561601906815, -1.2389675185412021, -0.028438390504972, -0.8713875741752147, -0.0720481684536724, 0.3146739381901988, 0.0070911267866562, -0.0311352838231855, 404.73232984651656]|30697.5800781250000000|      1.00000000|[648, 84, 0, 12]                                                           |  | trying linear partial model with 58 points | iterate success | actual_k=7
       7|[-0.5668622447636121, 0.6392120510877369, -1.8608184667059526, -0.005300726979171, -0.0176487444906715, 0.0155818213786817, -0.0292955833446333, -0.152348728508578, 1.0974492728658254, -0.0016956583864909, -0.0027875929021556, 399.7344962948466, -0.0023740718943314, -0.0216478174491729, -0.0082283456926772, -0.0109413762360391, -0.113217874771432, 0.7001654141030358, -0.0029408843079099, 0.0083875939156117, 402.0180988169216, 0.0030945254496337, -0.014244204831328, -0.000961428719408, -0.019364765317429, -0.1209575919871283, 0.9105533585418988, 0.0227035981895106, -0.0058574701954599, 400.3928971744091, 0.1140925485120224, -1.1910632035461937, -0.0231757239254638, -1.433348649200056, -0.0218133006197556, 0.4479134238379807, 0.0100219101016726, 0.0057843982305838, 407.0551867130767, 0.0960866620279885, -1.2182924081454858, -0.009620297593563, -1.0395933093709713, -0.0700271770515296, 0.3280020899608322, 0.0335676506972675, -0.0056456947862072, 405.91497679483734, 0.0814561601906815, -1.2389675185412021, -0.028438390504972, -0.8713875741752147, -0.0720481684536724, 0.3146739381901988, 0.0070911267866562, -0.0311352838231855, 404.73232984651656]|30697.5800781250000000|      0.10000000|[755, 98, 0, 14]                                                           |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       8|[-0.5780622285403443, 0.6486504940424863, -1.8337434024064854, 0.0041196387558975, 0.0008556830578061, 0.0197988194888765, -0.0300395806375606, -0.1429498930635945, 1.1161468005286064, -0.004288285886593, -0.008926082616526, 399.7246854209164, -0.0100956131208936, -0.0050495708732396, 0.0018544999749058, -0.0129976224617425, -0.105980114922558, 0.6925963642134952, 0.0040406643476599, 0.0046523251579457, 402.02437412869193, 0.0019932792985061, -0.0214517741382945, -0.0002790832069758, -0.0239898848595743, -0.1374597477715935, 0.9084080963815326, 0.0204270420294595, 0.0036432291675246, 400.40002625057906, 0.1053964624626986, -1.2008633756690599, -0.0440353895041721, -1.4312418804132492, -0.0051255248927029, 0.4380555020627565, 0.0122962960009943, -0.0024174784183647, 407.0601369991972, 0.1262333646972241, -1.2178821492047376, -0.0372943646240343, -1.0281684513224782, -0.0668945721562198, 0.3346029675503097, 0.0227544184457563, -0.011690567644691, 405.905590195542, 0.117590633345214, -1.2069186602709698, -0.0261965071224677, -0.8792360427883329, -0.0406587349100929, 0.3196213935234712, 0.0205328522374716, -0.0348411773044469, 404.7230810116907]|13882.3164062500000000|      1.00000000|[863, 112, 0, 16]                                                          |  | trying linear partial model with 58 points | iterate success | actual_k=7
       9|[-0.5780622285403443, 0.6486504940424863, -1.8337434024064854, 0.0041196387558975, 0.0008556830578061, 0.0197988194888765, -0.0300395806375606, -0.1429498930635945, 1.1161468005286064, -0.004288285886593, -0.008926082616526, 399.7246854209164, -0.0100956131208936, -0.0050495708732396, 0.0018544999749058, -0.0129976224617425, -0.105980114922558, 0.6925963642134952, 0.0040406643476599, 0.0046523251579457, 402.02437412869193, 0.0019932792985061, -0.0214517741382945, -0.0002790832069758, -0.0239898848595743, -0.1374597477715935, 0.9084080963815326, 0.0204270420294595, 0.0036432291675246, 400.40002625057906, 0.1053964624626986, -1.2008633756690599, -0.0440353895041721, -1.4312418804132492, -0.0051255248927029, 0.4380555020627565, 0.0122962960009943, -0.0024174784183647, 407.0601369991972, 0.1262333646972241, -1.2178821492047376, -0.0372943646240343, -1.0281684513224782, -0.0668945721562198, 0.3346029675503097, 0.0227544184457563, -0.011690567644691, 405.905590195542, 0.117590633345214, -1.2069186602709698, -0.0261965071224677, -0.8792360427883329, -0.0406587349100929, 0.3196213935234712, 0.0205328522374716, -0.0348411773044469, 404.7230810116907]|13882.3164062500000000|      0.10000000|[971, 126, 0, 18]                                                          |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
      10|[-0.5589856353715441, 0.641235463827852, -1.849714681553196, -0.0017830168909477, -0.0173469424751619, 0.0276762477001086, -0.0347777172388503, -0.1559098826100659, 1.0890832700591015, 0.0080886361601001, -0.0121961680530487, 399.72244384367184, -0.014708144222449, 0.0079894934498928, -0.0083973810679206, 0.010105586074388, -0.1058122274545625, 0.6910646957418504, -0.0128939317928834, 0.005634947140767, 402.02487921085634, -0.0243879099825728, -0.0401341183496233, -0.012901340742998, -0.0340016482984025, -0.143492098610384, 0.9074260823872765, 0.012435531058036, 0.0037437328413144, 400.3985636319827, 0.1240932284507096, -1.2053576461946642, -0.0584207448122652, -1.4126038814243513, 0.0167209670124209, 0.4364024681351768, 0.0177456143004285, -0.0084159444217843, 407.0543198635777, 0.1337975091034307, -1.2130279635518009, -0.0362111199577146, -1.0488096878160666, -0.0346437171119627, 0.3413299756225572, 0.0220575702299283, -0.0024730684022973, 405.908488723039, 0.1462486256856944, -1.2135362404022794, -0.0385697205832302, -0.8881786722234589, -0.0215523421887123, 0.3410116984668655, 0.0236405942943232, -0.0433717976714636, 404.7322236158214]|7098.2915039062500000|      1.00000000|[1078, 140, 0, 20]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
