k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6097905213980817, 0.0553952258358545, 0.1354269523492596, 0.7783095846271355, -0.0064139882837643, 0.0019841220623199, -0.0076042524142201, 0.0040637558065714, -0.0080809471175757, 0.0032125310765376, -0.0047578558990752, -0.0074954263172214, -0.0045073428315327, -0.0154728739312684, 0.0014710330188586, 0.0035874500111622, 0.0065240711725048, -0.0024959986645091, -0.0028475402137651, 0.0079113863050531, -0.0036758451631968, 0.0172916461563287]| 13.1518917083740234|     10.00000000|[106, 16, 0, 2]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       2|[0.6097905213980817, 0.0553952258358545, 0.1354269523492596, 0.7783095846271355, -0.0064139882837643, 0.0019841220623199, -0.0076042524142201, 0.0040637558065714, -0.0080809471175757, 0.0032125310765376, -0.0047578558990752, -0.0074954263172214, -0.0045073428315327, -0.0154728739312684, 0.0014710330188586, 0.0035874500111622, 0.0065240711725048, -0.0024959986645091, -0.0028475402137651, 0.0079113863050531, -0.0036758451631968, 0.0172916461563287]| 13.1518917083740234|      1.00000000|[260, 40, 0, 5]                                                            |  | trying quadratic partial model with 57 points | trying quadratic partial model with 105 points | exploitation failed, decreasing delta | actual_k=8
       3|[1.2224890849774843, 0.1042357448997809, 0.2583439439469808, 1.5554013809459786, -0.0205429175467164, 0.0022491279951848, -0.0156524643666953, -0.0142142534721539, -0.0155222141548634, -0.0015492917250319, -0.0057641286367278, -0.0081499960737781, 0.013403656551729, -0.0412381061691104, -0.0117561126654829, -0.0157538563157984, -0.0089859711033727, 0.0093806048730771, -0.0220035178043789, 0.0012191728886011, -0.0049956807674867, 0.0021921892987644]| 12.2459402084350586|     10.00000000|[365, 56, 0, 7]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       4|[1.2224890849774843, 0.1042357448997809, 0.2583439439469808, 1.5554013809459786, -0.0205429175467164, 0.0022491279951848, -0.0156524643666953, -0.0142142534721539, -0.0155222141548634, -0.0015492917250319, -0.0057641286367278, -0.0081499960737781, 0.013403656551729, -0.0412381061691104, -0.0117561126654829, -0.0157538563157984, -0.0089859711033727, 0.0093806048730771, -0.0220035178043789, 0.0012191728886011, -0.0049956807674867, 0.0021921892987644]| 12.2459402084350586|      1.00000000|[519, 80, 0, 10]                                                           |  | trying quadratic partial model with 57 points | trying quadratic partial model with 106 points | exploitation failed, decreasing delta | actual_k=8
       5|[1.2224890849774843, 0.1042357448997809, 0.2583439439469808, 1.5554013809459786, -0.0205429175467164, 0.0022491279951848, -0.0156524643666953, -0.0142142534721539, -0.0155222141548634, -0.0015492917250319, -0.0057641286367278, -0.0081499960737781, 0.013403656551729, -0.0412381061691104, -0.0117561126654829, -0.0157538563157984, -0.0089859711033727, 0.0093806048730771, -0.0220035178043789, 0.0012191728886011, -0.0049956807674867, 0.0021921892987644]| 12.2459402084350586|      0.10000000|[673, 104, 0, 13]                                                          |  | trying quadratic partial model with 57 points | trying quadratic partial model with 105 points | exploitation failed, decreasing delta | actual_k=8
       6|[1.2830837695419937, 0.1094925293939676, 0.2718179583487317, 1.6336173357950385, -0.0207206783330873, 0.0022977022541329, -0.0152722216865978, -0.0147511538395949, -0.0156918708177993, -0.0012104955872808, -0.0055984245312466, -0.0083599151833983, 0.013300402285509, -0.0409586425316568, -0.0121294790433492, -0.0157846793601818, -0.0088387516852907, 0.0096895550752589, -0.0220663186705407, 0.0017774271164551, -0.0048528294480219, 0.0021517984706913]| 12.2069530487060547|      1.00000000|[778, 120, 0, 15]                                                          |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       7|[1.2830837695419937, 0.1094925293939676, 0.2718179583487317, 1.6336173357950385, -0.0207206783330873, 0.0022977022541329, -0.0152722216865978, -0.0147511538395949, -0.0156918708177993, -0.0012104955872808, -0.0055984245312466, -0.0083599151833983, 0.013300402285509, -0.0409586425316568, -0.0121294790433492, -0.0157846793601818, -0.0088387516852907, 0.0096895550752589, -0.0220663186705407, 0.0017774271164551, -0.0048528294480219, 0.0021517984706913]| 12.2069530487060547|      0.10000000|[930, 144, 0, 18]                                                          |  | trying quadratic partial model with 57 points | trying quadratic partial model with 105 points | exploitation failed, decreasing delta | actual_k=8
       8|[1.3438252272409965, 0.1143052247533623, 0.2852920804288726, 1.7117454305385063, -0.0207019083204083, 0.002542649627638, -0.0157627607075626, -0.0152499005429113, -0.0150628564775538, -0.0010558159270313, -0.005843984691001, -0.0085305548510113, 0.0138314668031155, -0.0409424293788457, -0.0119468841998565, -0.0153512059089561, -0.0090199453583456, 0.0099578193050435, -0.0220679211573998, 0.0017836065559038, -0.0048653678794161, 0.0018437924077228]| 12.1773910522460938|      1.00000000|[1035, 160, 0, 20]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       9|[1.3438252272409965, 0.1143052247533623, 0.2852920804288726, 1.7117454305385063, -0.0207019083204083, 0.002542649627638, -0.0157627607075626, -0.0152499005429113, -0.0150628564775538, -0.0010558159270313, -0.005843984691001, -0.0085305548510113, 0.0138314668031155, -0.0409424293788457, -0.0119468841998565, -0.0153512059089561, -0.0090199453583456, 0.0099578193050435, -0.0220679211573998, 0.0017836065559038, -0.0048653678794161, 0.0018437924077228]| 12.1773910522460938|      0.10000000|[1188, 184, 0, 23]                                                         |  | trying quadratic partial model with 57 points | trying quadratic partial model with 105 points | exploitation failed, decreasing delta | actual_k=8
      10|[1.4042216770494085, 0.1185730895124449, 0.2986759983401316, 1.7900687406649884, -0.0190667715357098, 0.0030693718825697, -0.0158353039246483, -0.0143814033270219, -0.0158004833586943, -0.0018518796119964, -0.0058262643081066, -0.0082565685955418, 0.0121643064378461, -0.0389004459717486, -0.0135480972627027, -0.016563415366536, -0.0097065954505382, 0.0096999774020074, -0.0216100614910914, 4.79940035869e-05, -0.0042694097311017, 0.0024117562973642]| 12.1572666168212891|      1.00000000|[1293, 200, 0, 25]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      11|[1.4042216770494085, 0.1185730895124449, 0.2986759983401316, 1.7900687406649884, -0.0190667715357098, 0.0030693718825697, -0.0158353039246483, -0.0143814033270219, -0.0158004833586943, -0.0018518796119964, -0.0058262643081066, -0.0082565685955418, 0.0121643064378461, -0.0389004459717486, -0.0135480972627027, -0.016563415366536, -0.0097065954505382, 0.0096999774020074, -0.0216100614910914, 4.79940035869e-05, -0.0042694097311017, 0.0024117562973642]| 12.1572666168212891|      0.10000000|[1449, 224, 0, 28]                                                         |  | trying quadratic partial model with 57 points | trying quadratic partial model with 107 points | exploitation failed, decreasing delta | actual_k=8
      12|[1.4640069891743528, 0.1223180182258322, 0.3121406154231451, 1.8689085889760373, -0.0204684627289781, 0.0016923869345583, -0.0151906283187024, -0.01476459777226, -0.0172395073833749, -0.0030177736165945, -0.0042111115764752, -0.0085090060566865, 0.0121401613968675, -0.0377625173176416, -0.0132903621102401, -0.0164683291131594, -0.0106511580577843, 0.0108010158920006, -0.0218116909944065, -0.0007274880152873, -0.0041750077909491, 0.0022627611158733]| 12.1465444564819336|      1.00000000|[1555, 240, 0, 30]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      13|[1.4640069891743528, 0.1223180182258322, 0.3121406154231451, 1.8689085889760373, -0.0204684627289781, 0.0016923869345583, -0.0151906283187024, -0.01476459777226, -0.0172395073833749, -0.0030177736165945, -0.0042111115764752, -0.0085090060566865, 0.0121401613968675, -0.0377625173176416, -0.0132903621102401, -0.0164683291131594, -0.0106511580577843, 0.0108010158920006, -0.0218116909944065, -0.0007274880152873, -0.0041750077909491, 0.0022627611158733]| 12.1465444564819336|      0.10000000|[1707, 264, 0, 33]                                                         |  | trying quadratic partial model with 57 points | trying quadratic partial model with 105 points | exploitation failed, decreasing delta | actual_k=8
      14|[1.4640069891743528, 0.1223180182258322, 0.3121406154231451, 1.8689085889760373, -0.0204684627289781, 0.0016923869345583, -0.0151906283187024, -0.01476459777226, -0.0172395073833749, -0.0030177736165945, -0.0042111115764752, -0.0085090060566865, 0.0121401613968675, -0.0377625173176416, -0.0132903621102401, -0.0164683291131594, -0.0106511580577843, 0.0108010158920006, -0.0218116909944065, -0.0007274880152873, -0.0041750077909491, 0.0022627611158733]| 12.1465444564819336|      0.01000000|[1863, 288, 0, 36]                                                         |  | trying quadratic partial model with 57 points | trying quadratic partial model with 109 points | exploitation failed, decreasing delta | actual_k=8
      15|[1.4698415554815556, 0.1227668902216708, 0.3135906991147821, 1.8768865727911337, -0.0204679098110604, 0.0017117040078112, -0.0151847308506298, -0.0147536211386939, -0.0172528511029655, -0.0030032826251589, -0.0041930015220526, -0.0085492533625463, 0.0121355937387993, -0.0377457713216101, -0.0132540204093921, -0.0164754512026203, -0.0106432028901924, 0.0108263382312053, -0.021811386521495, -0.0007206656298008, -0.0041766460608304, 0.0022722650143331]| 12.1459894180297852|      0.10000000|[1968, 304, 0, 38]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
