k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      2.00000000|[22, 8, 0, 2]                                                              |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       2|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      1.00000000|[61, 24, 0, 6]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      0.50000000|[101, 40, 0, 10]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.42110883884125, -0.5411788761285172, 0.3810587715655982, 0.2932909053400468, -0.5464378490531765, -0.0511100991138698, 0.097860474112991]|37437.3085937500000000|      0.25000000|[147, 60, 0, 15]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 38 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[9.370492240390051, -0.6371161509087943, 0.461050163415174, 0.29910027323865, -0.7439694470779195, -0.0837970343619023, 0.0329416032861468]|14604.3417968750000000|      0.50000000|[167, 68, 0, 17]                                                           |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       6|[9.370492240390051, -0.6371161509087943, 0.461050163415174, 0.29910027323865, -0.7439694470779195, -0.0837970343619023, 0.0329416032861468]|14604.3417968750000000|      0.25000000|[207, 84, 0, 21]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[9.370492240390051, -0.6371161509087943, 0.461050163415174, 0.29910027323865, -0.7439694470779195, -0.0837970343619023, 0.0329416032861468]|14604.3417968750000000|      0.12500000|[255, 104, 0, 26]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[9.370492240390051, -0.6371161509087943, 0.461050163415174, 0.29910027323865, -0.7439694470779195, -0.0837970343619023, 0.0329416032861468]|14604.3417968750000000|      0.06250000|[296, 120, 0, 30]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[9.370492240390051, -0.6371161509087943, 0.461050163415174, 0.29910027323865, -0.7439694470779195, -0.0837970343619023, 0.0329416032861468]|14604.3417968750000000|      0.03125000|[339, 136, 0, 34]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 34 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[9.370492240390051, -0.6371161509087943, 0.461050163415174, 0.29910027323865, -0.7439694470779195, -0.0837970343619023, 0.0329416032861468]|14604.3417968750000000|      0.01562500|[378, 152, 0, 38]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
