k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1602126904829331, 0.0402997724982092, -0.4157046494970385, -0.3433635058471585, 0.751218525870704, -0.0099400386459545, 0.0336815247642048, 0.2633413305215675, 0.2169972118087171]|239323.0937500000000000|     10.00000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[-0.1602126904829331, 0.0402997724982092, -0.4157046494970385, -0.3433635058471585, 0.751218525870704, -0.0099400386459545, 0.0336815247642048, 0.2633413305215675, 0.2169972118087171]|239323.0937500000000000|      1.00000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.1602126904829331, 0.0402997724982092, -0.4157046494970385, -0.3433635058471585, 0.751218525870704, -0.0099400386459545, 0.0336815247642048, 0.2633413305215675, 0.2169972118087171]|239323.0937500000000000|      0.10000000|[80, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.1394826172456028, 0.0418891000083288, -0.4076041716338272, -0.2502279976994461, 0.7760440956188712, 0.0041352455032683, 0.0303453446932733, 0.2636755404768513, 0.2184915849659818]|118699.1953125000000000|      1.00000000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[-0.1394826172456028, 0.0418891000083288, -0.4076041716338272, -0.2502279976994461, 0.7760440956188712, 0.0041352455032683, 0.0303453446932733, 0.2636755404768513, 0.2184915849659818]|118699.1953125000000000|      0.10000000|[135, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.1100976622661538, 0.0241536896212871, -0.4050121596152892, -0.1632771297081669, 0.7949774093418359, 0.0229229841208941, 0.0238483786395738, 0.2762875026776606, 0.1999960174114601]|47041.0117187500000000|      1.00000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[-0.1100976622661538, 0.0241536896212871, -0.4050121596152892, -0.1632771297081669, 0.7949774093418359, 0.0229229841208941, 0.0238483786395738, 0.2762875026776606, 0.1999960174114601]|47041.0117187500000000|      0.10000000|[188, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.1121519622658602, 0.0262018928840716, -0.3914932211451282, -0.0739513583875241, 0.832988005654549, 0.038734459214835, 0.0227784073388671, 0.2648325270194838, 0.1983959821275892]|9872.8779296875000000|      1.00000000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[-0.1121519622658602, 0.0262018928840716, -0.3914932211451282, -0.0739513583875241, 0.832988005654549, 0.038734459214835, 0.0227784073388671, 0.2648325270194838, 0.1983959821275892]|9872.8779296875000000|      0.10000000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.1090189680402701, 0.0349359382030368, -0.3902399002200042, 0.0239931371825773, 0.8468054000093421, 0.0318098149375886, 0.0148643758537138, 0.2690025210411187, 0.1989562892888672]|2866.4599609375000000|      1.00000000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[-0.1090189680402701, 0.0349359382030368, -0.3902399002200042, 0.0239931371825773, 0.8468054000093421, 0.0318098149375886, 0.0148643758537138, 0.2690025210411187, 0.1989562892888672]|2866.4599609375000000|      0.10000000|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[-0.1090189680402701, 0.0349359382030368, -0.3902399002200042, 0.0239931371825773, 0.8468054000093421, 0.0318098149375886, 0.0148643758537138, 0.2690025210411187, 0.1989562892888672]|2866.4599609375000000|      0.01000000|[323, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[-0.1095115415733106, 0.034340033632518, -0.3896907215826709, 0.015925843050431, 0.8488601031450043, 0.0264676793185164, 0.0143864248908663, 0.2679925196709019, 0.198852947970263]|1850.7150878906250000|      0.10000000|[349, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[-0.1095115415733106, 0.034340033632518, -0.3896907215826709, 0.015925843050431, 0.8488601031450043, 0.0264676793185164, 0.0143864248908663, 0.2679925196709019, 0.198852947970263]|1850.7150878906250000|      0.01000000|[376, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[-0.1093714400084375, 0.0345455318039116, -0.3899880683690941, 0.0087598647717829, 0.8513387340136868, 0.0199772459161721, 0.0146887223949804, 0.2682023824251543, 0.1991590841516496]|1136.0998535156250000|      0.10000000|[403, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[-0.1093714400084375, 0.0345455318039116, -0.3899880683690941, 0.0087598647717829, 0.8513387340136868, 0.0199772459161721, 0.0146887223949804, 0.2682023824251543, 0.1991590841516496]|1136.0998535156250000|      0.01000000|[429, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[-0.1097143754008219, 0.032852979755627, -0.3902184932221193, 0.0032585314819722, 0.8545948156648426, 0.0125933305795515, 0.0151696587032415, 0.2671195754985894, 0.1995736385049381]|717.1998901367187500|      0.10000000|[457, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[-0.1097143754008219, 0.032852979755627, -0.3902184932221193, 0.0032585314819722, 0.8545948156648426, 0.0125933305795515, 0.0151696587032415, 0.2671195754985894, 0.1995736385049381]|717.1998901367187500|      0.01000000|[484, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[-0.1070633840831782, 0.0348021916785098, -0.3944475878800487, 0.0013210580918692, 0.8582298961575643, 0.0063563567910299, 0.0182225875846053, 0.2672528027296807, 0.1971074680580014]|552.6107788085937500|      0.10000000|[511, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[-0.1070633840831782, 0.0348021916785098, -0.3944475878800487, 0.0013210580918692, 0.8582298961575643, 0.0063563567910299, 0.0182225875846053, 0.2672528027296807, 0.1971074680580014]|552.6107788085937500|      0.01000000|[537, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[-0.1119689318343952, 0.0385848662680232, -0.392894057395637, 0.0008498250962682, 0.8645370522631951, 0.0027426028563162, 0.0166922974155506, 0.2672166698535336, 0.1951558206819261]|454.8460693359375000|      0.10000000|[564, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[-0.1119689318343952, 0.0385848662680232, -0.392894057395637, 0.0008498250962682, 0.8645370522631951, 0.0027426028563162, 0.0166922974155506, 0.2672166698535336, 0.1951558206819261]|454.8460693359375000|      0.01000000|[590, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[-0.1100739863245658, 0.0388784631687615, -0.39614274258857, 0.0004170469582287, 0.8725731902605165, -0.0010381030605105, 0.0186019420872497, 0.2688687386051093, 0.1945792750189436]|382.2987670898437500|      0.10000000|[616, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[-0.1100739863245658, 0.0388784631687615, -0.39614274258857, 0.0004170469582287, 0.8725731902605165, -0.0010381030605105, 0.0186019420872497, 0.2688687386051093, 0.1945792750189436]|382.2987670898437500|      0.01000000|[642, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[-0.1103218320813543, 0.0396519295897559, -0.3968201780781798, 0.0017449760811294, 0.8820816322456821, -0.0004652514007305, 0.0195470066005227, 0.2675937011448252, 0.1965440936135361]|296.1065673828125000|      0.10000000|[669, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
