k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.10000000|[264, 35, 0, 5]                                                            |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 110 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 162 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 213 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       2|[-0.6018605435377777, 0.5928880608870806, -1.8644751711333878, 0.0061321237014054, -0.014001787409731, -0.0036301545076079, -0.0257083244521468, -0.1079632166181015, 1.1209095703467757, -0.0031136234482709, -0.0020201024797215, 399.7725018047417, 0.0187665036564942, -0.0128058811138444, -0.0140152575418532, -0.0193680353016932, -0.1227154075219925, 0.7139166878116396, -0.0070619555084904, 0.0013008339294944, 402.0021756570163, 0.0085930956435066, -0.0241699369389792, -0.0016324004217309, -0.0394981264026269, -0.1167733138192701, 0.9215323331802449, -0.000980111947885, 0.0055936807591681, 400.4281093411152, 0.0611793586436482, -1.2183128217719235, 0.0063471805383124, -1.402970231607457, -0.0843548537888044, 0.4598788248728292, -0.0012736882820539, -0.0001047466844568, 407.02635752215394, 0.0511262090661188, -1.2405169572087893, 0.0009317110083927, -1.0414433970329067, -0.1190380220941057, 0.3308627692172469, 0.005967418660653, 0.0069493655893655, 405.91695647956095, 0.0473383616658383, -1.2414522536147288, 0.002210917592305, -0.8807928261570939, -0.1066277446943488, 0.2692964592847156, 0.0108450873710021, -0.0068704414291127, 404.73672575223026]|84516.9140625000000000|      1.00000000|[373, 49, 0, 7]                                                            |  | trying linear partial model with 58 points | iterate success | actual_k=7
       3|[-0.6018605435377777, 0.5928880608870806, -1.8644751711333878, 0.0061321237014054, -0.014001787409731, -0.0036301545076079, -0.0257083244521468, -0.1079632166181015, 1.1209095703467757, -0.0031136234482709, -0.0020201024797215, 399.7725018047417, 0.0187665036564942, -0.0128058811138444, -0.0140152575418532, -0.0193680353016932, -0.1227154075219925, 0.7139166878116396, -0.0070619555084904, 0.0013008339294944, 402.0021756570163, 0.0085930956435066, -0.0241699369389792, -0.0016324004217309, -0.0394981264026269, -0.1167733138192701, 0.9215323331802449, -0.000980111947885, 0.0055936807591681, 400.4281093411152, 0.0611793586436482, -1.2183128217719235, 0.0063471805383124, -1.402970231607457, -0.0843548537888044, 0.4598788248728292, -0.0012736882820539, -0.0001047466844568, 407.02635752215394, 0.0511262090661188, -1.2405169572087893, 0.0009317110083927, -1.0414433970329067, -0.1190380220941057, 0.3308627692172469, 0.005967418660653, 0.0069493655893655, 405.91695647956095, 0.0473383616658383, -1.2414522536147288, 0.002210917592305, -0.8807928261570939, -0.1066277446943488, 0.2692964592847156, 0.0108450873710021, -0.0068704414291127, 404.73672575223026]|84516.9140625000000000|      0.10000000|[633, 84, 0, 12]                                                           |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 109 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 160 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 211 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       4|[-0.5899058672703582, 0.6184490380167084, -1.8594693624579441, 0.0047266758776869, -0.0089007709594883, -0.001177245567115, -0.030430137911691, -0.1080601457208661, 1.1218641447765132, -0.0019675829161973, -0.0017294550649098, 399.77226170084833, 0.0139898404084079, -0.0132365240863271, -0.0133994712629433, -0.018309348020805, -0.1248562702842851, 0.712146562699733, -0.0056203793917385, 0.001734151681237, 402.0025997946333, 0.0062239787880056, -0.0228731170256271, -8.83294190002e-05, -0.0392381618714622, -0.1183305743590675, 0.9224753282316618, 9.18570987158e-05, 0.0052266939792373, 400.4284875727049, 0.1043876634150275, -1.2069504395426338, -0.0127232335560807, -1.4037689693950166, -0.0480713378630362, 0.4677982094593115, 0.0005587876700644, 0.001675928684208, 407.0266116245738, 0.0881187333776125, -1.2234254939026405, -0.0159601659332185, -1.0447596465961666, -0.0857052614802667, 0.336874676344422, 0.0057139630903399, 0.0061601916422719, 405.9174204681698, 0.0787891791839527, -1.2324948331806018, -0.0121527105914155, -0.8805970103320023, -0.076719979864736, 0.2748791817140178, 0.01466386155485, -0.004987169703091, 404.7370663523819]|39484.9765625000000000|      1.00000000|[891, 119, 0, 17]                                                          |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 108 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 158 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 209 points | iterate success | actual_k=7
       5|[-0.5899058672703582, 0.6184490380167084, -1.8594693624579441, 0.0047266758776869, -0.0089007709594883, -0.001177245567115, -0.030430137911691, -0.1080601457208661, 1.1218641447765132, -0.0019675829161973, -0.0017294550649098, 399.77226170084833, 0.0139898404084079, -0.0132365240863271, -0.0133994712629433, -0.018309348020805, -0.1248562702842851, 0.712146562699733, -0.0056203793917385, 0.001734151681237, 402.0025997946333, 0.0062239787880056, -0.0228731170256271, -8.83294190002e-05, -0.0392381618714622, -0.1183305743590675, 0.9224753282316618, 9.18570987158e-05, 0.0052266939792373, 400.4284875727049, 0.1043876634150275, -1.2069504395426338, -0.0127232335560807, -1.4037689693950166, -0.0480713378630362, 0.4677982094593115, 0.0005587876700644, 0.001675928684208, 407.0266116245738, 0.0881187333776125, -1.2234254939026405, -0.0159601659332185, -1.0447596465961666, -0.0857052614802667, 0.336874676344422, 0.0057139630903399, 0.0061601916422719, 405.9174204681698, 0.0787891791839527, -1.2324948331806018, -0.0121527105914155, -0.8805970103320023, -0.076719979864736, 0.2748791817140178, 0.01466386155485, -0.004987169703091, 404.7370663523819]|39484.9765625000000000|      0.10000000|[1150, 154, 0, 22]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 109 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 159 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 209 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       6|[-0.5899058672703582, 0.6184490380167084, -1.8594693624579441, 0.0047266758776869, -0.0089007709594883, -0.001177245567115, -0.030430137911691, -0.1080601457208661, 1.1218641447765132, -0.0019675829161973, -0.0017294550649098, 399.77226170084833, 0.0139898404084079, -0.0132365240863271, -0.0133994712629433, -0.018309348020805, -0.1248562702842851, 0.712146562699733, -0.0056203793917385, 0.001734151681237, 402.0025997946333, 0.0062239787880056, -0.0228731170256271, -8.83294190002e-05, -0.0392381618714622, -0.1183305743590675, 0.9224753282316618, 9.18570987158e-05, 0.0052266939792373, 400.4284875727049, 0.1043876634150275, -1.2069504395426338, -0.0127232335560807, -1.4037689693950166, -0.0480713378630362, 0.4677982094593115, 0.0005587876700644, 0.001675928684208, 407.0266116245738, 0.0881187333776125, -1.2234254939026405, -0.0159601659332185, -1.0447596465961666, -0.0857052614802667, 0.336874676344422, 0.0057139630903399, 0.0061601916422719, 405.9174204681698, 0.0787891791839527, -1.2324948331806018, -0.0121527105914155, -0.8805970103320023, -0.076719979864736, 0.2748791817140178, 0.01466386155485, -0.004987169703091, 404.7370663523819]|39484.9765625000000000|      0.01000000|[1411, 189, 0, 27]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 108 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 160 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 212 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       7|[-0.5909903278592729, 0.6219067489683587, -1.8589882153087636, 0.0042292973677444, -0.0075416197711736, -0.0010970724906877, -0.0318468191778108, -0.109605340693569, 1.121725702011614, -0.001358750214622, -0.0019998948600605, 399.7726218562626, 0.0130350330328248, -0.0125785759373907, -0.0134279040364601, -0.0192117932140528, -0.1254324420239464, 0.7125032381400337, -0.0039099424406793, 0.0006643073378355, 402.0018257888252, 0.0057773493560967, -0.0217759677364581, -0.0004195868060456, -0.0397740121771405, -0.1183860095174474, 0.9229594619353535, 0.0009121345569477, 0.0047394427516115, 400.4282719793263, 0.1073120985675704, -1.2064210424207076, -0.0142621624666118, -1.4045802541567063, -0.0453009042492264, 0.4689014583734988, 0.0009924962500745, 0.0007195754474689, 407.024806391325, 0.0904826708855718, -1.22280652540923, -0.0170296834455576, -1.0446191641848586, -0.0816800455526814, 0.3388401068838189, 0.005772190319466, 0.0061374908734651, 405.91803049317053, 0.0822037901019578, -1.2320184010740396, -0.0126013906440285, -0.8796465934267319, -0.0750364477675982, 0.2752436363349504, 0.0144833309926566, -0.0044034406406998, 404.7375611438524]|36639.3671875000000000|      0.10000000|[1518, 203, 0, 29]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
       8|[-0.5909903278592729, 0.6219067489683587, -1.8589882153087636, 0.0042292973677444, -0.0075416197711736, -0.0010970724906877, -0.0318468191778108, -0.109605340693569, 1.121725702011614, -0.001358750214622, -0.0019998948600605, 399.7726218562626, 0.0130350330328248, -0.0125785759373907, -0.0134279040364601, -0.0192117932140528, -0.1254324420239464, 0.7125032381400337, -0.0039099424406793, 0.0006643073378355, 402.0018257888252, 0.0057773493560967, -0.0217759677364581, -0.0004195868060456, -0.0397740121771405, -0.1183860095174474, 0.9229594619353535, 0.0009121345569477, 0.0047394427516115, 400.4282719793263, 0.1073120985675704, -1.2064210424207076, -0.0142621624666118, -1.4045802541567063, -0.0453009042492264, 0.4689014583734988, 0.0009924962500745, 0.0007195754474689, 407.024806391325, 0.0904826708855718, -1.22280652540923, -0.0170296834455576, -1.0446191641848586, -0.0816800455526814, 0.3388401068838189, 0.005772190319466, 0.0061374908734651, 405.91803049317053, 0.0822037901019578, -1.2320184010740396, -0.0126013906440285, -0.8796465934267319, -0.0750364477675982, 0.2752436363349504, 0.0144833309926566, -0.0044034406406998, 404.7375611438524]|36639.3671875000000000|      0.01000000|[1778, 238, 0, 34]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 109 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 159 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 210 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       9|[-0.5885881034167785, 0.6232450740034338, -1.858044808477633, 0.0043440123086431, -0.0089302400985659, -0.002007166840621, -0.0296963155019619, -0.1092321210323736, 1.1219248646969222, -0.0005902967821083, -0.0012219831915685, 399.77122533092347, 0.010710302140598, -0.0119031451924934, -0.0128486254492398, -0.0188579525528834, -0.1250903322434703, 0.7123434043100398, -0.0028871944089214, 0.0003388887607531, 402.0027121090859, 0.0060755266448169, -0.0223136582783159, -0.0002106294116835, -0.0396904051286253, -0.117532238048731, 0.922091626437385, -0.0001668789235521, 0.0031632082422017, 400.4278614271117, 0.1102181245794839, -1.2053329398134605, -0.0138667403183859, -1.4051003679650471, -0.0426647830650462, 0.4699132617382538, 0.0032378422934698, -0.0009374474817714, 407.0249050008464, 0.0936501187128243, -1.221813359900097, -0.0188763099320688, -1.045552662699075, -0.0797211866812433, 0.3385509304453604, 0.0073089646760387, 0.0068487632332458, 405.91843689761697, 0.0852091220534034, -1.2319731685409783, -0.0137863538351898, -0.8800104939146424, -0.072503335566508, 0.2753729300981373, 0.0141510663763571, -0.0056224475310573, 404.73742236688395]|34053.5468750000000000|      0.10000000|[1885, 252, 0, 36]                                                         |  | trying linear partial model with 58 points | iterate success | actual_k=7
      10|[-0.5885881034167785, 0.6232450740034338, -1.858044808477633, 0.0043440123086431, -0.0089302400985659, -0.002007166840621, -0.0296963155019619, -0.1092321210323736, 1.1219248646969222, -0.0005902967821083, -0.0012219831915685, 399.77122533092347, 0.010710302140598, -0.0119031451924934, -0.0128486254492398, -0.0188579525528834, -0.1250903322434703, 0.7123434043100398, -0.0028871944089214, 0.0003388887607531, 402.0027121090859, 0.0060755266448169, -0.0223136582783159, -0.0002106294116835, -0.0396904051286253, -0.117532238048731, 0.922091626437385, -0.0001668789235521, 0.0031632082422017, 400.4278614271117, 0.1102181245794839, -1.2053329398134605, -0.0138667403183859, -1.4051003679650471, -0.0426647830650462, 0.4699132617382538, 0.0032378422934698, -0.0009374474817714, 407.0249050008464, 0.0936501187128243, -1.221813359900097, -0.0188763099320688, -1.045552662699075, -0.0797211866812433, 0.3385509304453604, 0.0073089646760387, 0.0068487632332458, 405.91843689761697, 0.0852091220534034, -1.2319731685409783, -0.0137863538351898, -0.8800104939146424, -0.072503335566508, 0.2753729300981373, 0.0141510663763571, -0.0056224475310573, 404.73742236688395]|34053.5468750000000000|      0.01000000|[2143, 287, 0, 41]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 108 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 158 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 209 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
