k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.20000000|[45, 3, 0, 3]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.04000000|[88, 6, 0, 6]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00800000|[131, 9, 0, 9]                                                             |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00160000|[175, 12, 0, 12]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00032000|[218, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[95.99999639940559, 0.0086863911954101, 102.99994151115361, 105.99998778322087, 17.999989541164464, 72.00000408581869, 150.9999886140721, 18.000014513374847]|9125.7246093750000000|      0.00160000|[247, 17, 0, 17]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       7|[95.99999639940559, 0.0086863911954101, 102.99994151115361, 105.99998778322087, 17.999989541164464, 72.00000408581869, 150.9999886140721, 18.000014513374847]|9125.7246093750000000|      0.00032000|[290, 20, 0, 20]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[95.99999639940559, 0.0086863911954101, 102.99994151115361, 105.99998778322087, 17.999989541164464, 72.00000408581869, 150.9999886140721, 18.000014513374847]|9125.7246093750000000|      0.00006400|[333, 23, 0, 23]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[95.99999693606806, 0.0087500314694339, 102.99993884048226, 105.99998647910616, 17.999987035115435, 72.00000377155212, 150.9999926882236, 18.0000182304381]|9087.4326171875000000|      0.00032000|[362, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      10|[95.99999693606806, 0.0087500314694339, 102.99993884048226, 105.99998647910616, 17.999987035115435, 72.00000377155212, 150.9999926882236, 18.0000182304381]|9087.4326171875000000|      0.00006400|[406, 28, 0, 28]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[95.99999826866896, 0.0088138299115675, 102.99994283349966, 105.99998853945499, 17.99998549469382, 72.00000371702149, 150.99999249114057, 18.000019404753576]|9072.5498046875000000|      0.00032000|[436, 30, 0, 30]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      12|[95.99999826866896, 0.0088138299115675, 102.99994283349966, 105.99998853945499, 17.99998549469382, 72.00000371702149, 150.99999249114057, 18.000019404753576]|9072.5498046875000000|      0.00006400|[479, 33, 0, 33]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[95.99999826866896, 0.0088138299115675, 102.99994283349966, 105.99998853945499, 17.99998549469382, 72.00000371702149, 150.99999249114057, 18.000019404753576]|9072.5498046875000000|      0.00001280|[522, 36, 0, 36]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[95.99999757848181, 0.0088264744671677, 102.99994262239386, 105.99998839926224, 17.999986824364278, 72.00000337497158, 150.9999918104232, 18.00002043734155]|9072.3378906250000000|      0.00006400|[551, 38, 0, 38]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      15|[95.99999757848181, 0.0088264744671677, 102.99994262239386, 105.99998839926224, 17.999986824364278, 72.00000337497158, 150.9999918104232, 18.00002043734155]|9072.3378906250000000|      0.00001280|[595, 41, 0, 41]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[95.99999757848181, 0.0088264744671677, 102.99994262239386, 105.99998839926224, 17.999986824364278, 72.00000337497158, 150.9999918104232, 18.00002043734155]|9072.3378906250000000|      0.00000256|[638, 44, 0, 44]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[95.99999760064826, 0.0088239707554181, 102.99994273254117, 105.99998855954675, 17.99998725390667, 72.00000339357659, 150.99999179390173, 18.000020685508417]|9072.3056640625000000|      0.00001280|[667, 46, 0, 46]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      18|[95.99999760064826, 0.0088239707554181, 102.99994273254117, 105.99998855954675, 17.99998725390667, 72.00000339357659, 150.99999179390173, 18.000020685508417]|9072.3056640625000000|      0.00000256|[710, 49, 0, 49]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[95.99999809950934, 0.008822311147644, 102.99994251216158, 105.99998909521976, 17.999988706599755, 72.00000360437407, 150.99999124066431, 18.00002155389918]|9072.2988281250000000|      0.00001280|[740, 51, 0, 51]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      20|[95.99999646759782, 0.0088259522498094, 102.99994286029187, 105.99999535224548, 17.9999952197928, 72.0000058785301, 150.99998435697196, 18.000025251058148]|9072.2861328125000000|      0.00006400|[783, 54, 0, 54]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
      21|[95.99999646759782, 0.0088259522498094, 102.99994286029187, 105.99999535224548, 17.9999952197928, 72.0000058785301, 150.99998435697196, 18.000025251058148]|9072.2861328125000000|      0.00001280|[827, 57, 0, 57]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[95.99999646759782, 0.0088259522498094, 102.99994286029187, 105.99999535224548, 17.9999952197928, 72.0000058785301, 150.99998435697196, 18.000025251058148]|9072.2861328125000000|      0.00000256|[870, 60, 0, 60]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[95.99999646368184, 0.0088234617328398, 102.99994287550005, 105.99999555125517, 17.999995666679148, 72.00000581755947, 150.99998420660708, 18.00002554267317]|9072.2617187500000000|      0.00001280|[900, 62, 0, 62]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      24|[95.99999427062521, 0.0088211591839451, 102.99994494214303, 105.99999737907773, 18.00000664838604, 72.00000911186207, 150.99998320073962, 18.000029237904876]|9072.2324218750000000|      0.00006400|[929, 64, 0, 64]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      25|[95.99999427062521, 0.0088211591839451, 102.99994494214303, 105.99999737907773, 18.00000664838604, 72.00000911186207, 150.99998320073962, 18.000029237904876]|9072.2324218750000000|      0.00001280|[972, 67, 0, 67]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[95.99999427062521, 0.0088211591839451, 102.99994494214303, 105.99999737907773, 18.00000664838604, 72.00000911186207, 150.99998320073962, 18.000029237904876]|9072.2324218750000000|      0.00000256|[1015, 70, 0, 70]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[95.99999416788508, 0.008823458923714, 102.99994510568031, 105.99999761237449, 18.000007613675454, 72.00000932651595, 150.99998304142866, 18.000029650008887]|9072.2187500000000000|      0.00001280|[1044, 72, 0, 72]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      28|[95.99999896019325, 0.0088208030285041, 102.99994977411997, 106.00000176775794, 18.000013616292883, 72.0000034098678, 150.99998159542375, 18.000034300749803]|9072.2041015625000000|      0.00006400|[1073, 74, 0, 74]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
