k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.20000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.04000000|[118, 8, 0, 4]                                                             |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       3|[0.9954984693641553, 0.9969389389956461, 1.0021389146201187, 0.9892581039872012, 0.9915716003964586, 1.0012468581104874, 0.9923972821726802, 0.990223692680773, 0.9974535453212837, 0.9869328367776775, 1.0033377127903598, 0.9735389784516184, 0.9972583743159309, 1.0036573605270414, 1.0087639981739696, 0.9969491823769114, 0.9999939422038364, 0.9915349937536109, 1.0078600522321008, 0.9905300915898667, 1.0004364943180621, 1.0023573626587068]|  1.5180445909500122|      0.20000000|[176, 12, 0, 6]                                                            |  | trying linear partial model with 31 points | iterate success | actual_k=2
       4|[0.9954984693641553, 0.9969389389956461, 1.0021389146201187, 0.9892581039872012, 0.9915716003964586, 1.0012468581104874, 0.9923972821726802, 0.990223692680773, 0.9974535453212837, 0.9869328367776775, 1.0033377127903598, 0.9735389784516184, 0.9972583743159309, 1.0036573605270414, 1.0087639981739696, 0.9969491823769114, 0.9999939422038364, 0.9915349937536109, 1.0078600522321008, 0.9905300915898667, 1.0004364943180621, 1.0023573626587068]|  1.5180445909500122|      0.04000000|[234, 16, 0, 8]                                                            |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       5|[0.9867022344436268, 0.9875607208381999, 0.9970419761963267, 0.9908942768610698, 0.9762405183653814, 0.9816909964854981, 0.986552925671849, 0.9825302128909897, 0.9850375731093926, 0.9840010738427196, 1.0085968361948476, 0.958659133891531, 0.9983808656277527, 1.0084258908495383, 1.005358660823668, 1.0017267287332805, 1.0015533721416292, 0.9814213205780566, 1.0032500179697004, 0.9884969648141171, 1.00954506835874, 0.9989092824653948]|  1.5083943605422974|      0.20000000|[292, 20, 0, 10]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       6|[0.9867022344436268, 0.9875607208381999, 0.9970419761963267, 0.9908942768610698, 0.9762405183653814, 0.9816909964854981, 0.986552925671849, 0.9825302128909897, 0.9850375731093926, 0.9840010738427196, 1.0085968361948476, 0.958659133891531, 0.9983808656277527, 1.0084258908495383, 1.005358660823668, 1.0017267287332805, 1.0015533721416292, 0.9814213205780566, 1.0032500179697004, 0.9884969648141171, 1.00954506835874, 0.9989092824653948]|  1.5083943605422974|      0.04000000|[350, 24, 0, 12]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       7|[0.9817076405609215, 0.9765388006829289, 0.9913116629394653, 0.9885211666923, 0.957563577153415, 0.9745825966992279, 0.979318493540039, 0.977313297599844, 0.9724690814213677, 0.9782799784525177, 1.0110591745721331, 0.9381371958481899, 0.9866052683849925, 1.0016642434292569, 1.0064438906667805, 1.0031050012066032, 1.0072730318386625, 0.9746273375064897, 1.0001841032121597, 0.9845289879432956, 1.0045913882616473, 1.000413691546992]|  1.4978841543197632|      0.20000000|[408, 28, 0, 14]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       8|[0.9817076405609215, 0.9765388006829289, 0.9913116629394653, 0.9885211666923, 0.957563577153415, 0.9745825966992279, 0.979318493540039, 0.977313297599844, 0.9724690814213677, 0.9782799784525177, 1.0110591745721331, 0.9381371958481899, 0.9866052683849925, 1.0016642434292569, 1.0064438906667805, 1.0031050012066032, 1.0072730318386625, 0.9746273375064897, 1.0001841032121597, 0.9845289879432956, 1.0045913882616473, 1.000413691546992]|  1.4978841543197632|      0.04000000|[467, 32, 0, 16]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       9|[0.967045249231648, 0.973122259854061, 0.9841356954570553, 0.9837518353980977, 0.9463714503268644, 0.969999702998884, 0.9657733828912267, 0.9729878133365909, 0.9620064392079513, 0.969775547420842, 1.0138530745599024, 0.9126928743524167, 0.9859409130393121, 0.9968285604309979, 1.0042500821319293, 1.0014107540983168, 1.0035602960813905, 0.9730041815867367, 1.0028216978949047, 0.9807612009496562, 0.9981947339618791, 0.998504602217417]|  1.4862484931945801|      0.20000000|[526, 36, 0, 18]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      10|[0.967045249231648, 0.973122259854061, 0.9841356954570553, 0.9837518353980977, 0.9463714503268644, 0.969999702998884, 0.9657733828912267, 0.9729878133365909, 0.9620064392079513, 0.969775547420842, 1.0138530745599024, 0.9126928743524167, 0.9859409130393121, 0.9968285604309979, 1.0042500821319293, 1.0014107540983168, 1.0035602960813905, 0.9730041815867367, 1.0028216978949047, 0.9807612009496562, 0.9981947339618791, 0.998504602217417]|  1.4862484931945801|      0.04000000|[585, 40, 0, 20]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      11|[0.9580700109880874, 0.9682801458923974, 0.9782151176581132, 0.9778022034354356, 0.9352348120535381, 0.9584875722136442, 0.9540043086634226, 0.9670362566612001, 0.9556676687806221, 0.9597841970629423, 1.0201406416031131, 0.8849779835856486, 0.9854983790701093, 0.9957847108223116, 1.0041533140481358, 1.0040341563207456, 1.0052684065741384, 0.967570519277831, 1.0018425127637498, 0.9798199773967081, 0.9999917818929215, 0.9998132002654784]|  1.4742066860198975|      0.20000000|[643, 44, 0, 22]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      12|[0.9580700109880874, 0.9682801458923974, 0.9782151176581132, 0.9778022034354356, 0.9352348120535381, 0.9584875722136442, 0.9540043086634226, 0.9670362566612001, 0.9556676687806221, 0.9597841970629423, 1.0201406416031131, 0.8849779835856486, 0.9854983790701093, 0.9957847108223116, 1.0041533140481358, 1.0040341563207456, 1.0052684065741384, 0.967570519277831, 1.0018425127637498, 0.9798199773967081, 0.9999917818929215, 0.9998132002654784]|  1.4742066860198975|      0.04000000|[701, 48, 0, 24]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      13|[0.9679127327664301, 0.9662567605142814, 0.9667685772387212, 0.978801877221554, 0.9349390291972152, 0.9478938884068746, 0.9435307175327415, 0.9617687932857464, 0.9456774956375715, 0.9527506730925432, 1.0312006205166213, 0.8580898343535149, 0.9846670088592288, 0.9932172293911339, 1.0053516163301792, 1.0001000002014668, 1.010533094917471, 0.9697900607525738, 0.9989847206707115, 0.9783573810423742, 0.9932872101795279, 1.0030660565083314]|  1.4649072885513306|      0.20000000|[759, 52, 0, 26]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
