k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.10000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.5940449915145755, 0.5851107079192468, -1.8578269491701351, 0.0147440938005129, -0.0259028470478671, -0.0089906692271207, -0.0193579142491518, -0.1262496619442701, 1.1132444569287054, 0.0080076161154583, -0.0018390426187352, 399.74519689563664, 0.0326087842132032, -0.0303007831449881, -0.0221849751284689, -0.0023074228492691, -0.1245742428817643, 0.7103254698141223, -0.0044284318227683, 0.0061733950692822, 402.0132712962122, 0.0045480847496461, -0.024018342883848, -0.006387199304136, -0.0339507478086646, -0.1231152886780498, 0.9398499788265832, 0.000704783368858, 0.0017940798650139, 400.39772802702237, 0.0572597331747383, -1.2102911567905008, 0.0045447750126739, -1.4131943990511673, -0.0862874711973597, 0.4464802584264492, 0.0109005702520367, 0.0124579817882453, 407.0474435382781, 0.035662630638661, -1.2458962373138347, 0.0095373157211569, -1.0389739387768397, -0.1050984046273156, 0.3251942813018205, 0.0165001978195786, -0.0010498756376483, 405.91653767071114, 0.0506929950225016, -1.2389554071112243, 0.0153337534062315, -0.8650786333812193, -0.0979044152638093, 0.2949067414005495, -0.0020879712347731, -0.006212925855801, 404.74062482121855]|88151.1484375000000000|      1.00000000|[234, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[-0.5940449915145755, 0.5851107079192468, -1.8578269491701351, 0.0147440938005129, -0.0259028470478671, -0.0089906692271207, -0.0193579142491518, -0.1262496619442701, 1.1132444569287054, 0.0080076161154583, -0.0018390426187352, 399.74519689563664, 0.0326087842132032, -0.0303007831449881, -0.0221849751284689, -0.0023074228492691, -0.1245742428817643, 0.7103254698141223, -0.0044284318227683, 0.0061733950692822, 402.0132712962122, 0.0045480847496461, -0.024018342883848, -0.006387199304136, -0.0339507478086646, -0.1231152886780498, 0.9398499788265832, 0.000704783368858, 0.0017940798650139, 400.39772802702237, 0.0572597331747383, -1.2102911567905008, 0.0045447750126739, -1.4131943990511673, -0.0862874711973597, 0.4464802584264492, 0.0109005702520367, 0.0124579817882453, 407.0474435382781, 0.035662630638661, -1.2458962373138347, 0.0095373157211569, -1.0389739387768397, -0.1050984046273156, 0.3251942813018205, 0.0165001978195786, -0.0010498756376483, 405.91653767071114, 0.0506929950225016, -1.2389554071112243, 0.0153337534062315, -0.8650786333812193, -0.0979044152638093, 0.2949067414005495, -0.0020879712347731, -0.006212925855801, 404.74062482121855]|88151.1484375000000000|      0.10000000|[350, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.5996833915576139, 0.6247308934527315, -1.8476980370274283, 0.010626022923965, -0.0129749967395446, 0.0037094462518518, -0.0337762079138971, -0.1306409112956214, 1.1171673351548026, 0.0136129076979936, 0.0016518563827001, 399.73502121502247, 0.0243141412272931, -0.0111565884983173, -0.0221538184531999, -0.0066292699806092, -0.1183921641860401, 0.7041262556972248, -0.007799124485639, 0.0092141574053438, 402.0163554723479, 0.0055154902172791, -0.0123158006351688, -0.0016231732869365, -0.024257409083478, -0.1212731364997227, 0.9305603876699919, 0.0169576248561126, 0.0013659406845881, 400.3884100594175, 0.0845539366383997, -1.198306251627984, -0.0194106723090872, -1.4230420898711802, -0.0470863707913344, 0.4631539934745426, 0.003129858435673, 0.0107995725315642, 407.042828033081, 0.0553657093587963, -1.2330312839137414, -0.0061601014256024, -1.0372317330763434, -0.0842320451433903, 0.3294246972904997, 0.022685195328837, -0.0016778262649771, 405.91903379628087, 0.076275779782456, -1.233343448243297, -0.0049239400894373, -0.8708846429156724, -0.0921276571909111, 0.3018507807492826, 0.0058257458569182, -0.0197052494406985, 404.7312263376152]|52639.0585937500000000|      1.00000000|[466, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[-0.5996833915576139, 0.6247308934527315, -1.8476980370274283, 0.010626022923965, -0.0129749967395446, 0.0037094462518518, -0.0337762079138971, -0.1306409112956214, 1.1171673351548026, 0.0136129076979936, 0.0016518563827001, 399.73502121502247, 0.0243141412272931, -0.0111565884983173, -0.0221538184531999, -0.0066292699806092, -0.1183921641860401, 0.7041262556972248, -0.007799124485639, 0.0092141574053438, 402.0163554723479, 0.0055154902172791, -0.0123158006351688, -0.0016231732869365, -0.024257409083478, -0.1212731364997227, 0.9305603876699919, 0.0169576248561126, 0.0013659406845881, 400.3884100594175, 0.0845539366383997, -1.198306251627984, -0.0194106723090872, -1.4230420898711802, -0.0470863707913344, 0.4631539934745426, 0.003129858435673, 0.0107995725315642, 407.042828033081, 0.0553657093587963, -1.2330312839137414, -0.0061601014256024, -1.0372317330763434, -0.0842320451433903, 0.3294246972904997, 0.022685195328837, -0.0016778262649771, 405.91903379628087, 0.076275779782456, -1.233343448243297, -0.0049239400894373, -0.8708846429156724, -0.0921276571909111, 0.3018507807492826, 0.0058257458569182, -0.0197052494406985, 404.7312263376152]|52639.0585937500000000|      0.10000000|[583, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.5686920651376708, 0.6448596640205733, -1.861789851609602, -0.0059183280939555, -0.0198760295591253, 0.0206569821756003, -0.0344602205557803, -0.150854211331563, 1.0968271807328547, 0.0080028827720046, -0.0008533919389601, 399.72908574036035, 0.0026562350915571, -0.0205448605065337, -0.0083569935717861, -0.0060522957461993, -0.1132781868417364, 0.6951448319467717, -0.0037427054513428, 0.006412974039014, 402.01617803927434, 0.0055406998577287, -0.0108214485557686, -0.0017029337853472, -0.0202259632947576, -0.124566999669139, 0.9187743905606834, 0.0190289056668718, -0.0045783025180931, 400.3843709952399, 0.1138141184048056, -1.1941632075999702, -0.0224937806900063, -1.4333928636420394, -0.0188379866562867, 0.4536356357153046, 0.0083582733704646, 0.0083471837530501, 407.0552167196844, 0.0936041529378808, -1.217890788245495, -0.0121333426779126, -1.0399003012977392, -0.0722222150910905, 0.3283466800345464, 0.0387248176028554, -0.0087496251914833, 405.91479758756583, 0.0873742875878021, -1.235871524657187, -0.0299128320709595, -0.8759602597078392, -0.0684190230510816, 0.315199587633929, 0.0033393421449256, -0.0251012988485203, 404.73286521247866]|28342.2988281250000000|      1.00000000|[699, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[-0.5686920651376708, 0.6448596640205733, -1.861789851609602, -0.0059183280939555, -0.0198760295591253, 0.0206569821756003, -0.0344602205557803, -0.150854211331563, 1.0968271807328547, 0.0080028827720046, -0.0008533919389601, 399.72908574036035, 0.0026562350915571, -0.0205448605065337, -0.0083569935717861, -0.0060522957461993, -0.1132781868417364, 0.6951448319467717, -0.0037427054513428, 0.006412974039014, 402.01617803927434, 0.0055406998577287, -0.0108214485557686, -0.0017029337853472, -0.0202259632947576, -0.124566999669139, 0.9187743905606834, 0.0190289056668718, -0.0045783025180931, 400.3843709952399, 0.1138141184048056, -1.1941632075999702, -0.0224937806900063, -1.4333928636420394, -0.0188379866562867, 0.4536356357153046, 0.0083582733704646, 0.0083471837530501, 407.0552167196844, 0.0936041529378808, -1.217890788245495, -0.0121333426779126, -1.0399003012977392, -0.0722222150910905, 0.3283466800345464, 0.0387248176028554, -0.0087496251914833, 405.91479758756583, 0.0873742875878021, -1.235871524657187, -0.0299128320709595, -0.8759602597078392, -0.0684190230510816, 0.315199587633929, 0.0033393421449256, -0.0251012988485203, 404.73286521247866]|28342.2988281250000000|      0.10000000|[815, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.5854509765361092, 0.6528304886150018, -1.8337061247570166, 0.0063334072114384, -0.0014996695311748, 0.0225540721591505, -0.0329777226775701, -0.1481497107613083, 1.1124023650967425, 0.0088851900877371, -0.0061183404767804, 399.7221337367317, -0.0090516485075602, -0.0052714802342931, -0.0018188461584794, -0.0054998466214636, -0.1088732100032922, 0.6882640889313227, 0.0004031329973596, -0.0016827167136049, 402.0197528510014, 0.0016880795911977, -0.017836154293165, -0.0003316235072706, -0.0228080343014817, -0.1406866247680265, 0.9134849244947523, 0.0134241536830466, 0.0064062275616705, 400.3877933509707, 0.1063955680239782, -1.2026541618590267, -0.0451888465540583, -1.436438790128374, -0.0035737112335149, 0.4408824676630921, 0.0108815184207716, 0.0003021205039948, 407.05964954700517, 0.1211878156804403, -1.2152758766233387, -0.0413835711481037, -1.0273950160130758, -0.0605400727041715, 0.3309638822137221, 0.0283174012250149, -0.0156111867381311, 405.90677673426325, 0.118540935974918, -1.2048294652099485, -0.0335397180724233, -0.8904577066480439, -0.0344913766923656, 0.3142147487645107, 0.0190248552704276, -0.0262755348001032, 404.72245393252797]|13817.6064453125000000|      1.00000000|[931, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[-0.5854509765361092, 0.6528304886150018, -1.8337061247570166, 0.0063334072114384, -0.0014996695311748, 0.0225540721591505, -0.0329777226775701, -0.1481497107613083, 1.1124023650967425, 0.0088851900877371, -0.0061183404767804, 399.7221337367317, -0.0090516485075602, -0.0052714802342931, -0.0018188461584794, -0.0054998466214636, -0.1088732100032922, 0.6882640889313227, 0.0004031329973596, -0.0016827167136049, 402.0197528510014, 0.0016880795911977, -0.017836154293165, -0.0003316235072706, -0.0228080343014817, -0.1406866247680265, 0.9134849244947523, 0.0134241536830466, 0.0064062275616705, 400.3877933509707, 0.1063955680239782, -1.2026541618590267, -0.0451888465540583, -1.436438790128374, -0.0035737112335149, 0.4408824676630921, 0.0108815184207716, 0.0003021205039948, 407.05964954700517, 0.1211878156804403, -1.2152758766233387, -0.0413835711481037, -1.0273950160130758, -0.0605400727041715, 0.3309638822137221, 0.0283174012250149, -0.0156111867381311, 405.90677673426325, 0.118540935974918, -1.2048294652099485, -0.0335397180724233, -0.8904577066480439, -0.0344913766923656, 0.3142147487645107, 0.0190248552704276, -0.0262755348001032, 404.72245393252797]|13817.6064453125000000|      0.10000000|[1047, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.5854509765361092, 0.6528304886150018, -1.8337061247570166, 0.0063334072114384, -0.0014996695311748, 0.0225540721591505, -0.0329777226775701, -0.1481497107613083, 1.1124023650967425, 0.0088851900877371, -0.0061183404767804, 399.7221337367317, -0.0090516485075602, -0.0052714802342931, -0.0018188461584794, -0.0054998466214636, -0.1088732100032922, 0.6882640889313227, 0.0004031329973596, -0.0016827167136049, 402.0197528510014, 0.0016880795911977, -0.017836154293165, -0.0003316235072706, -0.0228080343014817, -0.1406866247680265, 0.9134849244947523, 0.0134241536830466, 0.0064062275616705, 400.3877933509707, 0.1063955680239782, -1.2026541618590267, -0.0451888465540583, -1.436438790128374, -0.0035737112335149, 0.4408824676630921, 0.0108815184207716, 0.0003021205039948, 407.05964954700517, 0.1211878156804403, -1.2152758766233387, -0.0413835711481037, -1.0273950160130758, -0.0605400727041715, 0.3309638822137221, 0.0283174012250149, -0.0156111867381311, 405.90677673426325, 0.118540935974918, -1.2048294652099485, -0.0335397180724233, -0.8904577066480439, -0.0344913766923656, 0.3142147487645107, 0.0190248552704276, -0.0262755348001032, 404.72245393252797]|13817.6064453125000000|      0.01000000|[1163, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
