k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      1.11111111|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.831685505830453, -0.7684535713025322, 0.5294223466275139, -1.0809446610715816, 0.490502153803072, -0.3499948631514622, -0.5597212305626901]|43474.6250000000000000|      1.23456790|[26, 10, 0, 5]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | iterate success | actual_k=2
       3|[9.831685505830453, -0.7684535713025322, 0.5294223466275139, -1.0809446610715816, 0.490502153803072, -0.3499948631514622, -0.5597212305626901]|43474.6250000000000000|      1.11111111|[55, 22, 0, 11]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[10.219846121828867, -0.6270947871453427, 0.8818573178136881, -1.7702645590752444, 0.1335819053684906, 0.2108841277484342, -0.4094970824048817]|30914.0410156250000000|      1.23456790|[71, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | iterate success | actual_k=2
       5|[10.219846121828867, -0.6270947871453427, 0.8818573178136881, -1.7702645590752444, 0.1335819053684906, 0.2108841277484342, -0.4094970824048817]|30914.0410156250000000|      1.11111111|[98, 38, 0, 19]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[10.219846121828867, -0.6270947871453427, 0.8818573178136881, -1.7702645590752444, 0.1335819053684906, 0.2108841277484342, -0.4094970824048817]|30914.0410156250000000|      1.00000000|[127, 50, 0, 25]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[10.219846121828867, -0.6270947871453427, 0.8818573178136881, -1.7702645590752444, 0.1335819053684906, 0.2108841277484342, -0.4094970824048817]|30914.0410156250000000|      0.90000000|[157, 62, 0, 31]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[10.219846121828867, -0.6270947871453427, 0.8818573178136881, -1.7702645590752444, 0.1335819053684906, 0.2108841277484342, -0.4094970824048817]|30914.0410156250000000|      0.81000000|[184, 74, 0, 37]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[10.219846121828867, -0.6270947871453427, 0.8818573178136881, -1.7702645590752444, 0.1335819053684906, 0.2108841277484342, -0.4094970824048817]|30914.0410156250000000|      0.72900000|[212, 86, 0, 43]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[10.732205290292317, -0.8538684090387199, 0.786129137973523, -1.5917299001565441, -0.1296333204779742, 0.1753256044216757, -0.0840471870976469]|14500.6074218750000000|      0.81000000|[232, 94, 0, 47]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | iterate success | actual_k=2
      11|[10.732205290292317, -0.8538684090387199, 0.786129137973523, -1.5917299001565441, -0.1296333204779742, 0.1753256044216757, -0.0840471870976469]|14500.6074218750000000|      0.72900000|[262, 106, 0, 53]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[10.732205290292317, -0.8538684090387199, 0.786129137973523, -1.5917299001565441, -0.1296333204779742, 0.1753256044216757, -0.0840471870976469]|14500.6074218750000000|      0.65610000|[291, 118, 0, 59]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[10.732205290292317, -0.8538684090387199, 0.786129137973523, -1.5917299001565441, -0.1296333204779742, 0.1753256044216757, -0.0840471870976469]|14500.6074218750000000|      0.59049000|[319, 130, 0, 65]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[10.732205290292317, -0.8538684090387199, 0.786129137973523, -1.5917299001565441, -0.1296333204779742, 0.1753256044216757, -0.0840471870976469]|14500.6074218750000000|      0.53144100|[346, 142, 0, 71]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
