k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089246306237099, 0.0547627230148155, 0.1369095758715928, 0.7790905807788936, -0.0027062693678941, 0.0008228510716478, -0.0073877657276309, 0.0044154624338403, -0.0047443692281261, 0.0025997519153439, -0.0030349374239684, -0.0076431646152507, -0.0039602489175381, -0.0079572901180379, 0.002029310685563, 0.0022668858499807, 0.0063480730495962, 0.0019722217699703, -0.0002234826966085, 0.0079065081748448, -0.0010089908116513, 0.0105106115877916]| 13.1515474319458008|      2.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[1.81604191030676, 0.1739724941401996, 0.4000334691535763, 2.3447898888672634, -0.023792243877052, 0.0126892465968037, 0.0468168892585411, -0.0062592952921102, -0.0015590481481773, 0.0055233605694327, -0.0161659425545623, -0.0228955856183126, 0.0260530575624825, -0.011537634797889, 0.0071202640187253, -0.0072155708008528, 0.0292561548153104, 0.0094620414575094, -0.0174049238915572, -0.0218579079792055, 0.01855458398317, 0.0383122873232595]| 12.2800903320312500|      4.00000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[1.81604191030676, 0.1739724941401996, 0.4000334691535763, 2.3447898888672634, -0.023792243877052, 0.0126892465968037, 0.0468168892585411, -0.0062592952921102, -0.0015590481481773, 0.0055233605694327, -0.0161659425545623, -0.0228955856183126, 0.0260530575624825, -0.011537634797889, 0.0071202640187253, -0.0072155708008528, 0.0292561548153104, 0.0094620414575094, -0.0174049238915572, -0.0218579079792055, 0.01855458398317, 0.0383122873232595]| 12.2800903320312500|      2.00000000|[315, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[1.81604191030676, 0.1739724941401996, 0.4000334691535763, 2.3447898888672634, -0.023792243877052, 0.0126892465968037, 0.0468168892585411, -0.0062592952921102, -0.0015590481481773, 0.0055233605694327, -0.0161659425545623, -0.0228955856183126, 0.0260530575624825, -0.011537634797889, 0.0071202640187253, -0.0072155708008528, 0.0292561548153104, 0.0094620414575094, -0.0174049238915572, -0.0218579079792055, 0.01855458398317, 0.0383122873232595]| 12.2800903320312500|      1.00000000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       5|[1.2138156345540478, 0.1175839378098211, 0.2706787897851051, 1.56175250199052, -0.0200042511890713, 0.0209158518790661, 0.0301897791990525, -0.0005059844924941, 0.017236779492322, -0.0035510630543044, -0.0250965566097004, -0.0256382101802675, 0.0440113087145802, -0.025380212026993, -0.0285441107169906, -0.0075841033268771, 0.0514551105546524, 0.0023383338733007, -0.0072444641063351, -0.044768195832662, 0.0329418110223056, 0.0518887073763491]| 12.2450437545776367|      2.00000000|[526, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[1.2138156345540478, 0.1175839378098211, 0.2706787897851051, 1.56175250199052, -0.0200042511890713, 0.0209158518790661, 0.0301897791990525, -0.0005059844924941, 0.017236779492322, -0.0035510630543044, -0.0250965566097004, -0.0256382101802675, 0.0440113087145802, -0.025380212026993, -0.0285441107169906, -0.0075841033268771, 0.0514551105546524, 0.0023383338733007, -0.0072444641063351, -0.044768195832662, 0.0329418110223056, 0.0518887073763491]| 12.2450437545776367|      1.00000000|[630, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       7|[1.2138156345540478, 0.1175839378098211, 0.2706787897851051, 1.56175250199052, -0.0200042511890713, 0.0209158518790661, 0.0301897791990525, -0.0005059844924941, 0.017236779492322, -0.0035510630543044, -0.0250965566097004, -0.0256382101802675, 0.0440113087145802, -0.025380212026993, -0.0285441107169906, -0.0075841033268771, 0.0514551105546524, 0.0023383338733007, -0.0072444641063351, -0.044768195832662, 0.0329418110223056, 0.0518887073763491]| 12.2450437545776367|      0.50000000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[1.5179455046782215, 0.1484009337437256, 0.3673626453917696, 1.941833019137231, -0.0196661749168164, 0.0311369894501729, -0.0031577802012463, 0.0134944384443516, 0.0230926750586088, -0.0028104360926515, -0.020053503116919, -0.0301599714420151, 0.0465461306070442, -0.0153851808691428, -0.0353141429707515, -0.0178098376273246, 0.0264394530454919, 0.0141946451864489, -0.0079633697029278, -0.0494871489952826, 0.0267161106461682, 0.0648643102547408]| 12.1451816558837891|      1.00000000|[839, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[1.5179455046782215, 0.1484009337437256, 0.3673626453917696, 1.941833019137231, -0.0196661749168164, 0.0311369894501729, -0.0031577802012463, 0.0134944384443516, 0.0230926750586088, -0.0028104360926515, -0.020053503116919, -0.0301599714420151, 0.0465461306070442, -0.0153851808691428, -0.0353141429707515, -0.0178098376273246, 0.0264394530454919, 0.0141946451864489, -0.0079633697029278, -0.0494871489952826, 0.0267161106461682, 0.0648643102547408]| 12.1451816558837891|      0.50000000|[943, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[1.5179455046782215, 0.1484009337437256, 0.3673626453917696, 1.941833019137231, -0.0196661749168164, 0.0311369894501729, -0.0031577802012463, 0.0134944384443516, 0.0230926750586088, -0.0028104360926515, -0.020053503116919, -0.0301599714420151, 0.0465461306070442, -0.0153851808691428, -0.0353141429707515, -0.0178098376273246, 0.0264394530454919, 0.0141946451864489, -0.0079633697029278, -0.0494871489952826, 0.0267161106461682, 0.0648643102547408]| 12.1451816558837891|      0.25000000|[1048, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      11|[1.5179455046782215, 0.1484009337437256, 0.3673626453917696, 1.941833019137231, -0.0196661749168164, 0.0311369894501729, -0.0031577802012463, 0.0134944384443516, 0.0230926750586088, -0.0028104360926515, -0.020053503116919, -0.0301599714420151, 0.0465461306070442, -0.0153851808691428, -0.0353141429707515, -0.0178098376273246, 0.0264394530454919, 0.0141946451864489, -0.0079633697029278, -0.0494871489952826, 0.0267161106461682, 0.0648643102547408]| 12.1451816558837891|      0.12500000|[1152, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      12|[1.5179455046782215, 0.1484009337437256, 0.3673626453917696, 1.941833019137231, -0.0196661749168164, 0.0311369894501729, -0.0031577802012463, 0.0134944384443516, 0.0230926750586088, -0.0028104360926515, -0.020053503116919, -0.0301599714420151, 0.0465461306070442, -0.0153851808691428, -0.0353141429707515, -0.0178098376273246, 0.0264394530454919, 0.0141946451864489, -0.0079633697029278, -0.0494871489952826, 0.0267161106461682, 0.0648643102547408]| 12.1451816558837891|      0.06250000|[1258, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      13|[1.477916997120653, 0.1436312447257457, 0.359281438036639, 1.8948736853740265, -0.0187454505485764, 0.031282883497671, -0.0042463738953619, 0.0142441436167663, 0.0236931437400647, -0.0017124457168375, -0.0208914761373166, -0.0306244198552171, 0.0465364183926851, -0.0146079881351041, -0.0358418726518079, -0.0166813566446039, 0.0270085998695237, 0.0137307245924498, -0.0077257648467722, -0.0480733585464249, 0.0268376933908963, 0.0657961135341855]| 12.1449699401855469|      0.12500000|[1362, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[1.477916997120653, 0.1436312447257457, 0.359281438036639, 1.8948736853740265, -0.0187454505485764, 0.031282883497671, -0.0042463738953619, 0.0142441436167663, 0.0236931437400647, -0.0017124457168375, -0.0208914761373166, -0.0306244198552171, 0.0465364183926851, -0.0146079881351041, -0.0358418726518079, -0.0166813566446039, 0.0270085998695237, 0.0137307245924498, -0.0077257648467722, -0.0480733585464249, 0.0268376933908963, 0.0657961135341855]| 12.1449699401855469|      0.06250000|[1468, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      15|[1.477916997120653, 0.1436312447257457, 0.359281438036639, 1.8948736853740265, -0.0187454505485764, 0.031282883497671, -0.0042463738953619, 0.0142441436167663, 0.0236931437400647, -0.0017124457168375, -0.0208914761373166, -0.0306244198552171, 0.0465364183926851, -0.0146079881351041, -0.0358418726518079, -0.0166813566446039, 0.0270085998695237, 0.0137307245924498, -0.0077257648467722, -0.0480733585464249, 0.0268376933908963, 0.0657961135341855]| 12.1449699401855469|      0.03125000|[1574, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.495377760777366, 0.1444911800746187, 0.3637507884147981, 1.9203120114892607, -0.0186590249751847, 0.0314275671912254, -0.0042530854222804, 0.0142120279323622, 0.0244489737497042, -0.0025859733086914, -0.0201588228836675, -0.0304821975627452, 0.046599163935218, -0.0141003623599762, -0.0353992993222272, -0.0157996210520431, 0.0262598362598951, 0.0138502620452336, -0.0076292842930826, -0.0481622230230075, 0.0267201037711732, 0.0661115182538763]| 12.1446104049682617|      0.06250000|[1678, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[1.495377760777366, 0.1444911800746187, 0.3637507884147981, 1.9203120114892607, -0.0186590249751847, 0.0314275671912254, -0.0042530854222804, 0.0142120279323622, 0.0244489737497042, -0.0025859733086914, -0.0201588228836675, -0.0304821975627452, 0.046599163935218, -0.0141003623599762, -0.0353992993222272, -0.0157996210520431, 0.0262598362598951, 0.0138502620452336, -0.0076292842930826, -0.0481622230230075, 0.0267201037711732, 0.0661115182538763]| 12.1446104049682617|      0.03125000|[1783, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
