k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.837735710342441, 10.088547766945183, 9.017233703635014]                      |33320054.0000000000000000|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[10.189513136674108, 11.29826640884742, 4.178552741868917]                      |2483422.2500000000000000|     25.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | iterate success | actual_k=1
       3|[10.189513136674108, 11.29826640884742, 4.178552741868917]                      |2483422.2500000000000000|      5.00000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[11.666076800637558, 7.043439625396248, 2.0068693420407113]                     |350141.4062500000000000|     25.00000000|[38, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
       5|[11.666076800637558, 7.043439625396248, 2.0068693420407113]                     |350141.4062500000000000|      5.00000000|[50, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[8.89903343412167, 5.43907305463662, -1.8362386338623096]                       |96109.3906250000000000|     25.00000000|[60, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
       7|[8.89903343412167, 5.43907305463662, -1.8362386338623096]                       |96109.3906250000000000|      5.00000000|[70, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[5.780189099417318, 2.5130323560720007, 0.754339650271572]                      |3645.7509765625000000|     25.00000000|[81, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | iterate success | actual_k=1
       9|[5.780189099417318, 2.5130323560720007, 0.754339650271572]                      |3645.7509765625000000|      5.00000000|[93, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[5.780189099417318, 2.5130323560720007, 0.754339650271572]                      |3645.7509765625000000|      1.00000000|[103, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[5.385181761490359, 1.6335323318508572, 0.4889175140830746]                     |1500.9483642578125000|      5.00000000|[108, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[5.385181761490359, 1.6335323318508572, 0.4889175140830746]                     |1500.9483642578125000|      1.00000000|[119, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[4.713867111636341, 1.0573127371601059, 0.0227548605105236]                     |647.7925415039062500|      5.00000000|[124, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[4.713867111636341, 1.0573127371601059, 0.0227548605105236]                     |647.7925415039062500|      1.00000000|[135, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[3.825071183146216, 0.6252798358874452, 0.1756906958052781]                     |248.2378387451171875|      5.00000000|[141, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[3.825071183146216, 0.6252798358874452, 0.1756906958052781]                     |248.2378387451171875|      1.00000000|[153, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[2.856095576742446, 0.4145214169699588, 0.0465893284622178]                     | 73.6884536743164062|      5.00000000|[159, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[2.856095576742446, 0.4145214169699588, 0.0465893284622178]                     | 73.6884536743164062|      1.00000000|[170, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.9370544585094365, 0.0651440202831783, -0.1358904174861669]                   | 14.0797929763793945|      5.00000000|[181, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      20|[1.9370544585094365, 0.0651440202831783, -0.1358904174861669]                   | 14.0797929763793945|      1.00000000|[191, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.2106808973364585, 0.0965676258629059, -0.8224718086127079]                   |  1.3293812274932861|      5.00000000|[199, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      22|[1.2106808973364585, 0.0965676258629059, -0.8224718086127079]                   |  1.3293812274932861|      1.00000000|[210, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.2106808973364585, 0.0965676258629059, -0.8224718086127079]                   |  1.3293812274932861|      0.20000000|[221, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.1144934378446028, 0.2688628188858573, -0.8550653524164512]                   |  0.9039781689643860|      1.00000000|[226, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[1.1144934378446028, 0.2688628188858573, -0.8550653524164512]                   |  0.9039781689643860|      0.20000000|[236, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.9542852566753955, 0.1919597611431909, -0.7633088355019421]                   |  0.4186053574085236|      1.00000000|[241, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.9542852566753955, 0.1919597611431909, -0.7633088355019421]                   |  0.4186053574085236|      0.20000000|[252, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.9697269687292336, 0.2086477637057598, -0.9620122931953559]                   |  0.1656561940908432|      1.00000000|[260, 99, 0, 99]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      29|[0.9697269687292336, 0.2086477637057598, -0.9620122931953559]                   |  0.1656561940908432|      0.20000000|[272, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.9697269687292336, 0.2086477637057598, -0.9620122931953559]                   |  0.1656561940908432|      0.04000000|[283, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[0.9476155244206943, 0.1767097148982848, -0.9715540471725715]                   |  0.1110272705554962|      0.20000000|[288, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.9476155244206943, 0.1767097148982848, -0.9715540471725715]                   |  0.1110272705554962|      0.04000000|[299, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.9164266763578165, 0.1667048879808303, -0.948594099549319]                    |  0.0932020246982574|      0.20000000|[304, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[0.9164266763578165, 0.1667048879808303, -0.948594099549319]                    |  0.0932020246982574|      0.04000000|[314, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.8779881601089794, 0.1592209586641876, -0.9404411080387587]                   |  0.0785774737596512|      0.20000000|[323, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      36|[0.8779881601089794, 0.1592209586641876, -0.9404411080387587]                   |  0.0785774737596512|      0.04000000|[335, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.8492440959164433, 0.1694886805597711, -0.9145885905448989]                   |  0.0705830976366997|      0.20000000|[341, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.8492440959164433, 0.1694886805597711, -0.9145885905448989]                   |  0.0705830976366997|      0.04000000|[353, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.8175327461724329, 0.1472231645155731, -0.9245202113944184]                   |  0.0644131600856781|      0.20000000|[359, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.8175327461724329, 0.1472231645155731, -0.9245202113944184]                   |  0.0644131600856781|      0.04000000|[370, 141, 0, 141]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.8179400218664652, 0.1488774709541985, -0.884556510405694]                    |  0.0572311021387577|      0.20000000|[380, 145, 0, 145]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
      42|[0.8179400218664652, 0.1488774709541985, -0.884556510405694]                    |  0.0572311021387577|      0.04000000|[391, 149, 0, 149]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
