k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.50000000|[188, 52, 0, 2]                                                            |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.25000000|[374, 104, 0, 4]                                                           |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       3|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.12500000|[556, 156, 0, 6]                                                           |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       4|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.06250000|[741, 208, 0, 8]                                                           |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       5|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.03125000|[924, 260, 0, 10]                                                          |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       6|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      0.01562500|[1106, 312, 0, 12]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       7|[1.210367427288153, 0.3482759609349895, 2.168370360635002, 1.2340850130468368, 1.5295985883907335, 3.866161798660567, 0.9056100213043106, 3.270764325006631, 1.2653054215739044, 0.7643278352571254, 0.2873116402366751, 0.8832957256616645, 2.8429766927694824, 1.1183537410764055, 1.653193265043864, 3.062425547006356, 0.8565999871885932, 1.5858011562324785, 3.050153821277622, 2.852796032267374, 1.9655542499218601, 1.9152975499029719, 1.8873869039272293, 3.762515733299722, 1.3124984090777225, 2.345186710255935, 2.909851570938744, 3.3580170008299337, 2.6181249996806804, 3.4763288287368947, 3.471964852239985, 2.3676946472845852, 1.632845297177763, 2.99095910998005, 4.46234131491744, 2.8206828073853085, 3.998931274151966, 3.6547814205042, 3.408800771920875, 3.738576274179338, 3.363565323621211, 2.5641242085368265, 3.5014043786772433, 5.144166072690145, 3.6515404312094866, 4.583427514302887, 2.63417761548488, 3.8697896237250777, 3.972224725481147, 4.602569240672311, 5.1882522996628, 3.8328547881071895, 3.3103042467593884, 4.75620025805648, 3.1121202558193524, 2.8511343860526317, 4.642920697198371, 2.860207027921817, 4.002230674890631, 4.2533542624462, 4.351264157894132, 5.001946377375626, 6.074044439112933, 6.151309139545084, 2.74266314875754, 4.170939961690497, 8.442926679068972, 3.2618206190381436, 6.295150509941802, 4.45259802613924, 6.443258403622497, 6.083956570282716, 3.0337292528878024, 5.603867938081915, 6.397000820618644, 5.281410167643044, 7.979653575056982, 5.820450319154876, 5.556683643237761, 5.980155829813011, 7.026285860310596, 6.002300044788612, 4.874670371542106, 7.5685895815178, 6.471570588812997, 6.5274884587760305, 4.988360505855716, 6.760952204687245, 6.509711470355572, 5.101743046267357, 8.123106480350174, 6.08317938768166, 6.186105128736693, 5.191530910022266, 7.044401009165002, 7.4910737854896166, 7.160027793411185, 7.2547413954244035, 8.992074583119274, 8.522012881392872]|115024.6093750000000000|      0.03125000|[1289, 364, 0, 14]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
       8|[1.210367427288153, 0.3482759609349895, 2.168370360635002, 1.2340850130468368, 1.5295985883907335, 3.866161798660567, 0.9056100213043106, 3.270764325006631, 1.2653054215739044, 0.7643278352571254, 0.2873116402366751, 0.8832957256616645, 2.8429766927694824, 1.1183537410764055, 1.653193265043864, 3.062425547006356, 0.8565999871885932, 1.5858011562324785, 3.050153821277622, 2.852796032267374, 1.9655542499218601, 1.9152975499029719, 1.8873869039272293, 3.762515733299722, 1.3124984090777225, 2.345186710255935, 2.909851570938744, 3.3580170008299337, 2.6181249996806804, 3.4763288287368947, 3.471964852239985, 2.3676946472845852, 1.632845297177763, 2.99095910998005, 4.46234131491744, 2.8206828073853085, 3.998931274151966, 3.6547814205042, 3.408800771920875, 3.738576274179338, 3.363565323621211, 2.5641242085368265, 3.5014043786772433, 5.144166072690145, 3.6515404312094866, 4.583427514302887, 2.63417761548488, 3.8697896237250777, 3.972224725481147, 4.602569240672311, 5.1882522996628, 3.8328547881071895, 3.3103042467593884, 4.75620025805648, 3.1121202558193524, 2.8511343860526317, 4.642920697198371, 2.860207027921817, 4.002230674890631, 4.2533542624462, 4.351264157894132, 5.001946377375626, 6.074044439112933, 6.151309139545084, 2.74266314875754, 4.170939961690497, 8.442926679068972, 3.2618206190381436, 6.295150509941802, 4.45259802613924, 6.443258403622497, 6.083956570282716, 3.0337292528878024, 5.603867938081915, 6.397000820618644, 5.281410167643044, 7.979653575056982, 5.820450319154876, 5.556683643237761, 5.980155829813011, 7.026285860310596, 6.002300044788612, 4.874670371542106, 7.5685895815178, 6.471570588812997, 6.5274884587760305, 4.988360505855716, 6.760952204687245, 6.509711470355572, 5.101743046267357, 8.123106480350174, 6.08317938768166, 6.186105128736693, 5.191530910022266, 7.044401009165002, 7.4910737854896166, 7.160027793411185, 7.2547413954244035, 8.992074583119274, 8.522012881392872]|115024.6093750000000000|      0.01562500|[1475, 416, 0, 16]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       9|[1.210367427288153, 0.3482759609349895, 2.168370360635002, 1.2340850130468368, 1.5295985883907335, 3.866161798660567, 0.9056100213043106, 3.270764325006631, 1.2653054215739044, 0.7643278352571254, 0.2873116402366751, 0.8832957256616645, 2.8429766927694824, 1.1183537410764055, 1.653193265043864, 3.062425547006356, 0.8565999871885932, 1.5858011562324785, 3.050153821277622, 2.852796032267374, 1.9655542499218601, 1.9152975499029719, 1.8873869039272293, 3.762515733299722, 1.3124984090777225, 2.345186710255935, 2.909851570938744, 3.3580170008299337, 2.6181249996806804, 3.4763288287368947, 3.471964852239985, 2.3676946472845852, 1.632845297177763, 2.99095910998005, 4.46234131491744, 2.8206828073853085, 3.998931274151966, 3.6547814205042, 3.408800771920875, 3.738576274179338, 3.363565323621211, 2.5641242085368265, 3.5014043786772433, 5.144166072690145, 3.6515404312094866, 4.583427514302887, 2.63417761548488, 3.8697896237250777, 3.972224725481147, 4.602569240672311, 5.1882522996628, 3.8328547881071895, 3.3103042467593884, 4.75620025805648, 3.1121202558193524, 2.8511343860526317, 4.642920697198371, 2.860207027921817, 4.002230674890631, 4.2533542624462, 4.351264157894132, 5.001946377375626, 6.074044439112933, 6.151309139545084, 2.74266314875754, 4.170939961690497, 8.442926679068972, 3.2618206190381436, 6.295150509941802, 4.45259802613924, 6.443258403622497, 6.083956570282716, 3.0337292528878024, 5.603867938081915, 6.397000820618644, 5.281410167643044, 7.979653575056982, 5.820450319154876, 5.556683643237761, 5.980155829813011, 7.026285860310596, 6.002300044788612, 4.874670371542106, 7.5685895815178, 6.471570588812997, 6.5274884587760305, 4.988360505855716, 6.760952204687245, 6.509711470355572, 5.101743046267357, 8.123106480350174, 6.08317938768166, 6.186105128736693, 5.191530910022266, 7.044401009165002, 7.4910737854896166, 7.160027793411185, 7.2547413954244035, 8.992074583119274, 8.522012881392872]|115024.6093750000000000|      0.00781250|[1660, 468, 0, 18]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      10|[1.210367427288153, 0.3482759609349895, 2.168370360635002, 1.2340850130468368, 1.5295985883907335, 3.866161798660567, 0.9056100213043106, 3.270764325006631, 1.2653054215739044, 0.7643278352571254, 0.2873116402366751, 0.8832957256616645, 2.8429766927694824, 1.1183537410764055, 1.653193265043864, 3.062425547006356, 0.8565999871885932, 1.5858011562324785, 3.050153821277622, 2.852796032267374, 1.9655542499218601, 1.9152975499029719, 1.8873869039272293, 3.762515733299722, 1.3124984090777225, 2.345186710255935, 2.909851570938744, 3.3580170008299337, 2.6181249996806804, 3.4763288287368947, 3.471964852239985, 2.3676946472845852, 1.632845297177763, 2.99095910998005, 4.46234131491744, 2.8206828073853085, 3.998931274151966, 3.6547814205042, 3.408800771920875, 3.738576274179338, 3.363565323621211, 2.5641242085368265, 3.5014043786772433, 5.144166072690145, 3.6515404312094866, 4.583427514302887, 2.63417761548488, 3.8697896237250777, 3.972224725481147, 4.602569240672311, 5.1882522996628, 3.8328547881071895, 3.3103042467593884, 4.75620025805648, 3.1121202558193524, 2.8511343860526317, 4.642920697198371, 2.860207027921817, 4.002230674890631, 4.2533542624462, 4.351264157894132, 5.001946377375626, 6.074044439112933, 6.151309139545084, 2.74266314875754, 4.170939961690497, 8.442926679068972, 3.2618206190381436, 6.295150509941802, 4.45259802613924, 6.443258403622497, 6.083956570282716, 3.0337292528878024, 5.603867938081915, 6.397000820618644, 5.281410167643044, 7.979653575056982, 5.820450319154876, 5.556683643237761, 5.980155829813011, 7.026285860310596, 6.002300044788612, 4.874670371542106, 7.5685895815178, 6.471570588812997, 6.5274884587760305, 4.988360505855716, 6.760952204687245, 6.509711470355572, 5.101743046267357, 8.123106480350174, 6.08317938768166, 6.186105128736693, 5.191530910022266, 7.044401009165002, 7.4910737854896166, 7.160027793411185, 7.2547413954244035, 8.992074583119274, 8.522012881392872]|115024.6093750000000000|      0.00390625|[1843, 520, 0, 20]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
