k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      0.20000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.2791901225236598, 10.206287695570987, 1.839158004288761]                     |  0.6968143582344055|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.2791901225236598, 10.206287695570987, 1.839158004288761]                     |  0.6968143582344055|      0.20000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.1455507224554327, 10.351150870338776, 1.8051701925674777]                    |  0.5376651883125305|      1.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.1455507224554327, 10.351150870338776, 1.8051701925674777]                    |  0.5376651883125305|      0.20000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.046347477489008, 10.408195833851035, 1.6411440107365989]                     |  0.4591774642467499|      1.00000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.046347477489008, 10.408195833851035, 1.6411440107365989]                     |  0.4591774642467499|      0.20000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.1726186444215629, 10.273175359342808, 1.5648219047314302]                    |  0.3043206930160522|      1.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.1726186444215629, 10.273175359342808, 1.5648219047314302]                    |  0.3043206930160522|      0.20000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.3615771166254398, 10.333724443766942, 1.5397519195344698]                    |  0.2182335555553436|      1.00000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.3615771166254398, 10.333724443766942, 1.5397519195344698]                    |  0.2182335555553436|      0.20000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.4756932254605162, 10.380123186959203, 1.3821934531338365]                    |  0.0998391658067703|      1.00000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.4756932254605162, 10.380123186959203, 1.3821934531338365]                    |  0.0998391658067703|      0.20000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.4756932254605162, 10.380123186959203, 1.3821934531338365]                    |  0.0998391658067703|      0.04000000|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.4880873412769069, 10.392543864950223, 1.34624748463425]                      |  0.0832615271210670|      0.20000000|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
