k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.20000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.04000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.0019401612340814, -0.0008991286922571, 0.0102451554445709, -0.0069349450067198, 0.0358762953281891, -0.0030547610308391, 0.0041430892648609, 0.0105570092098996, -0.0041611183719518]|781975.5000000000000000|      0.20000000|[80, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[-0.0019401612340814, -0.0008991286922571, 0.0102451554445709, -0.0069349450067198, 0.0358762953281891, -0.0030547610308391, 0.0041430892648609, 0.0105570092098996, -0.0041611183719518]|781975.5000000000000000|      0.04000000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[-0.0009687545369588, 0.0045041967877526, 0.0164689722923099, -0.0123514384339233, 0.0740129002426042, -0.0035721844731566, 0.0099303253629347, 0.0070971498670926, -0.0054476081080244]|666380.3750000000000000|      0.20000000|[135, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[-0.0009687545369588, 0.0045041967877526, 0.0164689722923099, -0.0123514384339233, 0.0740129002426042, -0.0035721844731566, 0.0099303253629347, 0.0070971498670926, -0.0054476081080244]|666380.3750000000000000|      0.04000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.0049439405156051, 0.0058006648454464, 0.0139022414697144, -0.0172863193874151, 0.1083826745169018, 0.0082028274146869, -0.0039388386609731, 0.0008645466540063, -0.0061143672181218]|573890.1250000000000000|      0.20000000|[188, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[-0.0049439405156051, 0.0058006648454464, 0.0139022414697144, -0.0172863193874151, 0.1083826745169018, 0.0082028274146869, -0.0039388386609731, 0.0008645466540063, -0.0061143672181218]|573890.1250000000000000|      0.04000000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.0051316656355807, 0.0062777078237766, 0.0133864238333935, -0.0151065632840477, 0.1483011357672541, 0.008368155979509, -0.0043596365929415, -0.0001056795880946, -0.0058135470369325]|478483.9687500000000000|      0.20000000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[-0.0051316656355807, 0.0062777078237766, 0.0133864238333935, -0.0151065632840477, 0.1483011357672541, 0.008368155979509, -0.0043596365929415, -0.0001056795880946, -0.0058135470369325]|478483.9687500000000000|      0.04000000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
