k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.20000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.04000000|[91, 28, 0, 4]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       3|[0.0141221266272167, -0.0104468512539783, 0.0066479675377513, 0.0294352903599159, -0.0069750804006316, -0.0031933390571341, 0.0045672649389697, -0.0031957459839345, -0.0022142177733957, -0.001699355754892, -0.0091918407364071, 0.0004604965208223, 1.82464813887e-05, -0.0086931777251191, 0.0018064916399048, -6.26820307316e-05, 0.0039546396450147, -0.00462744463248, -0.0012345115063293, 0.0055033808943642, -0.0068431864271329, -0.0019623378079754]| 14.9264717102050781|      0.20000000|[136, 42, 0, 6]                                                            |  | trying linear partial model with 26 points | iterate success | actual_k=7
       4|[0.0141221266272167, -0.0104468512539783, 0.0066479675377513, 0.0294352903599159, -0.0069750804006316, -0.0031933390571341, 0.0045672649389697, -0.0031957459839345, -0.0022142177733957, -0.001699355754892, -0.0091918407364071, 0.0004604965208223, 1.82464813887e-05, -0.0086931777251191, 0.0018064916399048, -6.26820307316e-05, 0.0039546396450147, -0.00462744463248, -0.0012345115063293, 0.0055033808943642, -0.0068431864271329, -0.0019623378079754]| 14.9264717102050781|      0.04000000|[181, 56, 0, 8]                                                            |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       5|[0.0321870401838159, -0.0070907452051825, 0.0079665532705376, 0.05858987362443, -0.0077274264411787, 0.0055945996340741, 0.0106988963066328, -0.0075821572513504, -0.0071779913271868, -0.0034555991649857, -0.0129008527888058, -0.0109634128584256, 0.0003773744493306, -0.0116079267584987, 0.000919219256596, -0.0038882923873114, 0.0008838051492234, 0.0010741425035149, -0.0002701123292299, 0.0067785231605232, -0.0127968950289318, -0.0017140593443796]| 14.8489589691162109|      0.20000000|[227, 70, 0, 10]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       6|[0.0321870401838159, -0.0070907452051825, 0.0079665532705376, 0.05858987362443, -0.0077274264411787, 0.0055945996340741, 0.0106988963066328, -0.0075821572513504, -0.0071779913271868, -0.0034555991649857, -0.0129008527888058, -0.0109634128584256, 0.0003773744493306, -0.0116079267584987, 0.000919219256596, -0.0038882923873114, 0.0008838051492234, 0.0010741425035149, -0.0002701123292299, 0.0067785231605232, -0.0127968950289318, -0.0017140593443796]| 14.8489589691162109|      0.04000000|[271, 84, 0, 12]                                                           |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       7|[0.051722064577907, -0.0065894688628907, 0.0123148410749333, 0.0824641383606006, -0.0031010008155952, 0.007435059675663, 0.0076674627071855, -0.0041150926942053, -0.0087189763056706, -0.0044236397771299, -0.0060496031317681, -0.0181562750530991, 0.0109903095709558, -0.0109693209179416, 0.0033487252359505, 0.002041906283073, -0.0127158966330643, 0.0110860413631082, -0.0013600255949896, 0.001511729971373, -0.0138466635100616, 0.00173884575403]| 14.7791290283203125|      0.20000000|[316, 98, 0, 14]                                                           |  | trying linear partial model with 26 points | iterate success | actual_k=7
       8|[0.051722064577907, -0.0065894688628907, 0.0123148410749333, 0.0824641383606006, -0.0031010008155952, 0.007435059675663, 0.0076674627071855, -0.0041150926942053, -0.0087189763056706, -0.0044236397771299, -0.0060496031317681, -0.0181562750530991, 0.0109903095709558, -0.0109693209179416, 0.0033487252359505, 0.002041906283073, -0.0127158966330643, 0.0110860413631082, -0.0013600255949896, 0.001511729971373, -0.0138466635100616, 0.00173884575403]| 14.7791290283203125|      0.04000000|[363, 112, 0, 16]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
       9|[0.051722064577907, -0.0065894688628907, 0.0123148410749333, 0.0824641383606006, -0.0031010008155952, 0.007435059675663, 0.0076674627071855, -0.0041150926942053, -0.0087189763056706, -0.0044236397771299, -0.0060496031317681, -0.0181562750530991, 0.0109903095709558, -0.0109693209179416, 0.0033487252359505, 0.002041906283073, -0.0127158966330643, 0.0110860413631082, -0.0013600255949896, 0.001511729971373, -0.0138466635100616, 0.00173884575403]| 14.7791290283203125|      0.00800000|[408, 126, 0, 18]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      10|[0.0566833623147878, -0.0067719292597268, 0.0134104536095022, 0.0878451884660674, -0.0024130104556928, 0.0068292656737705, 0.0089026220535959, -0.0038852258006196, -0.0098377083938996, -0.0046038223157524, -0.0062368940860426, -0.0180897896086624, 0.0114860223555617, -0.0123490882081558, 0.003321231101352, 0.0017771316340584, -0.0135032072170413, 0.0125134513160765, -0.0011612500267265, 0.0015059514219928, -0.0132428701531003, 0.0013240605056599]| 14.7627592086791992|      0.04000000|[452, 140, 0, 20]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      11|[0.0749994099984849, -0.0141553054435796, 0.0194019630275823, 0.1134063959096501, 0.0023938343805314, 0.0048336854919381, 0.0177796906539263, -0.0011342334433907, -0.0115023543079769, -0.0024930955114507, -0.0030408178457053, -0.0152722469015314, 0.0094906302441312, -0.025707550219436, -0.0044494581410426, -0.0053663706472623, -0.0161089526016682, 0.0162131625027003, -0.0072423647445497, 0.0003687063614196, -0.0149919430530222, -0.0037987250075635]| 14.6932153701782227|      0.20000000|[497, 154, 0, 22]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
