k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.284986152433074, -0.9679842660915151, -0.4381677604630489, 0.7510560715756788, -0.3720941489113726, -0.106063352311071, -0.0119457605684036]|1281343.8750000000000000|      2.00000000|[30, 2, 0, 2]                                                              |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       2|[10.284986152433074, -0.9679842660915151, -0.4381677604630489, 0.7510560715756788, -0.3720941489113726, -0.106063352311071, -0.0119457605684036]|1281343.8750000000000000|      1.00000000|[73, 5, 0, 5]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[9.702705238781993, -1.0928849768124642, -0.4224978961800521, 0.6182204773253626, -0.1000156598215029, 0.3922368866014158, 0.5404382344811581]|48180.0625000000000000|      2.00000000|[102, 7, 0, 7]                                                             |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       4|[9.702705238781993, -1.0928849768124642, -0.4224978961800521, 0.6182204773253626, -0.1000156598215029, 0.3922368866014158, 0.5404382344811581]|48180.0625000000000000|      1.00000000|[146, 10, 0, 10]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[9.702705238781993, -1.0928849768124642, -0.4224978961800521, 0.6182204773253626, -0.1000156598215029, 0.3922368866014158, 0.5404382344811581]|48180.0625000000000000|      0.50000000|[189, 13, 0, 13]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[9.702242228097496, -1.044721553597127, -0.3637404503029281, 0.8710658720153837, -0.1268841501854527, 0.3472904190525114, 0.1190657881776909]|19091.6171875000000000|      1.00000000|[218, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       7|[9.702242228097496, -1.044721553597127, -0.3637404503029281, 0.8710658720153837, -0.1268841501854527, 0.3472904190525114, 0.1190657881776909]|19091.6171875000000000|      0.50000000|[261, 18, 0, 18]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[9.702242228097496, -1.044721553597127, -0.3637404503029281, 0.8710658720153837, -0.1268841501854527, 0.3472904190525114, 0.1190657881776909]|19091.6171875000000000|      0.25000000|[305, 21, 0, 21]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[9.702242228097496, -1.044721553597127, -0.3637404503029281, 0.8710658720153837, -0.1268841501854527, 0.3472904190525114, 0.1190657881776909]|19091.6171875000000000|      0.12500000|[348, 24, 0, 24]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[9.72665912695561, -1.0444709184880696, -0.3987929308286438, 0.7821464887638687, -0.1146484256999568, 0.3272891931857126, 0.0459654657878434]|6266.3334960937500000|      0.25000000|[391, 27, 0, 27]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
      11|[9.72665912695561, -1.0444709184880696, -0.3987929308286438, 0.7821464887638687, -0.1146484256999568, 0.3272891931857126, 0.0459654657878434]|6266.3334960937500000|      0.12500000|[434, 30, 0, 30]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[9.72665912695561, -1.0444709184880696, -0.3987929308286438, 0.7821464887638687, -0.1146484256999568, 0.3272891931857126, 0.0459654657878434]|6266.3334960937500000|      0.06250000|[477, 33, 0, 33]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
