k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[40, 6, 0, 3]                                                              |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[78, 12, 0, 6]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.0064781450989616, -0.0271310047820234, 0.0082768583719817, -0.0076151730739538, 0.2472974113390586, -0.0094349243793544, 0.0028939844765523, 0.0126995298299255, -0.013444861957014]|293791.4687500000000000|      0.50000000|[105, 16, 0, 8]                                                            |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       4|[0.0064781450989616, -0.0271310047820234, 0.0082768583719817, -0.0076151730739538, 0.2472974113390586, -0.0094349243793544, 0.0028939844765523, 0.0126995298299255, -0.013444861957014]|293791.4687500000000000|      0.25000000|[145, 22, 0, 11]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[-0.0030006658771893, -0.0183653159929122, 0.0045245710218484, -0.0083170788045507, 0.4966135006144803, 0.002083958289494, -0.002318707021709, 0.0129336945535459, -0.01288050815338]|60330.4023437500000000|      0.50000000|[183, 28, 0, 14]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
       6|[-0.0030006658771893, -0.0183653159929122, 0.0045245710218484, -0.0083170788045507, 0.4966135006144803, 0.002083958289494, -0.002318707021709, 0.0129336945535459, -0.01288050815338]|60330.4023437500000000|      0.25000000|[222, 34, 0, 17]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.0030006658771893, -0.0183653159929122, 0.0045245710218484, -0.0083170788045507, 0.4966135006144803, 0.002083958289494, -0.002318707021709, 0.0129336945535459, -0.01288050815338]|60330.4023437500000000|      0.12500000|[261, 40, 0, 20]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.0149254120960839, 0.0140234283593803, 2.92946487601e-05, 0.0160796527062044, 0.6116479385396143, -0.0003217378517434, 0.0007240569693298, 0.0142178201848161, 0.0109678665250123]|22325.6816406250000000|      0.25000000|[288, 44, 0, 22]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       9|[-0.0149254120960839, 0.0140234283593803, 2.92946487601e-05, 0.0160796527062044, 0.6116479385396143, -0.0003217378517434, 0.0007240569693298, 0.0142178201848161, 0.0109678665250123]|22325.6816406250000000|      0.12500000|[327, 50, 0, 25]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.01450703426844, 0.0085261824224885, 0.000991856108039, -0.0063950620701413, 0.7335252969849235, 0.0055960280390143, 0.0143196558984985, 0.0138197435079911, 0.0147700617112227]|5217.3383789062500000|      0.25000000|[366, 56, 0, 28]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      11|[-0.01450703426844, 0.0085261824224885, 0.000991856108039, -0.0063950620701413, 0.7335252969849235, 0.0055960280390143, 0.0143196558984985, 0.0138197435079911, 0.0147700617112227]|5217.3383789062500000|      0.12500000|[405, 62, 0, 31]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
