k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.11111111|[83, 32, 0, 2]                                                             |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       2|[10.213272521888209, -0.9433526072261412, 1.2392183464391175, 0.8423951466454098, 0.2872194111569075, 0.4195207073053364, 0.845700883380451]|49038.4414062500000000|      1.23456790|[167, 64, 0, 4]                                                            |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       3|[10.213272521888209, -0.9433526072261412, 1.2392183464391175, 0.8423951466454098, 0.2872194111569075, 0.4195207073053364, 0.845700883380451]|49038.4414062500000000|      1.11111111|[248, 96, 0, 6]                                                            |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[10.072760902615238, -1.1702672682782351, 1.389234833012779, 1.71585489533468, 0.5100540851377866, 0.3617441404340719, 0.2756975322923659]|22902.1035156250000000|      1.23456790|[334, 128, 0, 8]                                                           |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       5|[10.072760902615238, -1.1702672682782351, 1.389234833012779, 1.71585489533468, 0.5100540851377866, 0.3617441404340719, 0.2756975322923659]|22902.1035156250000000|      1.11111111|[417, 160, 0, 10]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[10.072760902615238, -1.1702672682782351, 1.389234833012779, 1.71585489533468, 0.5100540851377866, 0.3617441404340719, 0.2756975322923659]|22902.1035156250000000|      1.00000000|[501, 192, 0, 12]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[10.072760902615238, -1.1702672682782351, 1.389234833012779, 1.71585489533468, 0.5100540851377866, 0.3617441404340719, 0.2756975322923659]|22902.1035156250000000|      0.90000000|[583, 224, 0, 14]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[10.072760902615238, -1.1702672682782351, 1.389234833012779, 1.71585489533468, 0.5100540851377866, 0.3617441404340719, 0.2756975322923659]|22902.1035156250000000|      0.81000000|[667, 256, 0, 16]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[10.072760902615238, -1.1702672682782351, 1.389234833012779, 1.71585489533468, 0.5100540851377866, 0.3617441404340719, 0.2756975322923659]|22902.1035156250000000|      0.72900000|[751, 288, 0, 18]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[10.072760902615238, -1.1702672682782351, 1.389234833012779, 1.71585489533468, 0.5100540851377866, 0.3617441404340719, 0.2756975322923659]|22902.1035156250000000|      0.65610000|[839, 320, 0, 20]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
