k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.11111111|[129, 0, 0, 2]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.90000000|[385, 0, 0, 6]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.81000000|[513, 0, 0, 8]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[9.709234408379718, -1.2933624391409504, 0.7094962284720888, 0.5514602329001681, -0.2524811367155517, -0.1284377538534784, 1.093572052902768]|52168.8945312500000000|      0.90000000|[641, 0, 0, 10]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       6|[9.788070945200065, -1.099317860490268, 0.7103088301670835, 1.3251210427847728, -0.2471500940390181, -0.0783061568449901, 0.6873231195490968]|43426.7460937500000000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       7|[9.788070945200065, -1.099317860490268, 0.7103088301670835, 1.3251210427847728, -0.2471500940390181, -0.0783061568449901, 0.6873231195490968]|43426.7460937500000000|      0.90000000|[897, 0, 0, 14]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[9.688724165875389, -1.3567301986728264, 1.0397161849638514, 1.9145799005350979, -0.7284711066449376, -0.0304722797369582, 0.4777040406476133]|32381.0195312500000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       9|[9.688724165875389, -1.3567301986728264, 1.0397161849638514, 1.9145799005350979, -0.7284711066449376, -0.0304722797369582, 0.4777040406476133]|32381.0195312500000000|      0.90000000|[1153, 0, 0, 18]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[9.361646176532826, -1.8002514519988977, 0.7327222375480906, 1.9572933550487255, -0.8480590806798027, -0.5970869987401647, 0.2040516325375211]|13280.9882812500000000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
