k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.20000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.8000898095295073, 0.0940070252752655]                                        |  1.2409006357192993|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[0.8000898095295073, 0.0940070252752655]                                        |  1.2409006357192993|      0.20000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.6002110952381569, 0.0870428617765572]                                        |  0.3949785828590393|      1.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[0.6002110952381569, 0.0870428617765572]                                        |  0.3949785828590393|      0.20000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.4006611296904253, 0.073633490057526]                                         |  0.0791379511356354|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[0.4006611296904253, 0.073633490057526]                                         |  0.0791379511356354|      0.20000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.4006611296904253, 0.073633490057526]                                         |  0.0791379511356354|      0.04000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.3607484976728499, 0.0709911794342997]                                        |  0.0521967932581902|      0.20000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[0.3607484976728499, 0.0709911794342997]                                        |  0.0521967932581902|      0.04000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.3208503112287937, 0.0681390366476684]                                        |  0.0328135751187801|      0.20000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[0.3208503112287937, 0.0681390366476684]                                        |  0.0328135751187801|      0.04000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.2809876480192058, 0.0648272271967844]                                        |  0.0194178372621536|      0.20000000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[0.2809876480192058, 0.0648272271967844]                                        |  0.0194178372621536|      0.04000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[0.2411398893770891, 0.0613406628133818]                                        |  0.0106237875297666|      0.20000000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      16|[0.2411398893770891, 0.0613406628133818]                                        |  0.0106237875297666|      0.04000000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[0.2013635151330378, 0.0571169142416533]                                        |  0.0052287294529378|      0.20000000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[0.2013635151330378, 0.0571169142416533]                                        |  0.0052287294529378|      0.04000000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[0.1616488708685517, 0.0523475294862239]                                        |  0.0022141223307699|      0.20000000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[0.1616488708685517, 0.0523475294862239]                                        |  0.0022141223307699|      0.04000000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      21|[0.1221248096887336, 0.046195408888089]                                         |  0.0007446417585015|      0.20000000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      22|[0.1221248096887336, 0.046195408888089]                                         |  0.0007446417585015|      0.04000000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      23|[0.1221248096887336, 0.046195408888089]                                         |  0.0007446417585015|      0.00800000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[0.1142408460878071, 0.0448377940902671]                                        |  0.0005755851161666|      0.04000000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      25|[0.1142408460878071, 0.0448377940902671]                                        |  0.0005755851161666|      0.00800000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.1063720963993694, 0.0433946106851825]                                        |  0.0004373418341856|      0.04000000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[0.1063720963993694, 0.0433946106851825]                                        |  0.0004373418341856|      0.00800000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[0.0985201236724727, 0.041862773782614]                                         |  0.0003258656652179|      0.04000000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      29|[0.0985201236724727, 0.041862773782614]                                         |  0.0003258656652179|      0.00800000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[0.0906879276208638, 0.040232833596852]                                         |  0.0002374027826590|      0.04000000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      31|[0.0906879276208638, 0.040232833596852]                                         |  0.0002374027826590|      0.00800000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.0828792406527122, 0.0384937511280141]                                        |  0.0001684915623628|      0.04000000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      33|[0.0828792406527122, 0.0384937511280141]                                        |  0.0001684915623628|      0.00800000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[0.0751017255323773, 0.0366201827270844]                                        |  0.0001159606908914|      0.04000000|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      35|[0.0751017255323773, 0.0366201827270844]                                        |  0.0001159606908914|      0.00800000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[0.067362730248121, 0.034593374401105]                                          |  0.0000769301113905|      0.04000000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      37|[0.067362730248121, 0.034593374401105]                                          |  0.0000769301113905|      0.00800000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[0.067362730248121, 0.034593374401105]                                          |  0.0000769301113905|      0.00160000|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[0.065822726004981, 0.0341593387676478]                                         |  0.0000705109268893|      0.00800000|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      40|[0.065822726004981, 0.0341593387676478]                                         |  0.0000705109268893|      0.00160000|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[0.0642848485634136, 0.033717826622041]                                         |  0.0000645077816444|      0.00800000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      42|[0.0642848485634136, 0.033717826622041]                                         |  0.0000645077816444|      0.00160000|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[0.0627491739845057, 0.0332687123963745]                                        |  0.0000589018345636|      0.00800000|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      44|[0.0627491739845057, 0.0332687123963745]                                        |  0.0000589018345636|      0.00160000|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[0.061215828060278, 0.0328117109995995]                                         |  0.0000536746956641|      0.00800000|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      46|[0.061215828060278, 0.0328117109995995]                                         |  0.0000536746956641|      0.00160000|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[0.0596848377928482, 0.032346878985819]                                         |  0.0000488084515382|      0.00800000|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      48|[0.0596848377928482, 0.032346878985819]                                         |  0.0000488084515382|      0.00160000|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      49|[0.0581564096914586, 0.0318736902931366]                                        |  0.0000442856435257|      0.00800000|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      50|[0.0581564096914586, 0.0318736902931366]                                        |  0.0000442856435257|      0.00160000|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      51|[0.0566306441232762, 0.0313919855796978]                                        |  0.0000400892786274|      0.00800000|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      52|[0.0566306441232762, 0.0313919855796978]                                        |  0.0000400892786274|      0.00160000|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[0.0551077322690885, 0.0309013334785359]                                        |  0.0000362028113159|      0.00800000|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
