k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.10000000|[41, 6, 0, 3]                                                              |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.01000000|[81, 12, 0, 6]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00100000|[119, 18, 0, 9]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00010000|[158, 24, 0, 12]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      0.00001000|[196, 30, 0, 15]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[97.00000013761057, 0.0090099966808785, 100.00000009697135, 65.00000017733056, 20.00000004240696, 69.99999999008836, 178.00000003427783, 16.500000059275727]|7370.3540039062500000|      0.00010000|[222, 34, 0, 17]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       7|[96.99993131538392, 0.0090268406163692, 99.99994719140567, 65.0000082356849, 20.000037434590713, 69.99998841412396, 178.00000156610784, 16.500024169898712]|7369.2094726562500000|      0.00100000|[248, 38, 0, 19]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       8|[96.99993131538392, 0.0090268406163692, 99.99994719140567, 65.0000082356849, 20.000037434590713, 69.99998841412396, 178.00000156610784, 16.500024169898712]|7369.2094726562500000|      0.00010000|[286, 44, 0, 22]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[96.99993131538392, 0.0090268406163692, 99.99994719140567, 65.0000082356849, 20.000037434590713, 69.99998841412396, 178.00000156610784, 16.500024169898712]|7369.2094726562500000|      0.00001000|[324, 50, 0, 25]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[96.99992845226319, 0.0090308751630766, 99.9999452795723, 65.00000949983244, 20.00003483589444, 69.99998811060257, 178.00000640920916, 16.500030492146625]|7369.1796875000000000|      0.00010000|[351, 54, 0, 27]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
