k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.90000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.90000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.81000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
       5|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.72900000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.65610000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.59049000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.53144100|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.47829690|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.43046721|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.38742049|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.326370056566062, 9.172040988497326, 1.1340390295719083]                      |  0.3776282370090485|      0.34867844|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.6548982751433521, 9.082393446848487, 1.059144554039187]                      |  0.0755435302853584|      0.38742049|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[0.6548982751433521, 9.082393446848487, 1.059144554039187]                      |  0.0755435302853584|      0.34867844|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[0.6548982751433521, 9.082393446848487, 1.059144554039187]                      |  0.0755435302853584|      0.31381060|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
