k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1805584147079606, 10.263336864655974, 1.9476562428387783]                    |  0.8684932589530945|     10.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[0.1805584147079606, 10.263336864655974, 1.9476562428387783]                    |  0.8684932589530945|      1.00000000|[21, 0, 0, 5]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.1805584147079606, 10.263336864655974, 1.9476562428387783]                    |  0.8684932589530945|      0.10000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.0931254342857649, 10.267983001661566, 1.89934591945529]                      |  0.6994295120239258|      1.00000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[0.0931254342857649, 10.267983001661566, 1.89934591945529]                      |  0.6994295120239258|      0.10000000|[53, 0, 0, 13]                                                             |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.0183972477991269, 10.209515586322409, 1.8677665038815854]                    |  0.6591807007789612|      1.00000000|[61, 0, 0, 15]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[0.7972236693539764, 9.768817605547829, 1.421431769820617]                      |  0.3290878832340240|     10.00000000|[69, 0, 0, 17]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       8|[0.7972236693539764, 9.768817605547829, 1.421431769820617]                      |  0.3290878832340240|      1.00000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.7972236693539764, 9.768817605547829, 1.421431769820617]                      |  0.3290878832340240|      0.10000000|[93, 0, 0, 23]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.7039920277471374, 9.734028723283743, 1.4313107714963647]                     |  0.2659106850624084|      1.00000000|[101, 0, 0, 25]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      11|[0.7039920277471374, 9.734028723283743, 1.4313107714963647]                     |  0.2659106850624084|      0.10000000|[113, 0, 0, 28]                                                            |  | trying quadratic partial model with 5 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=0
      12|[0.6734423791441799, 9.744158654235717, 1.3366318220453697]                     |  0.1164006069302559|      1.00000000|[121, 0, 0, 30]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
