k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.10000000|[157, 24, 0, 3]                                                            |  | trying quadratic partial model with 57 points | trying quadratic partial model with 106 points | exploitation failed, decreasing delta | actual_k=8
       2|[0.9776507116056611, 0.9778966027275162, 0.9775152909945809, 0.9775977099412707, 0.9775794208704933, 0.9774848292582475, 0.9775587451215322, 0.9775549858325887, 0.9773975586374181, 0.9777002242660557, 1.0082881149033198, 0.9307876340741671, 0.9977218607902151, 0.9975741011074882, 0.9976142898808278, 0.9976955318029087, 0.9949495660037561, 0.9930263018630964, 0.9959024104376266, 0.9989316346124272, 0.9981592174777142, 0.99832991878298]|  1.4963266849517822|      1.00000000|[263, 40, 0, 5]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       3|[0.9776507116056611, 0.9778966027275162, 0.9775152909945809, 0.9775977099412707, 0.9775794208704933, 0.9774848292582475, 0.9775587451215322, 0.9775549858325887, 0.9773975586374181, 0.9777002242660557, 1.0082881149033198, 0.9307876340741671, 0.9977218607902151, 0.9975741011074882, 0.9976142898808278, 0.9976955318029087, 0.9949495660037561, 0.9930263018630964, 0.9959024104376266, 0.9989316346124272, 0.9981592174777142, 0.99832991878298]|  1.4963266849517822|      0.10000000|[418, 64, 0, 8]                                                            |  | trying quadratic partial model with 57 points | trying quadratic partial model with 106 points | exploitation failed, decreasing delta | actual_k=8
       4|[0.9553628161536264, 0.9557532792859091, 0.954993338961437, 0.9551566075702391, 0.9551144671920434, 0.9549980150175602, 0.9550921822649162, 0.9550780666007972, 0.9548401402504255, 0.9553871767906613, 1.016161269037962, 0.8615846769986253, 0.9954324283616329, 0.9951017147411509, 0.9951503973978798, 0.9953328346438026, 0.9897688274516927, 0.9859677417915874, 0.9917682633792057, 0.9978056580034165, 0.9963464756667171, 0.9966771769533833]|  1.4649628400802612|      1.00000000|[523, 80, 0, 10]                                                           |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       5|[0.9553628161536264, 0.9557532792859091, 0.954993338961437, 0.9551566075702391, 0.9551144671920434, 0.9549980150175602, 0.9550921822649162, 0.9550780666007972, 0.9548401402504255, 0.9553871767906613, 1.016161269037962, 0.8615846769986253, 0.9954324283616329, 0.9951017147411509, 0.9951503973978798, 0.9953328346438026, 0.9897688274516927, 0.9859677417915874, 0.9917682633792057, 0.9978056580034165, 0.9963464756667171, 0.9966771769533833]|  1.4649628400802612|      0.10000000|[677, 104, 0, 13]                                                          |  | trying quadratic partial model with 57 points | trying quadratic partial model with 105 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.9330475364440761, 0.9336136711350774, 0.9324019754687669, 0.9327351327707275, 0.9326051164557674, 0.9324113932160784, 0.9326847345028392, 0.932518965766474, 0.9321738202840096, 0.9332180851441112, 1.0238300921795005, 0.7924476162766908, 0.9931110307375938, 0.9926050790389283, 0.992620126897035, 0.9928954824841619, 0.9845831123656771, 0.9788383145644106, 0.9875213800325991, 0.9968087573185092, 0.9945386174469536, 0.994950208192808]|  1.4339317083358765|      1.00000000|[782, 120, 0, 15]                                                          |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       7|[0.9330475364440761, 0.9336136711350774, 0.9324019754687669, 0.9327351327707275, 0.9326051164557674, 0.9324113932160784, 0.9326847345028392, 0.932518965766474, 0.9321738202840096, 0.9332180851441112, 1.0238300921795005, 0.7924476162766908, 0.9931110307375938, 0.9926050790389283, 0.992620126897035, 0.9928954824841619, 0.9845831123656771, 0.9788383145644106, 0.9875213800325991, 0.9968087573185092, 0.9945386174469536, 0.994950208192808]|  1.4339317083358765|      0.10000000|[934, 144, 0, 18]                                                          |  | trying quadratic partial model with 57 points | trying quadratic partial model with 105 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.9106628107565984, 0.9114561743388627, 0.9096693513144571, 0.9102705469530565, 0.9100419308077036, 0.9099254442921937, 0.9101518312602843, 0.9101748192879451, 0.9095628198310567, 0.9108551573250102, 1.0310243860430237, 0.72337879119166, 0.9909018981552365, 0.9900449154130218, 0.9902184288091566, 0.9905000743827065, 0.9792048593653689, 0.9715705121808743, 0.9832693099743766, 0.9956071871261325, 0.9926670410924102, 0.9930795639262782]|  1.4032437801361084|      1.00000000|[1039, 160, 0, 20]                                                         |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       9|[0.9106628107565984, 0.9114561743388627, 0.9096693513144571, 0.9102705469530565, 0.9100419308077036, 0.9099254442921937, 0.9101518312602843, 0.9101748192879451, 0.9095628198310567, 0.9108551573250102, 1.0310243860430237, 0.72337879119166, 0.9909018981552365, 0.9900449154130218, 0.9902184288091566, 0.9905000743827065, 0.9792048593653689, 0.9715705121808743, 0.9832693099743766, 0.9956071871261325, 0.9926670410924102, 0.9930795639262782]|  1.4032437801361084|      0.10000000|[1192, 184, 0, 23]                                                         |  | trying quadratic partial model with 57 points | trying quadratic partial model with 105 points | exploitation failed, decreasing delta | actual_k=8
