k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[96.00000050921889, 0.0089000059055925, 103.00000025411546, 106.00000041544503, 18.00000010266376, 71.99999954264787, 150.99999931855604, 18.00000002310462]|9088.7353515625000000|      0.00100000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[96.00000050921889, 0.0089000059055925, 103.00000025411546, 106.00000041544503, 18.00000010266376, 71.99999954264787, 150.99999931855604, 18.00000002310462]|9088.7353515625000000|      0.00010000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[95.99999989796493, 0.0088000544626508, 102.99999833634318, 105.99999972145083, 18.000001567775367, 71.99999790222301, 150.9999989094674, 17.999999609529056]|9073.7705078125000000|      0.00100000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[95.99999989796493, 0.0088000544626508, 102.99999833634318, 105.99999972145083, 18.000001567775367, 71.99999790222301, 150.9999989094674, 17.999999609529056]|9073.7705078125000000|      0.00010000|[233, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[95.99999989796493, 0.0088000544626508, 102.99999833634318, 105.99999972145083, 18.000001567775367, 71.99999790222301, 150.9999989094674, 17.999999609529056]|9073.7705078125000000|      0.00001000|[262, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[95.99999987856178, 0.0088100499882921, 102.99999842370686, 105.9999999250496, 18.000001750106115, 71.99999789186325, 150.99999884739447, 17.99999966245287]|9072.7548828125000000|      0.00010000|[291, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
