k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.90000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.81000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.72900000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.65610000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.59049000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.53144100|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.47829690|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.43046721|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.0249498529775774, 0.0326934770244, -0.0543776340082437, 0.0356847917451209, 0.4075663089314541, 0.0951106171358142, -0.0550182946624994, 0.0058184173111765, 0.034104786231083]|138615.5937500000000000|      0.47829690|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[-0.0249498529775774, 0.0326934770244, -0.0543776340082437, 0.0356847917451209, 0.4075663089314541, 0.0951106171358142, -0.0550182946624994, 0.0058184173111765, 0.034104786231083]|138615.5937500000000000|      0.43046721|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-0.0249498529775774, 0.0326934770244, -0.0543776340082437, 0.0356847917451209, 0.4075663089314541, 0.0951106171358142, -0.0550182946624994, 0.0058184173111765, 0.034104786231083]|138615.5937500000000000|      0.38742049|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.0249498529775774, 0.0326934770244, -0.0543776340082437, 0.0356847917451209, 0.4075663089314541, 0.0951106171358142, -0.0550182946624994, 0.0058184173111765, 0.034104786231083]|138615.5937500000000000|      0.34867844|[350, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.0249498529775774, 0.0326934770244, -0.0543776340082437, 0.0356847917451209, 0.4075663089314541, 0.0951106171358142, -0.0550182946624994, 0.0058184173111765, 0.034104786231083]|138615.5937500000000000|      0.31381060|[379, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.0249498529775774, 0.0326934770244, -0.0543776340082437, 0.0356847917451209, 0.4075663089314541, 0.0951106171358142, -0.0550182946624994, 0.0058184173111765, 0.034104786231083]|138615.5937500000000000|      0.28242954|[408, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-0.0249498529775774, 0.0326934770244, -0.0543776340082437, 0.0356847917451209, 0.4075663089314541, 0.0951106171358142, -0.0550182946624994, 0.0058184173111765, 0.034104786231083]|138615.5937500000000000|      0.25418658|[438, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[-0.0249498529775774, 0.0326934770244, -0.0543776340082437, 0.0356847917451209, 0.4075663089314541, 0.0951106171358142, -0.0550182946624994, 0.0058184173111765, 0.034104786231083]|138615.5937500000000000|      0.22876792|[467, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[-0.0267800795281222, 0.0111877988604757, -0.0585768166872362, 0.0137523014655922, 0.607856073711754, 0.0012007509498848, -0.0365685644010229, -0.0244636209120328, 0.068423948323217]|22914.6621093750000000|      0.25418658|[497, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[-0.0267800795281222, 0.0111877988604757, -0.0585768166872362, 0.0137523014655922, 0.607856073711754, 0.0012007509498848, -0.0365685644010229, -0.0244636209120328, 0.068423948323217]|22914.6621093750000000|      0.22876792|[527, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-0.0267800795281222, 0.0111877988604757, -0.0585768166872362, 0.0137523014655922, 0.607856073711754, 0.0012007509498848, -0.0365685644010229, -0.0244636209120328, 0.068423948323217]|22914.6621093750000000|      0.20589113|[557, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[-0.0267800795281222, 0.0111877988604757, -0.0585768166872362, 0.0137523014655922, 0.607856073711754, 0.0012007509498848, -0.0365685644010229, -0.0244636209120328, 0.068423948323217]|22914.6621093750000000|      0.18530202|[586, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[-0.0267800795281222, 0.0111877988604757, -0.0585768166872362, 0.0137523014655922, 0.607856073711754, 0.0012007509498848, -0.0365685644010229, -0.0244636209120328, 0.068423948323217]|22914.6621093750000000|      0.16677182|[615, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[-0.070634954844987, 0.0109901409400546, -0.0565770548890273, 0.0078701006446418, 0.712965723446094, -0.036645949309969, -0.0004677990487715, -0.1119349401566249, 0.1348772576137859]|9341.7617187500000000|      0.18530202|[644, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      23|[-0.070634954844987, 0.0109901409400546, -0.0565770548890273, 0.0078701006446418, 0.712965723446094, -0.036645949309969, -0.0004677990487715, -0.1119349401566249, 0.1348772576137859]|9341.7617187500000000|      0.16677182|[673, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[-0.070634954844987, 0.0109901409400546, -0.0565770548890273, 0.0078701006446418, 0.712965723446094, -0.036645949309969, -0.0004677990487715, -0.1119349401566249, 0.1348772576137859]|9341.7617187500000000|      0.15009464|[702, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[-0.070634954844987, 0.0109901409400546, -0.0565770548890273, 0.0078701006446418, 0.712965723446094, -0.036645949309969, -0.0004677990487715, -0.1119349401566249, 0.1348772576137859]|9341.7617187500000000|      0.13508517|[731, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[-0.070634954844987, 0.0109901409400546, -0.0565770548890273, 0.0078701006446418, 0.712965723446094, -0.036645949309969, -0.0004677990487715, -0.1119349401566249, 0.1348772576137859]|9341.7617187500000000|      0.12157665|[760, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
