k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      1.11111111|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[0.4252889543237032, 1.1791060200677377, 4.713044237064852, 5.929290819004325, 5.785057849416178, 7.941146265997844]|132.8536071777343750|      1.23456790|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[-0.434158431695184, 0.8016471790247186, 4.268749482581402, 6.183370828297917, 5.173546507720031, 7.8566932273590515]| 71.0731277465820312|      1.37174211|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[-0.9088186924118896, 0.8980018598290039, 3.3475584973418813, 6.3136662243581085, 4.294292763282871, 7.948524414406622]| 31.7844429016113281|      1.52415790|[43, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       5|[-0.9088186924118896, 0.8980018598290039, 3.3475584973418813, 6.3136662243581085, 4.294292763282871, 7.948524414406622]| 31.7844429016113281|      1.37174211|[53, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-1.309927906986403, 1.3980206462704499, 2.9136013221659094, 5.953970872036383, 3.2869043879741024, 7.576720542355561]| 15.0949287414550781|      1.52415790|[64, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       7|[-1.309927906986403, 1.3980206462704499, 2.9136013221659094, 5.953970872036383, 3.2869043879741024, 7.576720542355561]| 15.0949287414550781|      1.37174211|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-1.309927906986403, 1.3980206462704499, 2.9136013221659094, 5.953970872036383, 3.2869043879741024, 7.576720542355561]| 15.0949287414550781|      1.23456790|[86, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       9|[-1.309927906986403, 1.3980206462704499, 2.9136013221659094, 5.953970872036383, 3.2869043879741024, 7.576720542355561]| 15.0949287414550781|      1.11111111|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      10|[-1.309927906986403, 1.3980206462704499, 2.9136013221659094, 5.953970872036383, 3.2869043879741024, 7.576720542355561]| 15.0949287414550781|      1.00000000|[107, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      11|[-1.309927906986403, 1.3980206462704499, 2.9136013221659094, 5.953970872036383, 3.2869043879741024, 7.576720542355561]| 15.0949287414550781|      0.90000000|[118, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      12|[-1.061539097487941, 1.751698792017402, 2.31431296628332, 5.973911073219606, 2.8064525558334568, 7.395511656232538]|  7.9208354949951172|      1.00000000|[129, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-1.061539097487941, 1.751698792017402, 2.31431296628332, 5.973911073219606, 2.8064525558334568, 7.395511656232538]|  7.9208354949951172|      0.90000000|[141, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-1.061539097487941, 1.751698792017402, 2.31431296628332, 5.973911073219606, 2.8064525558334568, 7.395511656232538]|  7.9208354949951172|      0.81000000|[153, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[-1.061539097487941, 1.751698792017402, 2.31431296628332, 5.973911073219606, 2.8064525558334568, 7.395511656232538]|  7.9208354949951172|      0.72900000|[163, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.061539097487941, 1.751698792017402, 2.31431296628332, 5.973911073219606, 2.8064525558334568, 7.395511656232538]|  7.9208354949951172|      0.65610000|[174, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      17|[-1.061539097487941, 1.751698792017402, 2.31431296628332, 5.973911073219606, 2.8064525558334568, 7.395511656232538]|  7.9208354949951172|      0.59049000|[185, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.061539097487941, 1.751698792017402, 2.31431296628332, 5.973911073219606, 2.8064525558334568, 7.395511656232538]|  7.9208354949951172|      0.53144100|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      19|[-0.8534454053617375, 2.029159954008585, 2.059176106663528, 5.779416786115042, 2.6470242871938137, 7.2116594393016795]|  5.2627325057983398|      0.59049000|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      20|[-0.8534454053617375, 2.029159954008585, 2.059176106663528, 5.779416786115042, 2.6470242871938137, 7.2116594393016795]|  5.2627325057983398|      0.53144100|[218, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      21|[-0.8534454053617375, 2.029159954008585, 2.059176106663528, 5.779416786115042, 2.6470242871938137, 7.2116594393016795]|  5.2627325057983398|      0.47829690|[229, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[-0.8534454053617375, 2.029159954008585, 2.059176106663528, 5.779416786115042, 2.6470242871938137, 7.2116594393016795]|  5.2627325057983398|      0.43046721|[240, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[-0.8534454053617375, 2.029159954008585, 2.059176106663528, 5.779416786115042, 2.6470242871938137, 7.2116594393016795]|  5.2627325057983398|      0.38742049|[251, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[-0.8534454053617375, 2.029159954008585, 2.059176106663528, 5.779416786115042, 2.6470242871938137, 7.2116594393016795]|  5.2627325057983398|      0.34867844|[261, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      25|[-0.7547260380052992, 2.229874662673379, 1.9963684188451127, 5.894174891440459, 2.435760210827972, 7.11267454916569]|  4.1701512336730957|      0.38742049|[271, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      26|[-0.7547260380052992, 2.229874662673379, 1.9963684188451127, 5.894174891440459, 2.435760210827972, 7.11267454916569]|  4.1701512336730957|      0.34867844|[281, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      27|[-0.7547260380052992, 2.229874662673379, 1.9963684188451127, 5.894174891440459, 2.435760210827972, 7.11267454916569]|  4.1701512336730957|      0.31381060|[291, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[-0.7547260380052992, 2.229874662673379, 1.9963684188451127, 5.894174891440459, 2.435760210827972, 7.11267454916569]|  4.1701512336730957|      0.28242954|[302, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[-0.6118577905584242, 2.3723177711239933, 1.946095705324645, 5.889501604770459, 2.245436279082369, 7.095566554685285]|  3.3426580429077148|      0.31381060|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[-0.6118577905584242, 2.3723177711239933, 1.946095705324645, 5.889501604770459, 2.245436279082369, 7.095566554685285]|  3.3426580429077148|      0.28242954|[325, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      31|[-0.6118577905584242, 2.3723177711239933, 1.946095705324645, 5.889501604770459, 2.245436279082369, 7.095566554685285]|  3.3426580429077148|      0.25418658|[335, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[-0.6118577905584242, 2.3723177711239933, 1.946095705324645, 5.889501604770459, 2.245436279082369, 7.095566554685285]|  3.3426580429077148|      0.22876792|[347, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      33|[-0.4859588677168833, 2.442337013835462, 1.7920287874531469, 5.874121095534897, 2.171803519277124, 7.048805763236858]|  2.7671098709106445|      0.25418658|[358, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[-0.4859588677168833, 2.442337013835462, 1.7920287874531469, 5.874121095534897, 2.171803519277124, 7.048805763236858]|  2.7671098709106445|      0.22876792|[368, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[-0.4859588677168833, 2.442337013835462, 1.7920287874531469, 5.874121095534897, 2.171803519277124, 7.048805763236858]|  2.7671098709106445|      0.20589113|[378, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[-0.4859588677168833, 2.442337013835462, 1.7920287874531469, 5.874121095534897, 2.171803519277124, 7.048805763236858]|  2.7671098709106445|      0.18530202|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[-0.4440060561063917, 2.4612106366433557, 1.6727333577106578, 5.83324119962909, 2.0450880600653094, 7.064967851995099]|  2.3889110088348389|      0.20589113|[400, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[-0.4440060561063917, 2.4612106366433557, 1.6727333577106578, 5.83324119962909, 2.0450880600653094, 7.064967851995099]|  2.3889110088348389|      0.18530202|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      39|[-0.3306880692564277, 2.4937107591493874, 1.5885046575838009, 5.7932490693397005, 1.9476755636150564, 7.112471275255696]|  2.0375175476074219|      0.20589113|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[-0.2465749146953782, 2.5297991999149225, 1.495971583435364, 5.728520647972681, 1.844692629672593, 7.009242708857177]|  1.7022637128829956|      0.22876792|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-0.2465749146953782, 2.5297991999149225, 1.495971583435364, 5.728520647972681, 1.844692629672593, 7.009242708857177]|  1.7022637128829956|      0.20589113|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-0.2465749146953782, 2.5297991999149225, 1.495971583435364, 5.728520647972681, 1.844692629672593, 7.009242708857177]|  1.7022637128829956|      0.18530202|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[-0.2465749146953782, 2.5297991999149225, 1.495971583435364, 5.728520647972681, 1.844692629672593, 7.009242708857177]|  1.7022637128829956|      0.16677182|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      44|[-0.2465749146953782, 2.5297991999149225, 1.495971583435364, 5.728520647972681, 1.844692629672593, 7.009242708857177]|  1.7022637128829956|      0.15009464|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[-0.1199875520007664, 2.5733236260375194, 1.4762242276873878, 5.700046117232522, 1.7873722522954707, 6.998139517464813]|  1.4472006559371948|      0.16677182|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[-0.1199875520007664, 2.5733236260375194, 1.4762242276873878, 5.700046117232522, 1.7873722522954707, 6.998139517464813]|  1.4472006559371948|      0.15009464|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[-0.0411772021967165, 2.5673635340619825, 1.391098036113993, 5.671168319151396, 1.7242804029009289, 6.933171614323974]|  1.2365190982818604|      0.16677182|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[-0.0411772021967165, 2.5673635340619825, 1.391098036113993, 5.671168319151396, 1.7242804029009289, 6.933171614323974]|  1.2365190982818604|      0.15009464|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[0.0878296154106008, 2.5821711285713724, 1.3691522372820297, 5.6306747438609035, 1.6679757384239404, 6.913811533420964]|  1.0592913627624512|      0.16677182|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[0.0878296154106008, 2.5821711285713724, 1.3691522372820297, 5.6306747438609035, 1.6679757384239404, 6.913811533420964]|  1.0592913627624512|      0.15009464|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[0.0878296154106008, 2.5821711285713724, 1.3691522372820297, 5.6306747438609035, 1.6679757384239404, 6.913811533420964]|  1.0592913627624512|      0.13508517|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[0.0878296154106008, 2.5821711285713724, 1.3691522372820297, 5.6306747438609035, 1.6679757384239404, 6.913811533420964]|  1.0592913627624512|      0.12157665|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[0.0878296154106008, 2.5821711285713724, 1.3691522372820297, 5.6306747438609035, 1.6679757384239404, 6.913811533420964]|  1.0592913627624512|      0.10941899|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[0.125379507168861, 2.604938958358527, 1.3372285723301898, 5.6401823012138035, 1.5756258792353106, 6.933964354944322]|  0.9377688169479370|      0.12157665|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[0.125379507168861, 2.604938958358527, 1.3372285723301898, 5.6401823012138035, 1.5756258792353106, 6.933964354944322]|  0.9377688169479370|      0.10941899|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[0.2069186995679654, 2.608578876058297, 1.2999737880307487, 5.63455209498761, 1.5149844952378735, 6.948580464417462]|  0.8185180425643921|      0.12157665|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[0.2069186995679654, 2.608578876058297, 1.2999737880307487, 5.63455209498761, 1.5149844952378735, 6.948580464417462]|  0.8185180425643921|      0.10941899|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
