k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0542403466020436, -0.2248671697857102]                                       |  0.0079940259456635|     10.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.0542403466020436, -0.2248671697857102]                                       |  0.0079940259456635|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0542403466020436, -0.2248671697857102]                                       |  0.0079940259456635|      0.10000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0542403466020436, -0.2248671697857102]                                       |  0.0079940259456635|      0.01000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.0534513235750743, -0.2148983462511645]                                       |  0.0066865100525320|      0.10000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.0534513235750743, -0.2148983462511645]                                       |  0.0066865100525320|      0.01000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.0525234565887849, -0.2049414861609676]                                       |  0.0055468245409429|      0.10000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.0525234565887849, -0.2049414861609676]                                       |  0.0055468245409429|      0.01000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.0512643959028494, -0.1950210644870098]                                       |  0.0045602023601532|      0.10000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.0512643959028494, -0.1950210644870098]                                       |  0.0045602023601532|      0.01000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
