k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[139, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 51 points | trying quadratic partial model with 64 points | trying quadratic partial model with 76 points | trying quadratic partial model with 89 points | trying quadratic partial model with 101 points | trying quadratic partial model with 114 points | trying quadratic partial model with 126 points | exploitation failed, decreasing delta | actual_k=2
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[278, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 28 points | trying quadratic partial model with 41 points | trying quadratic partial model with 54 points | trying quadratic partial model with 68 points | trying quadratic partial model with 80 points | trying quadratic partial model with 92 points | trying quadratic partial model with 104 points | trying quadratic partial model with 116 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=2
       3|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.12500000|[418, 66, 0, 33]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 40 points | trying quadratic partial model with 52 points | trying quadratic partial model with 66 points | trying quadratic partial model with 79 points | trying quadratic partial model with 92 points | trying quadratic partial model with 105 points | trying quadratic partial model with 117 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.9625505944397204, 0.9592861734194804, 0.9898192377453465, 0.9732734374007709, 0.9829633438300639, 0.96863710401291, 0.990818484081276, 0.9645880521016231, 0.9703629515755021, 0.984584934072317, 1.0105817720982224, 0.9279763164190804, 0.9696552165365135, 0.9823004099790318, 0.9911853261623456, 0.9811427437243272, 1.0072649628787855, 0.9966040573494348, 0.9864155004337535, 0.9998446791055147, 0.9733242687935546, 0.9904305256663204]|  1.4931095838546753|      0.25000000|[456, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | iterate success | actual_k=2
       5|[0.9625505944397204, 0.9592861734194804, 0.9898192377453465, 0.9732734374007709, 0.9829633438300639, 0.96863710401291, 0.990818484081276, 0.9645880521016231, 0.9703629515755021, 0.984584934072317, 1.0105817720982224, 0.9279763164190804, 0.9696552165365135, 0.9823004099790318, 0.9911853261623456, 0.9811427437243272, 1.0072649628787855, 0.9966040573494348, 0.9864155004337535, 0.9998446791055147, 0.9733242687935546, 0.9904305256663204]|  1.4931095838546753|      0.12500000|[592, 94, 0, 47]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | trying quadratic partial model with 39 points | trying quadratic partial model with 51 points | trying quadratic partial model with 63 points | trying quadratic partial model with 76 points | trying quadratic partial model with 88 points | trying quadratic partial model with 100 points | trying quadratic partial model with 112 points | trying quadratic partial model with 124 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.9287161298596455, 0.932588264174459, 0.9750069267190072, 0.946342860234485, 0.9527009122873012, 0.9341851972337302, 0.9812690184652577, 0.9465640196980757, 0.9542474098622475, 0.983460977023843, 1.0022416783837889, 0.84696291881671, 0.9845104620630492, 0.9907427584164276, 0.986789983998981, 0.9419565434940093, 0.9829006869328046, 0.9840411205266454, 0.9759763435587178, 0.9988709166104379, 0.9996457999751281, 0.9934735963245395]|  1.4600777626037598|      0.25000000|[630, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | iterate success | actual_k=2
       7|[0.9287161298596455, 0.932588264174459, 0.9750069267190072, 0.946342860234485, 0.9527009122873012, 0.9341851972337302, 0.9812690184652577, 0.9465640196980757, 0.9542474098622475, 0.983460977023843, 1.0022416783837889, 0.84696291881671, 0.9845104620630492, 0.9907427584164276, 0.986789983998981, 0.9419565434940093, 0.9829006869328046, 0.9840411205266454, 0.9759763435587178, 0.9988709166104379, 0.9996457999751281, 0.9934735963245395]|  1.4600777626037598|      0.12500000|[769, 122, 0, 61]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 28 points | trying quadratic partial model with 40 points | trying quadratic partial model with 53 points | trying quadratic partial model with 65 points | trying quadratic partial model with 77 points | trying quadratic partial model with 89 points | trying quadratic partial model with 102 points | trying quadratic partial model with 114 points | trying quadratic partial model with 126 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.9010291193546938, 0.9050412676439047, 0.9469639554966285, 0.9181419515493408, 0.9247243676708343, 0.9060507174975083, 0.9529814861714659, 0.9189813878861703, 0.9256220120756581, 0.9555170058347826, 1.0114118621346075, 0.7604006902757723, 0.9816526168926125, 0.9875039482088742, 0.9834850411123945, 0.9386257205291072, 0.9756400103438597, 0.9754710199616409, 0.9705989365993015, 0.9975988425070336, 0.9976232619992751, 0.9915199597178205]|  1.4213736057281494|      0.25000000|[820, 130, 0, 65]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 40 points | iterate success | actual_k=2
       9|[0.9010291193546938, 0.9050412676439047, 0.9469639554966285, 0.9181419515493408, 0.9247243676708343, 0.9060507174975083, 0.9529814861714659, 0.9189813878861703, 0.9256220120756581, 0.9555170058347826, 1.0114118621346075, 0.7604006902757723, 0.9816526168926125, 0.9875039482088742, 0.9834850411123945, 0.9386257205291072, 0.9756400103438597, 0.9754710199616409, 0.9705989365993015, 0.9975988425070336, 0.9976232619992751, 0.9915199597178205]|  1.4213736057281494|      0.12500000|[960, 152, 0, 76]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 28 points | trying quadratic partial model with 40 points | trying quadratic partial model with 53 points | trying quadratic partial model with 66 points | trying quadratic partial model with 78 points | trying quadratic partial model with 91 points | trying quadratic partial model with 104 points | trying quadratic partial model with 116 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=2
