k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      2.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[22.57685719967747, 37.556042842831175, 42.38261069889142, 39.51377423398433]   |655.6222534179687500|      4.00000000|[28, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       3|[19.30101088633234, 35.684685467292134, 43.53417564110162, 40.177664803454306]  |413.2303771972656250|      8.00000000|[41, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       4|[12.355398440619142, 32.407376947511274, 45.60455700000122, 41.032789150462825] |127.8522262573242188|     16.00000000|[55, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       5|[12.355398440619142, 32.407376947511274, 45.60455700000122, 41.032789150462825] |127.8522262573242188|      8.00000000|[68, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       6|[5.108659582495244, 29.52098745115346, 46.977432359703265, 42.15917489442243]   | 15.4776334762573242|     16.00000000|[81, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       7|[5.108659582495244, 29.52098745115346, 46.977432359703265, 42.15917489442243]   | 15.4776334762573242|      8.00000000|[94, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       8|[5.108659582495244, 29.52098745115346, 46.977432359703265, 42.15917489442243]   | 15.4776334762573242|      4.00000000|[107, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       9|[5.108659582495244, 29.52098745115346, 46.977432359703265, 42.15917489442243]   | 15.4776334762573242|      2.00000000|[120, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      10|[3.137569504413279, 29.201784147216625, 47.08451546164507, 42.19720598855819]   |  5.0238037109375000|      4.00000000|[133, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      11|[3.137569504413279, 29.201784147216625, 47.08451546164507, 42.19720598855819]   |  5.0238037109375000|      2.00000000|[146, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
