k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.10000000|[156, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[-0.0362724899593716, -0.0147348422131154, -0.0111532827003217, -0.0246540035620678, -0.0502413261042909, -0.0578218540118806, -0.0606618100020795, -0.0713516905943335, -0.0946422874604682, -0.0957520284013973, -0.0953263201082344, -0.1171229794400064, -0.1119099849490068, -0.1219030440324864, -0.1313961246510566, -0.1245139730383649, -0.1392998633063233, -0.1492368855033476, -0.150810800298599, -0.1682155926844499, -0.1623827740296816, -0.160544944078626, -0.1634675384807083, -0.1709933059147218, -0.174484857546573, -0.1938799769437869, -0.1994463380543245, -0.1965178152244847, -0.2053985585452071, -0.2069562679058173, -0.2342659874540184, -0.2095283166944439, -0.2259916019332715, -0.243287264137537, -0.2161000422577537, -0.2126423713631073, -0.2383031002724608, -0.2304963006959843, -0.2361331745256265, -0.2544167442732554, -0.2392158043473028, -0.2570775788270783, -0.2389064206923598, -0.2545567203322652, -0.2409504546177594, -0.2591553889982603, -0.2522970606287281, -0.2376541240487499, -0.2342207382455561, -0.2621148307997042, -0.2432023651715047, -0.244829612891906, -0.2358301060994238, -0.2548220291766387, -0.2433737855566669, -0.2509170542722428, -0.2332156500452473, -0.2492971186442622, -0.2254106559553888, -0.238624663779997, -0.250555188175188, -0.2338730476569219, -0.2408027979392465, -0.242648627751854, -0.2276170099400884, -0.2237565355152268, -0.2229443665445212, -0.2159065035010126, -0.2270705235049467, -0.2028144333482612, -0.2100344141172856, -0.2196784607345641, -0.2013168973720813, -0.2045675049746469, -0.198067551002991, -0.1978077105251194, -0.1885744316156971, -0.17774565781342, -0.1783707286825093, -0.1436798200659167, -0.1539982171984285, -0.1381781011902829, -0.1609875664616688, -0.1506157277026989, -0.1279003308738471, -0.1309988749559978, -0.1195113788973133, -0.1085603984461992, -0.1095656129053305, -0.0872780161248159, -0.0967086843129319, -0.094520371823532, -0.0607924952443544, -0.0708727052422871, -0.0520912477502049, -0.0559156736693165, -0.037031032693213, -0.0244953935709436, -0.0191665521811843, -0.0461520129839398]| 99.9253082275390625|      1.00000000|[260, 40, 0, 5]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[-0.0362724899593716, -0.0147348422131154, -0.0111532827003217, -0.0246540035620678, -0.0502413261042909, -0.0578218540118806, -0.0606618100020795, -0.0713516905943335, -0.0946422874604682, -0.0957520284013973, -0.0953263201082344, -0.1171229794400064, -0.1119099849490068, -0.1219030440324864, -0.1313961246510566, -0.1245139730383649, -0.1392998633063233, -0.1492368855033476, -0.150810800298599, -0.1682155926844499, -0.1623827740296816, -0.160544944078626, -0.1634675384807083, -0.1709933059147218, -0.174484857546573, -0.1938799769437869, -0.1994463380543245, -0.1965178152244847, -0.2053985585452071, -0.2069562679058173, -0.2342659874540184, -0.2095283166944439, -0.2259916019332715, -0.243287264137537, -0.2161000422577537, -0.2126423713631073, -0.2383031002724608, -0.2304963006959843, -0.2361331745256265, -0.2544167442732554, -0.2392158043473028, -0.2570775788270783, -0.2389064206923598, -0.2545567203322652, -0.2409504546177594, -0.2591553889982603, -0.2522970606287281, -0.2376541240487499, -0.2342207382455561, -0.2621148307997042, -0.2432023651715047, -0.244829612891906, -0.2358301060994238, -0.2548220291766387, -0.2433737855566669, -0.2509170542722428, -0.2332156500452473, -0.2492971186442622, -0.2254106559553888, -0.238624663779997, -0.250555188175188, -0.2338730476569219, -0.2408027979392465, -0.242648627751854, -0.2276170099400884, -0.2237565355152268, -0.2229443665445212, -0.2159065035010126, -0.2270705235049467, -0.2028144333482612, -0.2100344141172856, -0.2196784607345641, -0.2013168973720813, -0.2045675049746469, -0.198067551002991, -0.1978077105251194, -0.1885744316156971, -0.17774565781342, -0.1783707286825093, -0.1436798200659167, -0.1539982171984285, -0.1381781011902829, -0.1609875664616688, -0.1506157277026989, -0.1279003308738471, -0.1309988749559978, -0.1195113788973133, -0.1085603984461992, -0.1095656129053305, -0.0872780161248159, -0.0967086843129319, -0.094520371823532, -0.0607924952443544, -0.0708727052422871, -0.0520912477502049, -0.0559156736693165, -0.037031032693213, -0.0244953935709436, -0.0191665521811843, -0.0461520129839398]| 99.9253082275390625|      0.10000000|[413, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[-0.0714173499168392, -0.0200886884255413, -0.0109218542572754, -0.0391344429875276, -0.0564663802910213, -0.0487931781673248, -0.0492118685272865, -0.0802885411720168, -0.1041384909173794, -0.1000463913543195, -0.0953229459019834, -0.1183925860946264, -0.0856526964484821, -0.128292980553469, -0.1465252400606495, -0.1132578564279736, -0.1429164305190465, -0.1321497511005822, -0.1536666723542758, -0.1603108098466641, -0.1633295518902863, -0.1621488672565271, -0.1509325774768142, -0.1622587708163328, -0.1841690732771726, -0.1916820375347164, -0.2033220354384983, -0.1936050357529435, -0.1966696974479214, -0.2156909526751537, -0.2268698666136973, -0.2121140427228465, -0.2372279593521453, -0.2332914841763346, -0.2332294743754745, -0.2028735836872946, -0.2249597644546114, -0.2349522972342943, -0.2449663276585549, -0.2362504449225545, -0.2483038302428398, -0.2758528913894391, -0.237596293414298, -0.2595165378566388, -0.2558336753133778, -0.2539319225288437, -0.2578484822196138, -0.2331963619988116, -0.2274239911426422, -0.2599514509316742, -0.2525889762555251, -0.2526312753561852, -0.2538537558051095, -0.2547828923224986, -0.2485323356237801, -0.24335599360778, -0.2229237881352208, -0.241669522873851, -0.2142745378353169, -0.2367226736866642, -0.2419941348336528, -0.2404996356645275, -0.2433348633908771, -0.2387197500841532, -0.2226450452543888, -0.2227591635256782, -0.2222751344040202, -0.2302001120078259, -0.2294618134887065, -0.1985747783846263, -0.2198532726780326, -0.2185919189888469, -0.2101380547816797, -0.2091996031874918, -0.1891536627835965, -0.2014749857796157, -0.1984284286299853, -0.1851373352680764, -0.1779423275931384, -0.146097299662154, -0.1431046682035046, -0.148367639475215, -0.1627758264264375, -0.1400103365907228, -0.1326486755128799, -0.1323252255003045, -0.1237111527284512, -0.0958049227103132, -0.1127096916598034, -0.0886069754846958, -0.0922187107282556, -0.0785624453215549, -0.0798115877881766, -0.0703781856307072, -0.0434991871307351, -0.0570998170389854, -0.0299548745079015, -0.0271273014424451, -0.0309680942266776, -0.0755620487542006]| 99.8384475708007812|      1.00000000|[518, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[-0.0714173499168392, -0.0200886884255413, -0.0109218542572754, -0.0391344429875276, -0.0564663802910213, -0.0487931781673248, -0.0492118685272865, -0.0802885411720168, -0.1041384909173794, -0.1000463913543195, -0.0953229459019834, -0.1183925860946264, -0.0856526964484821, -0.128292980553469, -0.1465252400606495, -0.1132578564279736, -0.1429164305190465, -0.1321497511005822, -0.1536666723542758, -0.1603108098466641, -0.1633295518902863, -0.1621488672565271, -0.1509325774768142, -0.1622587708163328, -0.1841690732771726, -0.1916820375347164, -0.2033220354384983, -0.1936050357529435, -0.1966696974479214, -0.2156909526751537, -0.2268698666136973, -0.2121140427228465, -0.2372279593521453, -0.2332914841763346, -0.2332294743754745, -0.2028735836872946, -0.2249597644546114, -0.2349522972342943, -0.2449663276585549, -0.2362504449225545, -0.2483038302428398, -0.2758528913894391, -0.237596293414298, -0.2595165378566388, -0.2558336753133778, -0.2539319225288437, -0.2578484822196138, -0.2331963619988116, -0.2274239911426422, -0.2599514509316742, -0.2525889762555251, -0.2526312753561852, -0.2538537558051095, -0.2547828923224986, -0.2485323356237801, -0.24335599360778, -0.2229237881352208, -0.241669522873851, -0.2142745378353169, -0.2367226736866642, -0.2419941348336528, -0.2404996356645275, -0.2433348633908771, -0.2387197500841532, -0.2226450452543888, -0.2227591635256782, -0.2222751344040202, -0.2302001120078259, -0.2294618134887065, -0.1985747783846263, -0.2198532726780326, -0.2185919189888469, -0.2101380547816797, -0.2091996031874918, -0.1891536627835965, -0.2014749857796157, -0.1984284286299853, -0.1851373352680764, -0.1779423275931384, -0.146097299662154, -0.1431046682035046, -0.148367639475215, -0.1627758264264375, -0.1400103365907228, -0.1326486755128799, -0.1323252255003045, -0.1237111527284512, -0.0958049227103132, -0.1127096916598034, -0.0886069754846958, -0.0922187107282556, -0.0785624453215549, -0.0798115877881766, -0.0703781856307072, -0.0434991871307351, -0.0570998170389854, -0.0299548745079015, -0.0271273014424451, -0.0309680942266776, -0.0755620487542006]| 99.8384475708007812|      0.10000000|[672, 104, 0, 13]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[-0.0947565552479092, -0.0318953256841774, -0.0290188794569536, -0.0417740755842049, -0.0511695462636288, -0.0609025818433679, -0.0572175288150612, -0.1001713137979547, -0.1075242762817347, -0.0972567930472716, -0.1050661938835565, -0.1281368901625459, -0.0864487014485166, -0.1257524182888158, -0.1532793619793937, -0.1184424554012232, -0.1437156451694676, -0.1410247631406457, -0.1591539349590566, -0.1633314642178872, -0.1591141178740356, -0.1534775900776159, -0.166540670527247, -0.1640958678207988, -0.18794395166265, -0.1893264310574396, -0.1916545862063402, -0.1957774220036044, -0.1925218952641306, -0.2112762713662053, -0.2229190519558575, -0.2193903712947697, -0.2358452962449439, -0.2254961979552166, -0.2251433571918266, -0.2127783701447549, -0.2205019644408706, -0.2296252024333319, -0.2465642252083956, -0.2398051873274779, -0.2531175262203232, -0.2633902735111387, -0.2462326019672197, -0.2732808531001924, -0.2564481379520879, -0.2561844098269995, -0.256076579883649, -0.2355211630101522, -0.2152269133356593, -0.2482230099992302, -0.2697697235892465, -0.2549935923732775, -0.2681879554473333, -0.2619126681250282, -0.2523156690283474, -0.2461114781297969, -0.2333032375729542, -0.2320464253494169, -0.2181136463665492, -0.223550762797966, -0.2390454837862628, -0.2450947479398634, -0.2257442113030763, -0.2445724180924747, -0.2204776662128922, -0.2229455205439756, -0.2424429585146269, -0.2214538740766956, -0.2431661886535297, -0.217244692929632, -0.2097825687791605, -0.2305791582139769, -0.2152519854150653, -0.2219581586396543, -0.1978565132365446, -0.1794853191296588, -0.1969214937617989, -0.1788098484331859, -0.1744444300607538, -0.1478855165258658, -0.1492528569062377, -0.1616271276772195, -0.1452246153651373, -0.1230478189885052, -0.1290776893777585, -0.1139040615053659, -0.1204598310573621, -0.1102712634930963, -0.0962183851508262, -0.0820637266939445, -0.0974345475705087, -0.0859068323356994, -0.0693077113248818, -0.0572801234656465, -0.047270751925072, -0.0528985801538532, -0.029680600615847, -0.0304380520712714, -0.0512524391719329, -0.0948413816737786]| 99.7624359130859375|      1.00000000|[826, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | iterate success | actual_k=8
       7|[-0.0947565552479092, -0.0318953256841774, -0.0290188794569536, -0.0417740755842049, -0.0511695462636288, -0.0609025818433679, -0.0572175288150612, -0.1001713137979547, -0.1075242762817347, -0.0972567930472716, -0.1050661938835565, -0.1281368901625459, -0.0864487014485166, -0.1257524182888158, -0.1532793619793937, -0.1184424554012232, -0.1437156451694676, -0.1410247631406457, -0.1591539349590566, -0.1633314642178872, -0.1591141178740356, -0.1534775900776159, -0.166540670527247, -0.1640958678207988, -0.18794395166265, -0.1893264310574396, -0.1916545862063402, -0.1957774220036044, -0.1925218952641306, -0.2112762713662053, -0.2229190519558575, -0.2193903712947697, -0.2358452962449439, -0.2254961979552166, -0.2251433571918266, -0.2127783701447549, -0.2205019644408706, -0.2296252024333319, -0.2465642252083956, -0.2398051873274779, -0.2531175262203232, -0.2633902735111387, -0.2462326019672197, -0.2732808531001924, -0.2564481379520879, -0.2561844098269995, -0.256076579883649, -0.2355211630101522, -0.2152269133356593, -0.2482230099992302, -0.2697697235892465, -0.2549935923732775, -0.2681879554473333, -0.2619126681250282, -0.2523156690283474, -0.2461114781297969, -0.2333032375729542, -0.2320464253494169, -0.2181136463665492, -0.223550762797966, -0.2390454837862628, -0.2450947479398634, -0.2257442113030763, -0.2445724180924747, -0.2204776662128922, -0.2229455205439756, -0.2424429585146269, -0.2214538740766956, -0.2431661886535297, -0.217244692929632, -0.2097825687791605, -0.2305791582139769, -0.2152519854150653, -0.2219581586396543, -0.1978565132365446, -0.1794853191296588, -0.1969214937617989, -0.1788098484331859, -0.1744444300607538, -0.1478855165258658, -0.1492528569062377, -0.1616271276772195, -0.1452246153651373, -0.1230478189885052, -0.1290776893777585, -0.1139040615053659, -0.1204598310573621, -0.1102712634930963, -0.0962183851508262, -0.0820637266939445, -0.0974345475705087, -0.0859068323356994, -0.0693077113248818, -0.0572801234656465, -0.047270751925072, -0.0528985801538532, -0.029680600615847, -0.0304380520712714, -0.0512524391719329, -0.0948413816737786]| 99.7624359130859375|      0.10000000|[981, 152, 0, 19]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[-0.1152376739739299, -0.0421612275134044, -0.0105648843041585, -0.0446759787753906, -0.0444703492252113, -0.0501369027498949, -0.0740176059032067, -0.1056013989164196, -0.1146117819888838, -0.0954348256718299, -0.1110743275896967, -0.1208693640796102, -0.0910609079272223, -0.1308849230066896, -0.1442016049111679, -0.121788308984921, -0.1525400914145528, -0.1523383914776656, -0.1682362735309503, -0.1763626742216626, -0.1433426756824797, -0.1410439440861652, -0.169403144743934, -0.194880278912467, -0.1680426503744983, -0.1822708922529617, -0.1973931943310763, -0.1798162960821413, -0.2027948668830806, -0.2187844097482075, -0.2210915911990735, -0.2104643033846192, -0.245809337245383, -0.232441848219232, -0.2229828627133172, -0.2080578808475262, -0.2113888044410318, -0.2404223537016815, -0.2370006748150161, -0.2455670209309566, -0.2481090422928516, -0.257629578778315, -0.2593983617447846, -0.2809502466926566, -0.2575284303725533, -0.252024947235532, -0.2434515548957963, -0.2275900057049396, -0.2100178120663841, -0.2504854282823331, -0.264973152278623, -0.256595346063178, -0.2527228450143595, -0.2652201633642267, -0.2588503140937326, -0.2451702802888532, -0.252662407440726, -0.2308971899030978, -0.2244827387949201, -0.2227006537851433, -0.2418937473617991, -0.2408277910500015, -0.2307144531251498, -0.2425080341420432, -0.2294439117464523, -0.2207959313922224, -0.2280121793183557, -0.2250931495037656, -0.2420324929308631, -0.2186595321338402, -0.2094522577594599, -0.2248643121267576, -0.2197647893647444, -0.2269219364219938, -0.2006404111746459, -0.195857265356102, -0.1986852731394611, -0.1762246101563603, -0.1981217193195571, -0.1550561247216328, -0.1585004628647272, -0.1576516657452042, -0.1438981020536498, -0.130371314446343, -0.1314942873352659, -0.1111681468591924, -0.1115126487090141, -0.110562349141513, -0.0744908215572952, -0.1012396009458945, -0.0972129150831569, -0.1002617693053107, -0.0662444269057344, -0.0577814261974252, -0.0436375500171878, -0.0679704790682171, -0.0194833751279218, -0.0347403349770603, -0.0656551742264095, -0.1184801920279226]| 99.7115783691406250|      1.00000000|[1087, 168, 0, 21]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[-0.1152376739739299, -0.0421612275134044, -0.0105648843041585, -0.0446759787753906, -0.0444703492252113, -0.0501369027498949, -0.0740176059032067, -0.1056013989164196, -0.1146117819888838, -0.0954348256718299, -0.1110743275896967, -0.1208693640796102, -0.0910609079272223, -0.1308849230066896, -0.1442016049111679, -0.121788308984921, -0.1525400914145528, -0.1523383914776656, -0.1682362735309503, -0.1763626742216626, -0.1433426756824797, -0.1410439440861652, -0.169403144743934, -0.194880278912467, -0.1680426503744983, -0.1822708922529617, -0.1973931943310763, -0.1798162960821413, -0.2027948668830806, -0.2187844097482075, -0.2210915911990735, -0.2104643033846192, -0.245809337245383, -0.232441848219232, -0.2229828627133172, -0.2080578808475262, -0.2113888044410318, -0.2404223537016815, -0.2370006748150161, -0.2455670209309566, -0.2481090422928516, -0.257629578778315, -0.2593983617447846, -0.2809502466926566, -0.2575284303725533, -0.252024947235532, -0.2434515548957963, -0.2275900057049396, -0.2100178120663841, -0.2504854282823331, -0.264973152278623, -0.256595346063178, -0.2527228450143595, -0.2652201633642267, -0.2588503140937326, -0.2451702802888532, -0.252662407440726, -0.2308971899030978, -0.2244827387949201, -0.2227006537851433, -0.2418937473617991, -0.2408277910500015, -0.2307144531251498, -0.2425080341420432, -0.2294439117464523, -0.2207959313922224, -0.2280121793183557, -0.2250931495037656, -0.2420324929308631, -0.2186595321338402, -0.2094522577594599, -0.2248643121267576, -0.2197647893647444, -0.2269219364219938, -0.2006404111746459, -0.195857265356102, -0.1986852731394611, -0.1762246101563603, -0.1981217193195571, -0.1550561247216328, -0.1585004628647272, -0.1576516657452042, -0.1438981020536498, -0.130371314446343, -0.1314942873352659, -0.1111681468591924, -0.1115126487090141, -0.110562349141513, -0.0744908215572952, -0.1012396009458945, -0.0972129150831569, -0.1002617693053107, -0.0662444269057344, -0.0577814261974252, -0.0436375500171878, -0.0679704790682171, -0.0194833751279218, -0.0347403349770603, -0.0656551742264095, -0.1184801920279226]| 99.7115783691406250|      0.10000000|[1240, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 105 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-0.1466751812617927, -0.0457806601640312, -0.0133195554500364, -0.0262541868787728, -0.037370451915043, -0.0339994055286001, -0.082198906184626, -0.1082206071613097, -0.0995488544297367, -0.0949815486220388, -0.1100156418822326, -0.1238906332005348, -0.1009721852978076, -0.1132081108174965, -0.1360832714283038, -0.1363044336832305, -0.1523547794779471, -0.1486396701478993, -0.1640003338160999, -0.1758540943815197, -0.1408250070141679, -0.1331653644416824, -0.1765099504358404, -0.1935932226102632, -0.1808834810821105, -0.1640525492533016, -0.1867297274153271, -0.1715874099861936, -0.1996135988229548, -0.2041442524029179, -0.238038880800121, -0.2154479561615877, -0.2430873421301016, -0.2407114243014826, -0.2201346195194025, -0.2002636029472811, -0.211340505017976, -0.2415850481176697, -0.2346594121358469, -0.2627545467125721, -0.2669439967593828, -0.2581284618438486, -0.2495621480490842, -0.2738227130032276, -0.2665255651790075, -0.2479850102470333, -0.2445580367273124, -0.2357616618685824, -0.224187611122778, -0.2546633040652682, -0.2589555731792113, -0.2535263290727586, -0.2716868081223981, -0.2603447153989818, -0.2414240873209996, -0.2551031978171135, -0.2553045760306319, -0.2247349615735407, -0.2334058550239312, -0.2242653286361057, -0.2433049135596018, -0.246198733159173, -0.2272611133541586, -0.2307802922055942, -0.2302613709548662, -0.2299311660150085, -0.2419269721931306, -0.238717041944299, -0.2405488519828166, -0.2195412826808207, -0.2028204196730627, -0.2282291898347154, -0.2341027274588441, -0.2337008175247239, -0.2037309556863837, -0.1977548378661386, -0.1818693054685774, -0.1855746078111511, -0.195277414337907, -0.1653789735338617, -0.1378562835256223, -0.1628682769542412, -0.1413893849438855, -0.1408387734742038, -0.1289809730863649, -0.1130855877111602, -0.1106120846178093, -0.1069141463349974, -0.079034628396991, -0.0867849897596059, -0.1000503413257658, -0.0987543350624379, -0.0823861848996759, -0.0621315340877753, -0.0605243188791668, -0.0613895733578136, -0.0230463069675806, -0.0339715325953934, -0.0769605013873252, -0.1439746658205447]| 99.6249771118164062|      1.00000000|[1345, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
