k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.10000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.01000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.2400974940397382, 0.3900731425482245, 0.4162375904189243, 0.3893648655027435]|  0.0042524477466941|      0.10000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[0.2400974940397382, 0.3900731425482245, 0.4162375904189243, 0.3893648655027435]|  0.0042524477466941|      0.01000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       5|[0.2303418008613792, 0.3895090274053682, 0.4152837473390871, 0.3874679184569967]|  0.0037333781365305|      0.10000000|[55, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       6|[0.2303418008613792, 0.3895090274053682, 0.4152837473390871, 0.3874679184569967]|  0.0037333781365305|      0.01000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       7|[0.222845868238268, 0.3919995291928516, 0.4158852764360908, 0.3813649226597037] |  0.0035245872568339|      0.10000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[0.222845868238268, 0.3919995291928516, 0.4158852764360908, 0.3813649226597037] |  0.0035245872568339|      0.01000000|[85, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.222845868238268, 0.3919995291928516, 0.4158852764360908, 0.3813649226597037] |  0.0035245872568339|      0.00100000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.2232826166695022, 0.392551577657877, 0.4157474707444817, 0.380668142284379]  |  0.0034910624381155|      0.01000000|[106, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      11|[0.2253455824627132, 0.400041778101465, 0.4148961515154908, 0.3744298472431625] |  0.0032153348438442|      0.10000000|[116, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[0.2253455824627132, 0.400041778101465, 0.4148961515154908, 0.3744298472431625] |  0.0032153348438442|      0.01000000|[126, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      13|[0.2253455824627132, 0.400041778101465, 0.4148961515154908, 0.3744298472431625] |  0.0032153348438442|      0.00100000|[136, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.2251388060216094, 0.4006236033241032, 0.4148082302154481, 0.3736481869853105]|  0.0031876384746283|      0.01000000|[146, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[0.2251388060216094, 0.4006236033241032, 0.4148082302154481, 0.3736481869853105]|  0.0031876384746283|      0.00100000|[158, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[0.2248772787926805, 0.4011882406656939, 0.4147092383747076, 0.3728716634528422]|  0.0031599982175976|      0.01000000|[168, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[0.2224050870450475, 0.4072084155164755, 0.413561061967105, 0.3653665016513901] |  0.0028923864010721|      0.10000000|[178, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
