k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[25, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[28, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[31, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[37, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[43, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.7758020540061948, 9.738286672459383, 1.1823839026646485]                     |  0.0289619900286198|      0.25000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
