k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.20000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.04000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00800000|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00160000|[85, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00032000|[107, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00006400|[128, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[94.89999837909778, 0.0090624275415957, 90.09999069896027, 112.99999500434046, 20.0000035436156, 73.79999224732032, 139.99999998600657, 19.999996529074675]|18899.7539062500000000|      0.00032000|[148, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[94.89999837909778, 0.0090624275415957, 90.09999069896027, 112.99999500434046, 20.0000035436156, 73.79999224732032, 139.99999998600657, 19.999996529074675]|18899.7539062500000000|      0.00006400|[169, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[94.9000521010605, 0.0090448096589099, 90.09999445184927, 112.9999900883857, 20.000002617309185, 73.80001025474526, 139.9999778473388, 20.000003316131302]|18899.2871093750000000|      0.00032000|[191, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[94.9000521010605, 0.0090448096589099, 90.09999445184927, 112.9999900883857, 20.000002617309185, 73.80001025474526, 139.9999778473388, 20.000003316131302]|18899.2871093750000000|      0.00006400|[212, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
