k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.10000000|[40, 6, 0, 3]                                                              |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[-0.0084151399541788, 0.0080552530352862, -0.0051005016233979, -0.0024644598593789, 0.0956849131653763, 0.0170336192483353, 0.0041194640501975, -0.0045236913861591, -0.0186823199549569]|606437.3125000000000000|      1.00000000|[66, 10, 0, 5]                                                             |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       3|[-0.0084151399541788, 0.0080552530352862, -0.0051005016233979, -0.0024644598593789, 0.0956849131653763, 0.0170336192483353, 0.0041194640501975, -0.0045236913861591, -0.0186823199549569]|606437.3125000000000000|      0.10000000|[105, 16, 0, 8]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.0060812989443539, 0.0216256961909336, 0.0088670913254863, -0.0159527275282615, 0.190865973828065, 0.0116225486290245, 0.0187277635635028, -0.0153178968650644, -0.0225213250987658]|389838.2187500000000000|      1.00000000|[133, 20, 0, 10]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       5|[-0.0060812989443539, 0.0216256961909336, 0.0088670913254863, -0.0159527275282615, 0.190865973828065, 0.0116225486290245, 0.0187277635635028, -0.0153178968650644, -0.0225213250987658]|389838.2187500000000000|      0.10000000|[172, 26, 0, 13]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.0177117492521726, 0.0019955739448108, 0.0072576296089904, -0.0424006635597157, 0.2782397377015341, 0.03801658457744, 0.0133525462898873, -0.0329394135279832, -0.0121735387849788]|254761.5312500000000000|      1.00000000|[199, 30, 0, 15]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       7|[-0.0177117492521726, 0.0019955739448108, 0.0072576296089904, -0.0424006635597157, 0.2782397377015341, 0.03801658457744, 0.0133525462898873, -0.0329394135279832, -0.0121735387849788]|254761.5312500000000000|      0.10000000|[238, 36, 0, 18]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.0085472553525867, -0.0130238101097122, 0.006844940152329, -0.0222757577350925, 0.3697862159607942, 0.0101926948810328, 0.0242201155816682, -0.029947380939702, -0.0139805159064695]|146107.3750000000000000|      1.00000000|[265, 40, 0, 20]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       9|[-0.0085472553525867, -0.0130238101097122, 0.006844940152329, -0.0222757577350925, 0.3697862159607942, 0.0101926948810328, 0.0242201155816682, -0.029947380939702, -0.0139805159064695]|146107.3750000000000000|      0.10000000|[304, 46, 0, 23]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.0087443221319599, -0.0140414184694519, 0.0050467412197427, -0.0201089889829405, 0.4675074025949236, 0.0093532988920101, 0.0255917509729629, -0.0356477568549306, 0.0061809984129931]|75428.7265625000000000|      1.00000000|[330, 50, 0, 25]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      11|[-0.0087443221319599, -0.0140414184694519, 0.0050467412197427, -0.0201089889829405, 0.4675074025949236, 0.0093532988920101, 0.0255917509729629, -0.0356477568549306, 0.0061809984129931]|75428.7265625000000000|      0.10000000|[369, 56, 0, 28]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.0055547339213633, -0.0155634638642739, 0.0079457800722357, -0.0224010915102499, 0.5641422298293259, 0.0111288954493329, 0.0127903318069024, -0.0449438222036314, -0.0075239814172144]|34941.6367187500000000|      1.00000000|[396, 60, 0, 30]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      13|[0.0055547339213633, -0.0155634638642739, 0.0079457800722357, -0.0224010915102499, 0.5641422298293259, 0.0111288954493329, 0.0127903318069024, -0.0449438222036314, -0.0075239814172144]|34941.6367187500000000|      0.10000000|[434, 66, 0, 33]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.0119735889655838, -0.0229184999500714, 0.0222894346716945, 0.0033145045114538, 0.6557255249927961, -0.0053825755287405, 0.0275803272326489, -0.0371254948680197, 0.0023588625155017]|13581.1542968750000000|      1.00000000|[461, 70, 0, 35]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      15|[0.0119735889655838, -0.0229184999500714, 0.0222894346716945, 0.0033145045114538, 0.6557255249927961, -0.0053825755287405, 0.0275803272326489, -0.0371254948680197, 0.0023588625155017]|13581.1542968750000000|      0.10000000|[500, 76, 0, 38]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[-0.0048683441462366, -0.0419573012921896, 0.0456077619485062, 0.0195191126949355, 0.7453184710452075, 0.0036966256160158, 0.0195081541828118, -0.0183946107164689, 0.0070711596751765]|4665.3427734375000000|      1.00000000|[539, 82, 0, 41]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      17|[-0.0048683441462366, -0.0419573012921896, 0.0456077619485062, 0.0195191126949355, 0.7453184710452075, 0.0036966256160158, 0.0195081541828118, -0.0183946107164689, 0.0070711596751765]|4665.3427734375000000|      0.10000000|[578, 88, 0, 44]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[-0.0048683441462366, -0.0419573012921896, 0.0456077619485062, 0.0195191126949355, 0.7453184710452075, 0.0036966256160158, 0.0195081541828118, -0.0183946107164689, 0.0070711596751765]|4665.3427734375000000|      0.01000000|[617, 94, 0, 47]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[-0.0048203441625443, -0.0418894626590886, 0.0447457641261465, 0.0137728533879604, 0.753346505152404, 0.0028695714153948, 0.0203260498096511, -0.0189561464126513, 0.0074072129166561]|3943.1394042968750000|      0.10000000|[643, 98, 0, 49]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      20|[-0.0048203441625443, -0.0418894626590886, 0.0447457641261465, 0.0137728533879604, 0.753346505152404, 0.0028695714153948, 0.0203260498096511, -0.0189561464126513, 0.0074072129166561]|3943.1394042968750000|      0.01000000|[681, 104, 0, 52]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[-0.0060009941304814, -0.0418094927077307, 0.0442393014706383, 0.0073532597391817, 0.7608195442893154, 0.0029343036877435, 0.0193436293981567, -0.0194832978911683, 0.0072111499979051]|3384.3400878906250000|      0.10000000|[707, 108, 0, 54]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      22|[-0.0056568276715265, 0.0011242200223384, 0.0399641000819521, -0.0035093517020863, 0.8406362842864642, 0.0003773416650974, -0.0068814055049147, -0.0433656062450198, 0.0268309624304742]|747.2388305664062500|      1.00000000|[733, 112, 0, 56]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      23|[-0.0056568276715265, 0.0011242200223384, 0.0399641000819521, -0.0035093517020863, 0.8406362842864642, 0.0003773416650974, -0.0068814055049147, -0.0433656062450198, 0.0268309624304742]|747.2388305664062500|      0.10000000|[772, 118, 0, 59]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[-0.0056568276715265, 0.0011242200223384, 0.0399641000819521, -0.0035093517020863, 0.8406362842864642, 0.0003773416650974, -0.0068814055049147, -0.0433656062450198, 0.0268309624304742]|747.2388305664062500|      0.01000000|[811, 124, 0, 62]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[-0.0056541257501046, 0.0011195035941394, 0.041853502170277, -0.0026799305641105, 0.8501233024837054, 0.0017882440907139, -0.006843190030552, -0.0452694602369981, 0.0264818057252692]|592.7896118164062500|      0.10000000|[837, 128, 0, 64]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      26|[-0.0056541257501046, 0.0011195035941394, 0.041853502170277, -0.0026799305641105, 0.8501233024837054, 0.0017882440907139, -0.006843190030552, -0.0452694602369981, 0.0264818057252692]|592.7896118164062500|      0.01000000|[875, 134, 0, 67]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[-0.0057967332311728, 0.0009209597786889, 0.0420998852301149, 0.0012295784737113, 0.8593090038434192, 0.0014805675198425, -0.006980782283425, -0.0452007515661586, 0.0267977979389275]|470.0664672851562500|      0.10000000|[913, 140, 0, 70]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      28|[-0.0057967332311728, 0.0009209597786889, 0.0420998852301149, 0.0012295784737113, 0.8593090038434192, 0.0014805675198425, -0.006980782283425, -0.0452007515661586, 0.0267977979389275]|470.0664672851562500|      0.01000000|[952, 146, 0, 73]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[-0.0060739200467028, 0.0007273015596716, 0.0431455765125682, -0.0015616874317207, 0.8687557907976485, 0.0019627099349694, -0.007872205032121, -0.0460317251772721, 0.0270018362298356]|367.2773132324218750|      0.10000000|[979, 150, 0, 75]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      30|[-0.0060739200467028, 0.0007273015596716, 0.0431455765125682, -0.0015616874317207, 0.8687557907976485, 0.0019627099349694, -0.007872205032121, -0.0460317251772721, 0.0270018362298356]|367.2773132324218750|      0.01000000|[1017, 156, 0, 78]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[-0.0068502635092206, 0.0001814308110056, 0.0439819622721474, 0.0012871257103692, 0.8782160584413155, 0.0014204303426195, -0.0082248856409775, -0.0461421944728118, 0.0264045755050477]|284.5686950683593750|      0.10000000|[1055, 162, 0, 81]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
      32|[-0.0068502635092206, 0.0001814308110056, 0.0439819622721474, 0.0012871257103692, 0.8782160584413155, 0.0014204303426195, -0.0082248856409775, -0.0461421944728118, 0.0264045755050477]|284.5686950683593750|      0.01000000|[1093, 168, 0, 84]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      33|[-0.0072068526997689, -0.0001134267518548, 0.0443350110784158, -0.0016345657790544, 0.8877050908898627, 0.0024557859814568, -0.0082388101360569, -0.0460529768072693, 0.0263486581019718]|216.1970214843750000|      0.10000000|[1119, 172, 0, 86]                                                         |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      34|[-0.0072068526997689, -0.0001134267518548, 0.0443350110784158, -0.0016345657790544, 0.8877050908898627, 0.0024557859814568, -0.0082388101360569, -0.0460529768072693, 0.0263486581019718]|216.1970214843750000|      0.01000000|[1159, 178, 0, 89]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[-0.0072068526997689, -0.0001134267518548, 0.0443350110784158, -0.0016345657790544, 0.8877050908898627, 0.0024557859814568, -0.0082388101360569, -0.0460529768072693, 0.0263486581019718]|216.1970214843750000|      0.00100000|[1197, 184, 0, 92]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      36|[-0.0071616391647108, -0.0001636790590952, 0.0441810612248161, -0.0010971867512854, 0.8884738096776236, 0.0022222656022769, -0.0081496282605232, -0.0460561166576936, 0.0261768149839198]|209.6184234619140625|      0.01000000|[1223, 188, 0, 94]                                                         |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      37|[-0.0067826696196674, -0.0023929439698727, 0.0456592220333149, 0.0008766454231914, 0.8976290946841377, 0.0029594179892226, -0.0092178017613897, -0.0451704009614309, 0.0277635295449177]|160.1656494140625000|      0.10000000|[1262, 194, 0, 97]                                                         |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | iterate success | actual_k=2
      38|[-0.0067826696196674, -0.0023929439698727, 0.0456592220333149, 0.0008766454231914, 0.8976290946841377, 0.0029594179892226, -0.0092178017613897, -0.0451704009614309, 0.0277635295449177]|160.1656494140625000|      0.01000000|[1300, 200, 0, 100]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[-0.0067826696196674, -0.0023929439698727, 0.0456592220333149, 0.0008766454231914, 0.8976290946841377, 0.0029594179892226, -0.0092178017613897, -0.0451704009614309, 0.0277635295449177]|160.1656494140625000|      0.00100000|[1339, 206, 0, 103]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      40|[-0.0068014276580343, -0.0022528747434289, 0.0457350501954345, 0.0004914722318919, 0.89847320048145, 0.002765858551742, -0.0091875433478743, -0.0452609989352477, 0.0280220194537955]|154.5629577636718750|      0.01000000|[1365, 210, 0, 105]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      41|[-0.0068014276580343, -0.0022528747434289, 0.0457350501954345, 0.0004914722318919, 0.89847320048145, 0.002765858551742, -0.0091875433478743, -0.0452609989352477, 0.0280220194537955]|154.5629577636718750|      0.00100000|[1404, 216, 0, 108]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      42|[-0.0069760700429361, -0.0023191228610583, 0.0457830966423645, 0.0002693353700791, 0.899296487639395, 0.0023153984057377, -0.0090871287999988, -0.0454059617264713, 0.0279814658099646]|149.2829742431640625|      0.01000000|[1430, 220, 0, 110]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      43|[-0.0069760700429361, -0.0023191228610583, 0.0457830966423645, 0.0002693353700791, 0.899296487639395, 0.0023153984057377, -0.0090871287999988, -0.0454059617264713, 0.0279814658099646]|149.2829742431640625|      0.00100000|[1468, 226, 0, 113]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      44|[-0.0070487788499992, -0.0025252577716563, 0.04566662493476, -9.30057611739e-05, 0.899946131016938, 0.0021011881724836, -0.0087503378954034, -0.0454233415969751, 0.0284565577574917]|145.5286560058593750|      0.01000000|[1494, 230, 0, 115]                                                        |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      45|[-0.005674954053834, -0.0021559416751489, 0.0450643497783905, 0.0015078620327703, 0.908868299201351, -0.0011694391592887, -0.0088447102474264, -0.0452531362705069, 0.0262861352768758]|118.1608200073242188|      0.10000000|[1534, 236, 0, 118]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | iterate success | actual_k=2
      46|[-0.005674954053834, -0.0021559416751489, 0.0450643497783905, 0.0015078620327703, 0.908868299201351, -0.0011694391592887, -0.0088447102474264, -0.0452531362705069, 0.0262861352768758]|118.1608200073242188|      0.01000000|[1572, 242, 0, 121]                                                        |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
