k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.20000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.04000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00800000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00160000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00032000|[134, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00006400|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00001280|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00000256|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[94.90000001575575, 0.0090025593444637, 90.10000000054201, 112.99999995437145, 19.999999997476593, 73.8000000024744, 140.00000003145115, 20.000000004873286]|18904.5175781250000000|      0.00001280|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[94.90000001575575, 0.0090025593444637, 90.10000000054201, 112.99999995437145, 19.999999997476593, 73.8000000024744, 140.00000003145115, 20.000000004873286]|18904.5175781250000000|      0.00000256|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[94.90000001860119, 0.0090051184564564, 90.09999999660216, 112.99999990286018, 19.999999992234784, 73.80000000565752, 140.00000007422875, 20.00000000599089]|18903.9335937500000000|      0.00001280|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[94.90000001860119, 0.0090051184564564, 90.09999999660216, 112.99999990286018, 19.999999992234784, 73.80000000565752, 140.00000007422875, 20.00000000599089]|18903.9335937500000000|      0.00000256|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[94.90000001990258, 0.0090076776891149, 90.09999999095469, 112.99999985506217, 19.99999999263389, 73.80000000413474, 140.0000001138008, 20.000000012435724]|18903.3847656250000000|      0.00001280|[343, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[94.90000001990258, 0.0090076776891149, 90.09999999095469, 112.99999985506217, 19.99999999263389, 73.80000000413474, 140.0000001138008, 20.000000012435724]|18903.3847656250000000|      0.00000256|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[94.90000003415025, 0.0090102367399367, 90.09999997673874, 112.99999982052505, 19.999999994596735, 73.79999999779952, 140.00000016329244, 20.000000040140947]|18902.8691406250000000|      0.00001280|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
