k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.715693715731428, -0.251796317028085, -0.0614341969428131, -0.1330106979653237, 0.2462270150126198, -0.093392412664449, 0.4822790510214002]|57383.3828125000000000|     10.00000000|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[9.715693715731428, -0.251796317028085, -0.0614341969428131, -0.1330106979653237, 0.2462270150126198, -0.093392412664449, 0.4822790510214002]|57383.3828125000000000|      1.00000000|[167, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|     10.00000000|[248, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       4|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      1.00000000|[334, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[9.330062015654471, 0.1705358366496347, -0.0618638568600743, 0.6647623985903043, 0.1036902565151492, -0.2197958569072643, 0.4959570417613568]|46930.2734375000000000|      0.10000000|[417, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[9.330655607759907, 0.1701364721848346, -0.0616138373047871, 0.7236984891410123, 0.1042470671612021, -0.2180510839217807, 0.4151943733656748]|44516.1796875000000000|      1.00000000|[501, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[9.330655607759907, 0.1701364721848346, -0.0616138373047871, 0.7236984891410123, 0.1042470671612021, -0.2180510839217807, 0.4151943733656748]|44516.1796875000000000|      0.10000000|[583, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[9.333093775739654, 0.1654365880775815, -0.0569597083582228, 0.7692670618929294, 0.0995388837791004, -0.2108400143615663, 0.3268787792023495]|41002.4882812500000000|      1.00000000|[667, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[9.333093775739654, 0.1654365880775815, -0.0569597083582228, 0.7692670618929294, 0.0995388837791004, -0.2108400143615663, 0.3268787792023495]|41002.4882812500000000|      0.10000000|[751, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[9.333381595615084, 0.1625547520947107, -0.0583916462729134, 0.808658148839893, 0.0992585733830902, -0.2128812186107025, 0.2350438244447652]|35179.3984375000000000|      1.00000000|[839, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
      11|[9.333381595615084, 0.1625547520947107, -0.0583916462729134, 0.808658148839893, 0.0992585733830902, -0.2128812186107025, 0.2350438244447652]|35179.3984375000000000|      0.10000000|[925, 352, 0, 22]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
