k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.20000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.04000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0238936829024772, 9.98995406663468, 1.0304659012697055]                      |  1.6430015563964844|      0.20000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.1021786220582609, 9.80699893709038, 1.010493698717062]                       |  1.3523250818252563|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.1021786220582609, 9.80699893709038, 1.010493698717062]                       |  1.3523250818252563|      0.20000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.1021786220582609, 9.80699893709038, 1.010493698717062]                       |  1.3523250818252563|      0.04000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.1178881466061643, 9.812190550352655, 1.0469115238884503]                     |  1.1701239347457886|      0.20000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.1178881466061643, 9.812190550352655, 1.0469115238884503]                     |  1.1701239347457886|      0.04000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.1496165297809358, 9.814195213485691, 1.071186841122998]                      |  0.9821248650550842|      0.20000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.1496165297809358, 9.814195213485691, 1.071186841122998]                      |  0.9821248650550842|      0.04000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.1585219902336545, 9.831195964714164, 1.1062819580453367]                     |  0.8586952686309814|      0.20000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.1585219902336545, 9.831195964714164, 1.1062819580453367]                     |  0.8586952686309814|      0.04000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.1957114557518897, 9.818805127264026, 1.0983188680827491]                     |  0.7639982700347900|      0.20000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.1957114557518897, 9.818805127264026, 1.0983188680827491]                     |  0.7639982700347900|      0.04000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.2110632947156197, 9.807944699999297, 1.133622864457936]                      |  0.6406935453414917|      0.20000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.2110632947156197, 9.807944699999297, 1.133622864457936]                      |  0.6406935453414917|      0.04000000|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.2400988836053955, 9.788086482709629, 1.1526645498849213]                     |  0.5299002528190613|      0.20000000|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.2400988836053955, 9.788086482709629, 1.1526645498849213]                     |  0.5299002528190613|      0.04000000|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.2451623338113198, 9.81718730849992, 1.1796368210227999]                      |  0.4706248939037323|      0.20000000|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[0.2451623338113198, 9.81718730849992, 1.1796368210227999]                      |  0.4706248939037323|      0.04000000|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.2843068565199772, 9.825105960593797, 1.1818731776418436]                     |  0.3869277834892273|      0.20000000|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.2843068565199772, 9.825105960593797, 1.1818731776418436]                     |  0.3869277834892273|      0.04000000|[118, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.3122086694169692, 9.823753764166161, 1.2105028895139938]                     |  0.2994002997875214|      0.20000000|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.4978185055838399, 9.894223958704778, 1.2346470482236471]                     |  0.0845372900366783|      1.00000000|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.4978185055838399, 9.894223958704778, 1.2346470482236471]                     |  0.0845372900366783|      0.20000000|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.4978185055838399, 9.894223958704778, 1.2346470482236471]                     |  0.0845372900366783|      0.04000000|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.4978185055838399, 9.894223958704778, 1.2346470482236471]                     |  0.0845372900366783|      0.00800000|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.5055582466014666, 9.894723639283065, 1.2366083560270653]                     |  0.0797477364540100|      0.04000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.5055582466014666, 9.894723639283065, 1.2366083560270653]                     |  0.0797477364540100|      0.00800000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.5134497010363657, 9.894693904643285, 1.2379213917284495]                     |  0.0753959342837334|      0.04000000|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.5134497010363657, 9.894693904643285, 1.2379213917284495]                     |  0.0753959342837334|      0.00800000|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[0.5191298489996558, 9.899775662488816, 1.24035278151919]                       |  0.0721793398261070|      0.04000000|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.5191298489996558, 9.899775662488816, 1.24035278151919]                       |  0.0721793398261070|      0.00800000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.5227272513784766, 9.903041546644957, 1.2467083064230449]                     |  0.0697327926754951|      0.04000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.5227272513784766, 9.903041546644957, 1.2467083064230449]                     |  0.0697327926754951|      0.00800000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.5306773000238173, 9.903930289131106, 1.2466254612057335]                     |  0.0664471536874771|      0.04000000|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.5306773000238173, 9.903930289131106, 1.2466254612057335]                     |  0.0664471536874771|      0.00800000|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.5330931794132743, 9.903671081116782, 1.2542475565856737]                     |  0.0652302131056786|      0.04000000|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.5330931794132743, 9.903671081116782, 1.2542475565856737]                     |  0.0652302131056786|      0.00800000|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.539413426401856, 9.905840913523784, 1.2498491130736062]                      |  0.0630127266049385|      0.04000000|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.539413426401856, 9.905840913523784, 1.2498491130736062]                      |  0.0630127266049385|      0.00800000|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.5450210550454699, 9.911522067221972, 1.2493209145759891]                     |  0.0610127747058868|      0.04000000|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.5450210550454699, 9.911522067221972, 1.2493209145759891]                     |  0.0610127747058868|      0.00800000|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.5476198339855336, 9.916306839418542, 1.243459830798426]                      |  0.0601224675774574|      0.04000000|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.5626056442662961, 9.950731961365712, 1.2296635824260778]                     |  0.0550221242010593|      0.20000000|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.7216029326646506, 10.029571069213407, 1.137445051990216]                     |  0.0182430688291788|      1.00000000|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
