k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|     10.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
       2|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      1.00000000|[23, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[33, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8407304236258041, 10.514337293345815, 1.150949057687934]                     |  0.0152233801782131|      1.00000000|[38, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.8407304236258041, 10.514337293345815, 1.150949057687934]                     |  0.0152233801782131|      0.10000000|[50, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.8290682309624434, 10.511371687645166, 1.1206338640131857]                    |  0.0061831837520003|      1.00000000|[55, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.8290682309624434, 10.511371687645166, 1.1206338640131857]                    |  0.0061831837520003|      0.10000000|[66, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      1.00000000|[74, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       9|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      0.10000000|[85, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      0.01000000|[97, 35, 0, 35]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      0.01000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      10|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      0.01000000|[105, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      10|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      0.01000000|[108, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      10|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      0.01000000|[114, 41, 0, 41]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | DECALRED SUCCESS
      10|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      0.01000000|[117, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      10|[0.8751431352381742, 10.436002022819249, 1.073766851947008]                     |  0.0020097130909562|      0.01000000|[120, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      11|[0.875294661755456, 10.436108793856047, 1.0731376356334392]                     |  0.0019906975794584|      0.10000000|[125, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.875294661755456, 10.436108793856047, 1.0731376356334392]                     |  0.0019906975794584|      0.01000000|[137, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.875294661755456, 10.436108793856047, 1.0731376356334392]                     |  0.0019906975794584|      0.01000000|[145, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | DECALRED SUCCESS
      13|[0.8756350013711172, 10.43625450887656, 1.0719839663513886]                     |  0.0019587515853345|      0.10000000|[150, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.8756350013711172, 10.43625450887656, 1.0719839663513886]                     |  0.0019587515853345|      0.01000000|[162, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.8756350013711172, 10.43625450887656, 1.0719839663513886]                     |  0.0019587515853345|      0.01000000|[167, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      14|[0.8756350013711172, 10.43625450887656, 1.0719839663513886]                     |  0.0019587515853345|      0.01000000|[173, 63, 0, 63]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | DECALRED SUCCESS
      15|[0.8759207226049751, 10.435850829646855, 1.0722200041035017]                    |  0.0019541371148080|      0.10000000|[179, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.8759207226049751, 10.435850829646855, 1.0722200041035017]                    |  0.0019541371148080|      0.01000000|[189, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.8759207226049751, 10.435850829646855, 1.0722200041035017]                    |  0.0019541371148080|      0.01000000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      16|[0.8759207226049751, 10.435850829646855, 1.0722200041035017]                    |  0.0019541371148080|      0.01000000|[195, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      17|[0.8759367310205951, 10.435678399807875, 1.0716116524870647]                    |  0.0019445207435638|      0.10000000|[200, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.96289228082902, 10.438174087607742, 1.022291231767852]                       |  0.0001346877834294|      1.00000000|[210, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      19|[0.96289228082902, 10.438174087607742, 1.022291231767852]                       |  0.0001346877834294|      0.10000000|[220, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
